31	152	0.1227	0.949925
52	29	9.0623	8.23741
51	24	11.1768	10.0951
50	21	12.592	11.09
49	18	14.1778	13.0472
48	16	15.3238	14.2188
47	14	16.4898	15.6503
45	11	18.6777	18.7197
44	10	19.6143	19.1737
41	6	22.7651	25.9934
38	4	24.1491	33.6939
52	124	44.0152	2.21656
51	129	45.9008	2.58507
47	139	50.5087	3.88611
44	143	53.1836	4.93991
38	149	58.8843	9.05164
36	150	60.7169	10.2291
34	151	62.6911	13.7384
31	152	65.6245	21.1121
28	152	66.5672	21.0116
52	29	94.1981	2.04534
51	24	96.2275	2.32613
47	14	101.085	3.29076
44	10	103.989	4.11056
38	4	110.095	7.55053
36	3	111.962	8.5791
31	1	116.659	15.8456
52	124	145.487	2.00266
51	129	147.525	2.30169
47	139	152.405	3.38302
44	143	155.195	4.28862
38	149	161.078	7.93045
31	152	167.994	19.3918
52	29	198.18	1.97624
51	24	200.256	2.24862
47	14	205.189	3.18264
44	10	208.125	3.9817
38	4	214.281	7.32263
36	3	216.167	8.34261
31	1	220.939	15.559
52	124	250.175	1.99511
51	129	252.222	2.29326
47	139	257.114	3.37127
44	143	259.909	4.27459
38	149	265.801	7.90946
31	152	272.73	19.3689
52	29	302.964	1.97536
51	24	305.04	2.24758
47	14	309.974	3.18104
44	10	312.911	3.97973
38	4	319.068	7.31939
36	3	320.954	8.3392
31	1	325.727	15.5545
52	124	354.97	1.99497
51	129	357.016	2.2931
47	139	361.909	3.37103
44	143	364.704	4.27431
38	149	370.596	7.90903
31	152	377.525	19.3683
