0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	110.13	109.97	109.72	109.44	109.15	108.82	108.53	108.26	108.01	107.77	107.55	107.34	107.14	106.94	106.76	106.59	106.43	106.27	106.12	105.99	105.86	105.73	105.62	105.51	105.41	105.32	105.23	105.14	105.07	104.99	104.92	104.86	104.80	104.74	104.69	104.64	104.59	104.55	104.51	104.47	104.43	104.39	104.35	104.32	104.29	104.26	104.23	104.20	104.17	104.15	104.13	104.11	104.09	104.07	104.05	104.04	104.03	104.03	104.02	104.02	104.03	104.04	104.05	104.07	104.10	104.13	104.17	104.22	104.27	104.33	104.40	104.48	104.57	104.66	104.77	104.89	105.02	105.16	105.31	105.47	105.65	105.84	106.04	106.26	106.49	106.75	107.03	107.35	107.64	107.91	108.16	108.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	110.99	110.76	110.46	165.25	164.89	164.49	164.08	163.65	163.22	162.80	162.42	162.05	161.70	161.37	161.05	160.75	160.46	160.18	159.93	159.68	159.45	159.23	159.02	158.83	158.64	158.47	158.31	158.16	158.02	157.88	157.76	157.64	157.53	157.43	157.33	157.24	157.16	157.08	157.00	156.93	156.87	156.80	156.74	156.68	156.63	156.58	156.53	156.48	156.43	156.39	156.35	156.31	156.27	156.23	156.20	156.17	156.15	156.12	156.11	156.09	156.08	156.08	156.08	156.09	156.10	156.12	156.15	156.19	156.24	156.30	156.36	156.44	156.53	156.64	156.76	156.89	157.03	157.19	157.37	157.56	157.77	158.00	158.25	158.51	158.79	159.10	159.42	159.76	160.13	160.53	160.95	161.37	161.78	162.17	162.54	108.65	108.96	109.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	111.62	111.36	166.56	166.14	165.69	165.26	164.86	164.42	164.01	163.59	163.19	162.83	162.47	162.10	161.76	161.42	161.11	160.80	160.52	160.24	159.98	159.74	159.51	159.29	159.08	158.88	158.70	158.53	158.37	158.22	158.07	157.94	157.82	157.70	157.59	157.49	157.39	157.30	157.22	157.14	157.06	156.99	156.92	156.86	156.80	156.74	156.69	156.64	156.59	156.54	156.49	156.45	156.40	156.36	156.33	156.29	156.26	156.23	156.20	156.18	156.16	156.15	156.14	156.13	156.13	156.14	156.15	156.18	156.21	156.24	156.29	156.35	156.42	156.50	156.59	156.69	156.81	156.94	157.09	157.25	157.42	157.62	157.83	158.05	158.30	158.56	158.84	159.15	159.47	159.80	160.15	160.50	160.89	161.29	161.71	162.14	162.54	162.98	163.43	163.87	109.58	109.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	112.29	112.03	167.55	167.09	166.59	166.14	165.71	165.32	164.91	164.49	164.07	163.67	163.27	162.89	162.52	162.16	161.82	161.49	161.17	160.86	160.58	160.30	160.04	159.80	159.56	159.34	159.14	158.94	158.76	158.59	158.42	158.27	158.13	158.00	157.87	157.76	157.65	157.54	157.45	157.36	157.27	157.19	157.12	157.05	156.98	156.92	156.86	156.80	156.74	156.69	156.64	156.59	156.55	156.50	156.46	156.42	156.38	156.35	156.31	156.28	156.26	156.23	156.22	156.20	156.19	156.19	156.19	156.19	156.21	156.23	156.26	156.30	156.34	156.40	156.47	156.55	156.64	156.74	156.86	156.99	157.14	157.30	157.47	157.67	157.88	158.10	158.35	158.61	158.89	159.19	159.51	159.85	160.20	160.56	160.95	161.35	161.76	162.18	162.59	162.99	163.43	163.90	164.41	164.89	110.29	110.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	112.68	168.60	168.15	167.63	167.13	166.67	166.25	165.82	165.40	164.98	164.56	164.15	163.74	163.34	162.96	162.59	162.23	161.88	161.55	161.23	160.93	160.64	160.36	160.10	159.86	159.62	159.40	159.19	159.00	158.82	158.64	158.48	158.33	158.19	158.05	157.93	157.81	157.70	157.60	157.50	157.41	157.33	157.25	157.17	157.10	157.03	156.97	156.91	156.85	156.80	156.74	156.69	156.65	156.60	156.55	156.51	156.47	156.43	156.40	156.37	156.34	156.31	156.29	156.27	156.25	156.24	156.24	156.24	156.24	156.26	156.28	156.31	156.34	156.39	156.45	156.52	156.60	156.69	156.79	156.91	157.04	157.18	157.34	157.52	157.71	157.92	158.15	158.40	158.66	158.94	159.24	159.56	159.90	160.25	160.62	161.00	161.40	161.82	162.24	162.67	163.09	163.53	163.97	164.45	164.96	165.51	166.00	110.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	113.14	169.23	168.74	168.25	167.74	167.29	166.83	166.39	165.94	165.51	165.07	164.65	164.23	163.82	163.42	163.03	162.65	162.29	161.95	161.61	161.29	160.99	160.70	160.42	160.16	159.92	159.68	159.46	159.25	159.06	158.87	158.70	158.54	158.38	158.24	158.11	157.98	157.86	157.75	157.65	157.55	157.46	157.38	157.30	157.22	157.15	157.08	157.02	156.96	156.90	156.85	156.79	156.74	156.69	156.65	156.60	156.56	156.52	156.48	156.45	156.41	156.38	156.36	156.33	156.31	156.30	156.29	156.28	156.28	156.29	156.30	156.32	156.35	156.39	156.44	156.49	156.56	156.64	156.73	156.84	156.95	157.08	157.23	157.39	157.57	157.76	157.97	158.20	158.44	158.71	158.99	159.29	159.61	159.94	160.30	160.67	161.06	161.46	161.88	162.31	162.75	163.20	163.65	164.12	164.59	165.06	165.59	166.13	166.64	111.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	113.66	169.97	169.43	168.90	168.44	167.95	167.47	167.00	166.53	166.07	165.62	165.18	164.74	164.31	163.90	163.50	163.10	162.73	162.36	162.01	161.68	161.36	161.05	160.76	160.49	160.22	159.98	159.74	159.52	159.31	159.11	158.93	158.75	158.59	158.44	158.29	158.16	158.03	157.91	157.80	157.70	157.60	157.51	157.43	157.35	157.27	157.20	157.13	157.07	157.01	156.95	156.89	156.84	156.79	156.74	156.69	156.65	156.61	156.57	156.53	156.49	156.46	156.43	156.40	156.38	156.36	156.34	156.33	156.33	156.33	156.33	156.35	156.37	156.40	156.43	156.48	156.54	156.60	156.68	156.77	156.88	156.99	157.12	157.27	157.43	157.61	157.80	158.01	158.24	158.49	158.75	159.03	159.33	159.65	159.99	160.35	160.72	161.12	161.53	161.95	162.39	162.84	163.30	163.77	164.26	164.75	165.24	165.72	166.25	166.81	167.37	111.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	114.22	170.77	170.19	169.63	169.14	168.65	168.15	167.65	167.16	166.68	166.20	165.74	165.29	164.84	164.41	163.99	163.58	163.19	162.80	162.44	162.09	161.75	161.43	161.12	160.83	160.55	160.28	160.03	159.80	159.58	159.37	159.17	158.98	158.81	158.64	158.49	158.34	158.21	158.08	157.96	157.85	157.75	157.65	157.56	157.47	157.39	157.32	157.25	157.18	157.11	157.05	156.99	156.94	156.88	156.83	156.78	156.74	156.69	156.65	156.61	156.57	156.54	156.50	156.47	156.44	156.42	156.40	156.38	156.37	156.37	156.37	156.37	156.39	156.41	156.44	156.47	156.52	156.58	156.64	156.72	156.81	156.92	157.03	157.16	157.31	157.47	157.65	157.84	158.05	158.28	158.53	158.79	159.08	159.38	159.70	160.04	160.40	160.78	161.18	161.59	162.02	162.47	162.93	163.41	163.89	164.39	164.91	165.42	165.94	166.48	167.00	167.59	168.20	112.53	0.00	0.00	0.00	0.00	0.00	0.00	
