0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	134.94	134.76	134.52	134.24	133.92	133.63	133.37	133.13	132.90	132.69	132.49	132.30	132.12	131.95	131.79	131.64	131.49	131.36	131.24	131.12	131.01	130.91	130.82	130.73	130.65	130.57	130.50	130.44	130.38	130.32	130.27	130.23	130.18	130.14	130.10	130.07	130.03	130.00	129.97	129.94	129.91	129.89	129.86	129.84	129.82	129.79	129.77	129.75	129.73	129.72	129.70	129.69	129.67	129.66	129.65	129.65	129.64	129.64	129.64	129.65	129.66	129.68	129.70	129.72	129.75	129.79	129.83	129.88	129.94	130.01	130.08	130.17	130.26	130.37	130.48	130.61	130.74	130.89	131.05	131.23	131.42	131.62	131.84	132.08	132.34	132.64	132.98	133.29	133.57	133.84	134.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	135.70	135.45	135.18	202.42	202.06	201.68	201.29	200.86	200.46	200.09	199.74	199.41	199.09	198.79	198.50	198.23	197.97	197.73	197.51	197.29	197.09	196.91	196.73	196.57	196.42	196.28	196.15	196.03	195.91	195.81	195.71	195.62	195.54	195.46	195.39	195.33	195.27	195.21	195.15	195.10	195.06	195.01	194.97	194.93	194.89	194.85	194.81	194.78	194.75	194.72	194.69	194.66	194.63	194.61	194.58	194.56	194.55	194.53	194.52	194.52	194.52	194.52	194.53	194.54	194.57	194.60	194.63	194.68	194.73	194.80	194.88	194.96	195.06	195.18	195.30	195.44	195.60	195.77	195.96	196.16	196.39	196.63	196.89	197.17	197.47	197.79	198.14	198.52	198.93	199.37	199.81	200.23	200.65	201.03	134.32	134.66	134.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	136.74	136.47	136.12	203.68	203.25	202.83	202.42	202.00	201.61	201.22	200.83	200.50	200.15	199.81	199.48	199.16	198.86	198.57	198.30	198.04	197.80	197.58	197.36	197.16	196.98	196.80	196.64	196.49	196.35	196.22	196.10	195.98	195.88	195.78	195.69	195.61	195.53	195.46	195.40	195.34	195.28	195.22	195.17	195.13	195.08	195.04	195.00	194.96	194.92	194.88	194.85	194.82	194.79	194.76	194.73	194.70	194.68	194.65	194.63	194.62	194.60	194.59	194.59	194.58	194.59	194.60	194.61	194.63	194.66	194.70	194.75	194.80	194.87	194.94	195.03	195.13	195.24	195.37	195.51	195.66	195.83	196.02	196.23	196.45	196.69	196.95	197.23	197.53	197.85	198.19	198.54	198.88	199.28	199.70	200.13	200.58	201.00	201.46	201.94	202.39	135.30	135.65	135.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	137.08	205.20	204.74	204.23	203.76	203.30	202.92	202.51	202.10	201.70	201.31	200.93	200.57	200.22	199.88	199.55	199.23	198.93	198.64	198.37	198.12	197.87	197.65	197.43	197.23	197.05	196.87	196.71	196.56	196.41	196.28	196.16	196.05	195.95	195.85	195.76	195.68	195.60	195.53	195.46	195.40	195.35	195.29	195.24	195.19	195.15	195.10	195.06	195.02	194.99	194.95	194.92	194.88	194.85	194.82	194.79	194.77	194.74	194.72	194.70	194.68	194.67	194.66	194.65	194.65	194.65	194.66	194.68	194.70	194.73	194.76	194.81	194.86	194.93	195.00	195.09	195.19	195.30	195.43	195.57	195.72	195.90	196.08	196.29	196.51	196.75	197.01	197.29	197.58	197.90	198.23	198.58	198.95	199.34	199.75	200.17	200.60	201.02	201.43	201.91	202.38	202.92	203.45	203.88	136.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	137.94	137.62	205.81	205.29	204.78	204.30	203.89	203.45	203.03	202.62	202.21	201.80	201.41	201.02	200.65	200.30	199.95	199.62	199.30	199.00	198.71	198.44	198.19	197.94	197.71	197.50	197.30	197.11	196.94	196.77	196.62	196.48	196.35	196.23	196.11	196.01	195.91	195.82	195.74	195.66	195.59	195.53	195.47	195.41	195.35	195.30	195.26	195.21	195.17	195.13	195.09	195.05	195.01	194.98	194.94	194.91	194.88	194.85	194.83	194.80	194.78	194.76	194.74	194.73	194.72	194.71	194.71	194.71	194.72	194.73	194.75	194.78	194.82	194.87	194.92	194.99	195.06	195.15	195.25	195.36	195.49	195.63	195.78	195.95	196.14	196.34	196.56	196.80	197.06	197.34	197.64	197.95	198.28	198.64	199.00	199.39	199.80	200.21	200.64	201.07	201.51	201.96	202.39	202.89	203.42	203.95	204.49	136.73	136.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	138.35	207.04	206.52	205.94	205.41	204.96	204.49	204.04	203.60	203.16	202.73	202.31	201.90	201.50	201.11	200.74	200.38	200.03	199.70	199.38	199.08	198.79	198.51	198.25	198.01	197.78	197.57	197.37	197.18	197.00	196.84	196.68	196.54	196.41	196.29	196.18	196.07	195.97	195.88	195.80	195.72	195.65	195.59	195.52	195.47	195.41	195.36	195.31	195.27	195.22	195.18	195.14	195.10	195.07	195.03	195.00	194.97	194.94	194.91	194.88	194.86	194.83	194.81	194.79	194.78	194.77	194.76	194.76	194.76	194.77	194.79	194.81	194.84	194.87	194.92	194.97	195.04	195.11	195.20	195.30	195.41	195.54	195.68	195.83	196.00	196.19	196.39	196.62	196.85	197.11	197.39	197.69	198.00	198.33	198.68	199.05	199.44	199.85	200.26	200.69	201.13	201.58	202.04	202.50	202.98	203.44	203.98	204.54	205.11	205.55	137.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	138.84	207.73	207.17	206.61	206.08	205.62	205.15	204.67	204.21	203.75	203.30	202.86	202.43	202.01	201.60	201.21	200.83	200.46	200.11	199.78	199.45	199.15	198.86	198.58	198.32	198.08	197.85	197.63	197.43	197.24	197.06	196.90	196.74	196.60	196.47	196.35	196.23	196.13	196.03	195.94	195.86	195.78	195.71	195.64	195.58	195.52	195.46	195.41	195.36	195.32	195.27	195.23	195.19	195.16	195.12	195.08	195.05	195.02	194.99	194.96	194.93	194.91	194.88	194.86	194.84	194.83	194.82	194.81	194.81	194.81	194.82	194.83	194.85	194.88	194.92	194.96	195.02	195.08	195.16	195.25	195.34	195.46	195.58	195.72	195.88	196.05	196.24	196.44	196.66	196.90	197.16	197.44	197.73	198.05	198.38	198.73	199.10	199.49	199.90	200.32	200.75	201.20	201.66	202.12	202.60	203.09	203.57	204.04	204.57	205.14	205.69	206.17	137.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	139.36	208.49	207.91	207.34	206.85	206.34	205.84	205.34	204.85	204.37	203.90	203.44	202.99	202.55	202.12	201.70	201.30	200.92	200.55	200.19	199.85	199.53	199.22	198.93	198.65	198.39	198.14	197.91	197.69	197.49	197.30	197.12	196.95	196.80	196.66	196.52	196.40	196.29	196.18	196.08	195.99	195.91	195.83	195.76	195.69	195.63	195.57	195.51	195.46	195.41	195.37	195.32	195.28	195.24	195.20	195.16	195.13	195.10	195.06	195.03	195.00	194.97	194.95	194.93	194.90	194.89	194.87	194.86	194.85	194.85	194.85	194.86	194.88	194.90	194.92	194.96	195.01	195.06	195.12	195.20	195.29	195.39	195.50	195.62	195.76	195.92	196.09	196.28	196.48	196.70	196.94	197.20	197.48	197.78	198.09	198.43	198.78	199.15	199.54	199.95	200.38	200.81	201.27	201.74	202.21	202.70	203.20	203.70	204.21	204.73	205.23	205.80	206.37	206.88	138.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
