0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	109.52	109.48	109.43	109.36	109.28	109.21	109.13	109.06	108.98	108.91	108.83	108.76	108.70	108.63	108.57	108.50	108.44	108.39	108.33	108.28	108.22	108.17	108.12	108.07	108.02	107.98	107.93	107.88	107.84	107.80	107.76	107.71	107.67	107.63	107.59	107.56	107.52	107.48	107.45	107.41	107.38	107.35	107.32	107.29	107.26	107.23	107.21	107.18	107.16	107.14	107.11	107.09	107.08	107.06	107.04	107.03	107.01	107.00	106.99	106.99	106.98	106.97	106.97	106.97	106.98	106.98	106.99	107.00	107.02	107.03	107.06	107.08	107.11	107.14	107.18	107.22	107.26	107.31	107.35	107.40	107.44	107.48	107.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	110.76	110.62	110.46	110.30	110.13	109.97	109.83	109.70	109.59	109.50	164.21	164.12	164.02	163.91	163.80	163.68	163.56	163.45	163.33	163.22	163.11	163.01	162.91	162.81	162.71	162.62	162.53	162.44	162.35	162.27	162.19	162.11	162.04	161.96	161.89	161.82	161.75	161.69	161.62	161.55	161.49	161.43	161.37	161.31	161.25	161.19	161.14	161.08	161.03	160.98	160.93	160.88	160.84	160.79	160.75	160.71	160.67	160.63	160.60	160.56	160.53	160.50	160.47	160.45	160.42	160.40	160.38	160.36	160.35	160.34	160.33	160.32	160.32	160.32	160.32	160.33	160.34	160.36	160.38	160.41	160.44	160.48	160.53	160.58	160.63	160.69	160.76	160.82	160.90	160.97	161.04	161.11	161.17	107.46	107.53	107.63	107.75	107.90	108.07	108.24	108.43	108.63	108.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	111.61	111.45	111.26	111.05	166.28	166.00	165.76	165.52	165.25	165.01	164.79	164.59	164.42	164.27	164.15	164.03	163.91	163.80	163.68	163.56	163.44	163.32	163.20	163.09	162.98	162.87	162.77	162.67	162.57	162.48	162.39	162.30	162.22	162.13	162.05	161.97	161.90	161.82	161.75	161.68	161.61	161.54	161.48	161.41	161.35	161.29	161.23	161.17	161.11	161.05	160.99	160.94	160.89	160.84	160.79	160.74	160.69	160.65	160.61	160.57	160.53	160.49	160.45	160.42	160.39	160.36	160.33	160.30	160.28	160.26	160.24	160.22	160.21	160.19	160.19	160.18	160.18	160.18	160.18	160.19	160.21	160.22	160.25	160.27	160.31	160.35	160.39	160.44	160.50	160.56	160.62	160.69	160.77	160.85	160.93	161.01	161.10	161.19	161.32	161.48	161.66	161.89	162.15	162.40	162.66	162.96	163.23	109.04	109.28	109.54	109.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	112.09	111.93	167.59	167.28	166.99	166.66	166.35	166.08	165.86	165.62	165.37	165.13	164.91	164.71	164.53	164.36	164.22	164.08	163.95	163.82	163.70	163.57	163.45	163.33	163.21	163.09	162.98	162.87	162.77	162.67	162.57	162.48	162.38	162.30	162.21	162.13	162.05	161.97	161.89	161.82	161.75	161.67	161.61	161.54	161.47	161.41	161.34	161.28	161.22	161.16	161.10	161.04	160.99	160.93	160.88	160.83	160.78	160.73	160.69	160.64	160.60	160.56	160.52	160.48	160.45	160.41	160.38	160.35	160.32	160.30	160.27	160.25	160.23	160.21	160.20	160.19	160.18	160.17	160.17	160.17	160.17	160.18	160.20	160.22	160.24	160.27	160.30	160.34	160.38	160.43	160.49	160.55	160.62	160.70	160.78	160.86	160.95	161.05	161.15	161.27	161.41	161.58	161.77	161.98	162.22	162.46	162.68	162.96	163.26	163.62	163.96	164.33	164.67	110.02	110.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	113.02	112.82	112.56	168.40	168.07	167.70	167.39	167.12	166.82	166.52	166.24	165.99	165.73	165.49	165.25	165.02	164.82	164.62	164.45	164.29	164.14	163.99	163.85	163.72	163.59	163.46	163.33	163.21	163.10	162.98	162.87	162.77	162.67	162.57	162.47	162.38	162.29	162.21	162.12	162.04	161.96	161.89	161.81	161.74	161.67	161.60	161.53	161.46	161.40	161.33	161.27	161.21	161.15	161.09	161.03	160.98	160.92	160.87	160.82	160.77	160.72	160.68	160.63	160.59	160.55	160.51	160.47	160.43	160.40	160.37	160.34	160.31	160.28	160.26	160.24	160.22	160.20	160.19	160.17	160.17	160.16	160.16	160.16	160.16	160.17	160.19	160.20	160.23	160.26	160.29	160.33	160.38	160.43	160.49	160.55	160.62	160.70	160.79	160.88	160.98	161.08	161.20	161.34	161.49	161.66	161.85	162.07	162.30	162.54	162.80	163.08	163.38	163.69	164.00	164.35	164.73	165.12	165.52	110.68	111.02	111.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	113.65	113.44	169.76	169.38	168.98	168.58	168.26	167.92	167.59	167.28	166.98	166.68	166.39	166.12	165.86	165.60	165.36	165.13	164.92	164.72	164.53	164.36	164.19	164.04	163.89	163.75	163.61	163.48	163.35	163.22	163.10	162.99	162.88	162.77	162.67	162.57	162.47	162.38	162.29	162.20	162.12	162.03	161.96	161.88	161.80	161.73	161.66	161.59	161.52	161.45	161.39	161.32	161.26	161.20	161.14	161.08	161.02	160.97	160.91	160.86	160.81	160.76	160.71	160.66	160.62	160.58	160.54	160.50	160.46	160.42	160.39	160.36	160.33	160.30	160.27	160.25	160.23	160.21	160.19	160.17	160.16	160.15	160.15	160.15	160.15	160.15	160.16	160.18	160.19	160.22	160.25	160.28	160.32	160.37	160.42	160.48	160.55	160.63	160.71	160.80	160.90	161.00	161.12	161.25	161.39	161.55	161.73	161.93	162.15	162.38	162.63	162.89	163.18	163.48	163.80	164.13	164.48	164.84	165.19	165.60	166.09	166.58	167.04	111.71	111.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	114.02	170.72	170.34	169.92	169.54	169.19	168.82	168.47	168.12	167.78	167.46	167.14	166.83	166.54	166.25	165.98	165.72	165.47	165.24	165.01	164.80	164.61	164.42	164.25	164.09	163.93	163.78	163.64	163.50	163.36	163.24	163.11	163.00	162.88	162.77	162.67	162.57	162.47	162.38	162.29	162.20	162.11	162.03	161.95	161.87	161.80	161.72	161.65	161.58	161.51	161.45	161.38	161.31	161.25	161.19	161.13	161.07	161.01	160.96	160.90	160.85	160.80	160.75	160.70	160.65	160.61	160.57	160.53	160.49	160.45	160.41	160.38	160.35	160.32	160.29	160.26	160.24	160.21	160.20	160.18	160.16	160.15	160.14	160.14	160.13	160.14	160.14	160.15	160.17	160.18	160.21	160.24	160.27	160.32	160.36	160.42	160.48	160.55	160.63	160.72	160.81	160.91	161.03	161.15	161.29	161.44	161.61	161.79	162.00	162.22	162.46	162.71	162.99	163.28	163.58	163.91	164.25	164.60	164.97	165.35	165.76	166.17	166.63	167.11	167.63	168.09	112.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	114.89	114.63	171.42	170.96	170.56	170.19	169.81	169.43	169.05	168.68	168.32	167.97	167.63	167.30	166.99	166.68	166.39	166.11	165.84	165.58	165.34	165.11	164.89	164.68	164.49	164.31	164.14	163.97	163.82	163.67	163.52	163.39	163.26	163.13	163.01	162.89	162.78	162.68	162.57	162.47	162.38	162.29	162.20	162.11	162.03	161.95	161.87	161.79	161.72	161.65	161.58	161.51	161.44	161.37	161.31	161.24	161.18	161.12	161.06	161.01	160.95	160.89	160.84	160.79	160.74	160.69	160.64	160.60	160.56	160.52	160.48	160.44	160.40	160.37	160.34	160.31	160.28	160.25	160.23	160.20	160.18	160.17	160.15	160.14	160.13	160.13	160.12	160.13	160.13	160.14	160.16	160.18	160.20	160.23	160.27	160.31	160.36	160.42	160.48	160.55	160.63	160.72	160.82	160.93	161.05	161.18	161.33	161.49	161.66	161.85	162.06	162.29	162.53	162.79	163.07	163.37	163.68	164.01	164.36	164.72	165.10	165.50	165.91	166.34	166.78	167.22	167.71	168.23	168.76	112.94	113.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	115.35	172.66	172.21	171.71	171.29	170.88	170.47	170.07	169.67	169.28	168.90	168.52	168.16	167.81	167.47	167.14	166.82	166.52	166.23	165.95	165.69	165.44	165.20	164.97	164.76	164.56	164.37	164.19	164.02	163.86	163.70	163.55	163.41	163.28	163.15	163.02	162.91	162.79	162.68	162.58	162.48	162.38	162.29	162.20	162.11	162.03	161.95	161.87	161.79	161.72	161.64	161.57	161.50	161.43	161.37	161.30	161.24	161.18	161.12	161.06	161.00	160.94	160.89	160.83	160.78	160.73	160.68	160.64	160.59	160.55	160.51	160.47	160.43	160.39	160.36	160.33	160.30	160.27	160.24	160.22	160.19	160.17	160.16	160.14	160.13	160.12	160.12	160.11	160.12	160.12	160.13	160.15	160.17	160.19	160.22	160.26	160.31	160.36	160.41	160.48	160.56	160.64	160.73	160.84	160.95	161.07	161.21	161.36	161.53	161.71	161.90	162.12	162.35	162.60	162.87	163.15	163.45	163.77	164.11	164.47	164.84	165.23	165.64	166.06	166.50	166.95	167.42	167.90	168.38	168.93	169.54	170.08	113.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
