0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	124.62	124.78	124.99	125.23	125.51	125.76	125.97	126.17	126.34	126.51	126.66	126.79	126.92	127.03	127.14	127.23	127.31	127.39	127.45	127.50	127.55	127.59	127.62	127.64	127.65	127.66	127.66	127.66	127.65	127.64	127.62	127.59	127.57	127.54	127.51	127.47	127.43	127.39	127.35	127.31	127.26	127.22	127.17	127.12	127.08	127.03	126.98	126.93	126.88	126.83	126.77	126.72	126.67	126.61	126.55	126.49	126.43	126.37	126.30	126.23	126.16	126.08	126.00	125.91	125.82	125.73	125.63	125.52	125.40	125.28	125.15	125.01	124.87	124.71	124.55	124.37	124.19	123.99	123.78	123.57	123.33	123.09	122.83	122.55	122.25	121.91	121.54	121.20	120.88	120.59	120.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	123.98	124.21	124.44	186.95	187.26	187.58	187.93	188.29	188.62	188.93	189.21	189.47	189.71	189.94	190.14	190.33	190.50	190.66	190.80	190.92	191.03	191.12	191.21	191.27	191.33	191.37	191.41	191.43	191.44	191.44	191.44	191.42	191.40	191.37	191.34	191.30	191.25	191.20	191.15	191.09	191.03	190.97	190.91	190.84	190.77	190.70	190.63	190.56	190.49	190.41	190.34	190.26	190.18	190.10	190.02	189.94	189.86	189.77	189.68	189.59	189.50	189.40	189.29	189.18	189.07	188.95	188.82	188.68	188.54	188.39	188.23	188.05	187.87	187.68	187.47	187.25	187.02	186.77	186.51	186.23	185.94	185.63	185.30	184.95	184.59	184.20	183.80	183.36	182.90	182.40	181.91	181.44	180.98	180.56	120.05	119.68	119.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	123.06	123.31	123.63	185.87	186.26	186.62	186.97	187.33	187.67	188.01	188.33	188.59	188.88	189.15	189.41	189.65	189.87	190.08	190.27	190.44	190.59	190.73	190.86	190.97	191.06	191.14	191.21	191.26	191.31	191.34	191.36	191.37	191.38	191.37	191.36	191.33	191.31	191.27	191.23	191.19	191.14	191.08	191.03	190.97	190.90	190.84	190.77	190.70	190.63	190.56	190.49	190.42	190.34	190.27	190.19	190.11	190.04	189.96	189.87	189.79	189.70	189.62	189.52	189.43	189.33	189.22	189.12	189.00	188.88	188.75	188.62	188.47	188.32	188.16	187.99	187.81	187.61	187.41	187.19	186.95	186.71	186.45	186.17	185.88	185.57	185.24	184.89	184.53	184.15	183.75	183.34	182.94	182.49	182.02	181.54	181.05	180.58	180.08	179.55	179.06	118.97	118.60	118.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	122.77	184.53	184.95	185.41	185.83	186.23	186.56	186.91	187.26	187.60	187.93	188.24	188.54	188.82	189.09	189.35	189.59	189.81	190.02	190.21	190.38	190.53	190.67	190.80	190.90	191.00	191.08	191.15	191.20	191.25	191.28	191.30	191.31	191.32	191.31	191.29	191.27	191.24	191.21	191.17	191.12	191.07	191.02	190.96	190.90	190.84	190.78	190.71	190.64	190.57	190.50	190.43	190.35	190.28	190.20	190.13	190.05	189.97	189.89	189.81	189.73	189.64	189.55	189.46	189.37	189.27	189.16	189.05	188.94	188.82	188.69	188.56	188.41	188.26	188.10	187.93	187.74	187.55	187.34	187.13	186.89	186.65	186.38	186.11	185.81	185.50	185.18	184.83	184.47	184.09	183.70	183.29	182.87	182.43	181.96	181.49	181.01	180.54	180.09	179.56	179.06	178.47	177.91	177.44	117.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	122.00	122.30	184.00	184.48	184.94	185.36	185.72	186.11	186.47	186.83	187.18	187.52	187.86	188.17	188.47	188.76	189.03	189.29	189.53	189.75	189.96	190.15	190.32	190.48	190.62	190.74	190.85	190.94	191.03	191.09	191.15	191.19	191.23	191.25	191.26	191.26	191.25	191.24	191.22	191.19	191.15	191.11	191.07	191.02	190.96	190.91	190.85	190.78	190.72	190.65	190.58	190.51	190.44	190.37	190.30	190.22	190.15	190.07	189.99	189.92	189.84	189.75	189.67	189.58	189.50	189.40	189.31	189.21	189.11	189.00	188.88	188.76	188.63	188.50	188.36	188.20	188.04	187.87	187.69	187.49	187.29	187.07	186.84	186.59	186.33	186.05	185.76	185.45	185.12	184.78	184.42	184.04	183.64	183.23	182.81	182.37	181.91	181.44	180.96	180.48	180.00	179.50	179.03	178.49	177.92	177.35	176.77	117.42	117.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	121.64	182.90	183.37	183.91	184.39	184.79	185.21	185.60	185.99	186.37	186.74	187.10	187.45	187.78	188.10	188.41	188.70	188.98	189.23	189.47	189.70	189.91	190.10	190.27	190.42	190.57	190.69	190.80	190.89	190.98	191.04	191.10	191.14	191.18	191.20	191.21	191.21	191.21	191.19	191.17	191.14	191.10	191.06	191.02	190.97	190.91	190.86	190.80	190.73	190.67	190.60	190.53	190.46	190.39	190.32	190.25	190.17	190.10	190.02	189.94	189.87	189.79	189.70	189.62	189.53	189.44	189.35	189.26	189.16	189.05	188.95	188.83	188.71	188.58	188.45	188.31	188.15	187.99	187.82	187.64	187.44	187.24	187.02	186.79	186.54	186.28	186.00	185.71	185.40	185.07	184.73	184.36	183.99	183.59	183.18	182.75	182.31	181.85	181.38	180.90	180.41	179.92	179.41	178.91	178.38	177.88	177.31	176.70	176.10	175.63	116.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	121.21	182.29	182.80	183.32	183.80	184.22	184.64	185.06	185.47	185.87	186.27	186.65	187.01	187.37	187.71	188.04	188.35	188.64	188.92	189.18	189.42	189.65	189.86	190.05	190.22	190.38	190.52	190.65	190.76	190.85	190.93	191.00	191.06	191.10	191.13	191.16	191.17	191.17	191.16	191.15	191.13	191.10	191.06	191.02	190.98	190.93	190.87	190.81	190.75	190.69	190.63	190.56	190.49	190.42	190.35	190.28	190.20	190.13	190.05	189.98	189.90	189.82	189.74	189.66	189.58	189.49	189.40	189.31	189.21	189.11	189.01	188.90	188.79	188.67	188.54	188.40	188.26	188.11	187.95	187.77	187.59	187.40	187.19	186.97	186.74	186.49	186.23	185.95	185.66	185.35	185.02	184.68	184.31	183.94	183.54	183.13	182.70	182.25	181.79	181.32	180.83	180.33	179.83	179.31	178.79	178.26	177.74	177.23	176.66	176.05	175.47	174.95	116.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	120.74	181.62	182.15	182.68	183.13	183.59	184.04	184.48	184.92	185.34	185.76	186.16	186.55	186.93	187.29	187.64	187.97	188.29	188.59	188.87	189.13	189.37	189.60	189.81	190.00	190.18	190.34	190.48	190.61	190.72	190.81	190.89	190.96	191.02	191.06	191.10	191.12	191.13	191.13	191.13	191.11	191.09	191.06	191.03	190.99	190.94	190.89	190.84	190.78	190.72	190.65	190.59	190.52	190.45	190.38	190.31	190.24	190.17	190.09	190.02	189.94	189.86	189.78	189.70	189.62	189.54	189.45	189.36	189.27	189.17	189.08	188.97	188.86	188.75	188.63	188.50	188.36	188.22	188.07	187.91	187.73	187.55	187.36	187.15	186.93	186.70	186.45	186.19	185.91	185.61	185.30	184.98	184.63	184.27	183.89	183.49	183.08	182.64	182.20	181.73	181.25	180.76	180.25	179.74	179.21	178.67	178.13	177.59	177.04	176.48	175.94	175.33	174.73	174.18	115.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
