0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	104.51	104.51	104.51	104.51	104.52	104.52	104.52	104.52	104.51	104.51	104.50	104.48	104.47	104.45	104.42	104.40	104.37	104.34	104.30	104.27	104.23	104.19	104.15	104.10	104.06	104.01	103.96	103.91	103.86	103.81	103.76	103.71	103.66	103.60	103.55	103.49	103.44	103.38	103.32	103.27	103.21	103.15	103.10	103.04	102.98	102.92	102.86	102.80	102.74	102.68	102.62	102.56	102.50	102.44	102.38	102.32	102.26	102.20	102.14	102.08	102.02	101.95	101.89	101.83	101.76	101.69	101.63	101.56	101.49	101.41	101.34	101.26	101.19	101.11	101.03	100.94	100.86	100.77	100.69	100.61	100.53	100.46	100.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	103.96	104.06	104.17	104.28	104.40	104.49	104.57	104.63	104.66	104.66	156.91	156.90	156.90	156.90	156.91	156.92	156.92	156.92	156.91	156.90	156.89	156.87	156.84	156.81	156.78	156.74	156.70	156.65	156.60	156.55	156.49	156.43	156.36	156.30	156.23	156.16	156.09	156.01	155.94	155.86	155.79	155.71	155.63	155.55	155.47	155.38	155.30	155.22	155.13	155.05	154.96	154.87	154.79	154.70	154.61	154.52	154.44	154.35	154.26	154.17	154.08	153.99	153.90	153.81	153.72	153.63	153.54	153.44	153.35	153.26	153.17	153.07	152.98	152.88	152.78	152.68	152.58	152.48	152.37	152.26	152.15	152.04	151.92	151.80	151.68	151.55	151.42	151.29	151.17	151.04	150.91	150.80	150.70	100.41	100.31	100.17	100.02	99.85	99.65	99.45	99.25	99.03	98.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	103.33	103.46	103.60	103.76	155.84	156.04	156.20	156.37	156.55	156.69	156.81	156.90	156.97	157.00	157.00	157.01	157.02	157.03	157.04	157.05	157.06	157.06	157.05	157.04	157.03	157.01	156.99	156.96	156.92	156.88	156.84	156.80	156.74	156.69	156.63	156.57	156.51	156.44	156.38	156.31	156.23	156.16	156.08	156.01	155.93	155.85	155.77	155.69	155.61	155.53	155.44	155.36	155.28	155.19	155.10	155.02	154.93	154.84	154.76	154.67	154.58	154.49	154.40	154.31	154.22	154.13	154.04	153.95	153.86	153.77	153.68	153.59	153.49	153.40	153.31	153.21	153.12	153.02	152.92	152.82	152.72	152.62	152.51	152.40	152.29	152.18	152.06	151.94	151.81	151.69	151.56	151.42	151.29	151.16	151.02	150.89	150.76	150.61	150.43	150.23	149.99	149.73	149.42	149.14	148.84	148.51	148.21	98.56	98.30	98.03	97.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	102.97	103.10	154.87	155.11	155.33	155.58	155.81	155.99	156.13	156.28	156.44	156.58	156.70	156.80	156.87	156.93	156.96	156.98	157.01	157.02	157.04	157.05	157.06	157.06	157.06	157.05	157.04	157.02	157.00	156.97	156.93	156.90	156.85	156.81	156.76	156.70	156.65	156.58	156.52	156.46	156.39	156.32	156.25	156.17	156.10	156.02	155.94	155.86	155.78	155.70	155.62	155.54	155.45	155.37	155.29	155.20	155.11	155.03	154.94	154.85	154.77	154.68	154.59	154.50	154.41	154.32	154.23	154.14	154.05	153.96	153.87	153.78	153.69	153.60	153.50	153.41	153.32	153.22	153.13	153.03	152.93	152.83	152.73	152.63	152.52	152.41	152.30	152.18	152.06	151.94	151.82	151.69	151.55	151.42	151.28	151.14	151.00	150.85	150.69	150.52	150.33	150.12	149.89	149.63	149.35	149.07	148.81	148.51	148.17	147.78	147.41	147.01	146.65	97.51	97.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	102.21	102.38	102.60	154.24	154.50	154.79	155.04	155.23	155.45	155.66	155.85	156.02	156.19	156.34	156.48	156.61	156.71	156.80	156.86	156.92	156.96	156.99	157.02	157.04	157.05	157.06	157.07	157.07	157.06	157.05	157.03	157.01	156.98	156.95	156.91	156.87	156.82	156.77	156.72	156.66	156.60	156.54	156.47	156.40	156.33	156.26	156.19	156.11	156.04	155.96	155.88	155.80	155.72	155.64	155.55	155.47	155.38	155.30	155.21	155.13	155.04	154.95	154.87	154.78	154.69	154.60	154.51	154.42	154.33	154.24	154.15	154.06	153.97	153.88	153.79	153.70	153.61	153.52	153.42	153.33	153.24	153.14	153.04	152.94	152.84	152.74	152.64	152.53	152.42	152.31	152.19	152.07	151.95	151.82	151.69	151.55	151.41	151.27	151.12	150.97	150.81	150.64	150.45	150.25	150.04	149.80	149.54	149.27	148.98	148.70	148.38	148.05	147.70	147.37	146.99	146.58	146.17	145.74	96.80	96.45	96.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	101.69	101.87	153.13	153.46	153.79	154.11	154.35	154.61	154.86	155.09	155.32	155.53	155.73	155.92	156.09	156.25	156.40	156.53	156.64	156.73	156.81	156.88	156.93	156.97	157.01	157.03	157.05	157.07	157.08	157.08	157.07	157.06	157.05	157.03	157.00	156.97	156.93	156.89	156.84	156.79	156.74	156.68	156.62	156.56	156.49	156.42	156.35	156.28	156.20	156.13	156.05	155.97	155.89	155.81	155.73	155.65	155.57	155.48	155.40	155.32	155.23	155.14	155.06	154.97	154.88	154.79	154.70	154.62	154.53	154.44	154.35	154.26	154.17	154.08	153.99	153.90	153.80	153.71	153.62	153.53	153.44	153.34	153.25	153.15	153.05	152.96	152.86	152.75	152.65	152.54	152.43	152.32	152.20	152.08	151.95	151.82	151.69	151.55	151.40	151.26	151.10	150.94	150.77	150.59	150.39	150.19	149.96	149.72	149.46	149.18	148.89	148.59	148.27	147.94	147.59	147.23	146.85	146.46	146.08	145.64	145.13	144.61	144.13	95.73	95.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	101.39	152.33	152.66	153.01	153.33	153.61	153.90	154.18	154.45	154.71	154.95	155.19	155.41	155.62	155.82	156.00	156.16	156.32	156.45	156.57	156.68	156.76	156.84	156.90	156.95	156.99	157.03	157.05	157.07	157.08	157.09	157.09	157.08	157.06	157.04	157.01	156.98	156.95	156.90	156.86	156.81	156.75	156.70	156.64	156.57	156.51	156.44	156.37	156.30	156.22	156.15	156.07	155.99	155.91	155.83	155.75	155.67	155.58	155.50	155.42	155.33	155.24	155.16	155.07	154.98	154.90	154.81	154.72	154.63	154.54	154.45	154.36	154.27	154.18	154.09	154.00	153.91	153.82	153.73	153.63	153.54	153.45	153.35	153.26	153.16	153.07	152.97	152.87	152.76	152.66	152.55	152.44	152.32	152.20	152.08	151.95	151.82	151.69	151.54	151.40	151.24	151.08	150.91	150.73	150.54	150.34	150.12	149.89	149.64	149.38	149.10	148.81	148.50	148.17	147.83	147.47	147.10	146.72	146.32	145.91	145.48	145.05	144.56	144.06	143.52	143.04	95.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.64	100.86	151.75	152.14	152.48	152.79	153.10	153.41	153.71	154.00	154.29	154.56	154.82	155.06	155.30	155.51	155.72	155.91	156.08	156.24	156.38	156.51	156.62	156.72	156.80	156.88	156.93	156.98	157.02	157.05	157.08	157.09	157.10	157.10	157.09	157.08	157.06	157.03	157.00	156.96	156.92	156.88	156.83	156.77	156.72	156.66	156.59	156.53	156.46	156.39	156.31	156.24	156.16	156.09	156.01	155.93	155.85	155.76	155.68	155.60	155.52	155.43	155.34	155.26	155.17	155.09	155.00	154.91	154.82	154.73	154.64	154.55	154.46	154.37	154.28	154.19	154.10	154.01	153.92	153.83	153.74	153.65	153.55	153.46	153.37	153.27	153.18	153.08	152.98	152.88	152.77	152.67	152.56	152.45	152.33	152.21	152.09	151.96	151.82	151.68	151.54	151.39	151.23	151.06	150.88	150.70	150.50	150.29	150.07	149.83	149.58	149.31	149.02	148.72	148.41	148.08	147.73	147.36	146.99	146.59	146.18	145.76	145.32	144.87	144.40	143.94	143.43	142.89	142.33	94.44	94.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.24	150.68	151.07	151.51	151.86	152.21	152.55	152.88	153.21	153.52	153.83	154.13	154.41	154.69	154.94	155.19	155.41	155.63	155.82	156.01	156.17	156.32	156.46	156.58	156.68	156.77	156.85	156.92	156.97	157.02	157.05	157.08	157.10	157.11	157.11	157.10	157.09	157.07	157.05	157.02	156.98	156.94	156.90	156.85	156.79	156.74	156.67	156.61	156.54	156.48	156.40	156.33	156.26	156.18	156.10	156.02	155.94	155.86	155.78	155.70	155.61	155.53	155.45	155.36	155.27	155.19	155.10	155.01	154.92	154.83	154.75	154.66	154.57	154.48	154.39	154.30	154.21	154.12	154.02	153.93	153.84	153.75	153.66	153.57	153.47	153.38	153.28	153.19	153.09	152.99	152.89	152.78	152.68	152.57	152.45	152.34	152.21	152.09	151.96	151.82	151.68	151.53	151.38	151.21	151.04	150.86	150.67	150.46	150.25	150.02	149.78	149.52	149.24	148.95	148.65	148.32	147.99	147.63	147.26	146.87	146.47	146.05	145.61	145.16	144.70	144.22	143.73	143.23	142.73	142.16	141.53	140.97	93.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
