58	4	16.3927	34.5028
65	7	19.5777	40.2936
3	32	23.1034	0.760502
10	169	45.2779	6.94865
17	176	49.2483	7.51463
33	181	55.7119	7.95132
1	107	61.1983	0.43652
37	2	91.9179	14.8309
1	63	98.8434	0.454463
10	169	119.525	1.80734
17	176	122.916	2.01531
39	181	131.346	3.71968
1	116	137.447	0.402754
37	2	168.217	8.73095
1	64	175.483	0.4067
10	169	196.013	1.35723
17	176	199.221	1.41472
39	181	207.008	2.39175
1	115	213.637	0.385123
37	2	243.731	6.64105
1	65	251.379	0.395782
10	169	271.81	1.27409
17	176	274.968	1.30109
39	181	282.439	2.04944
1	114	289.345	0.381311
37	2	319.182	6.16616
1	65	326.913	0.393277
10	169	347.35	1.25543
17	176	350.495	1.27559
39	181	357.883	1.97058
1	114	364.836	0.380429
37	2	394.636	6.05689
1	65	402.388	0.392685
