0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1228.76 1230.15 1232.93 1237.09 1242.59 1249.43 1257.56 1266.95 1277.55 1289.32 1302.18 1316.09 1330.96 1346.73 1363.31 1380.61 1398.55 1417.01 1435.91 1455.12 1474.55 1494.08 1513.60 1532.98 1552.11 1570.88 1589.15 1606.83 1623.79 1639.92 1655.12 1669.29 1682.34 1694.17 1704.70 1713.87 1721.61 1727.87 1732.60 1735.78 1737.37 0.00 
0.00 0.00 1228.79 1230.18 1232.96 1237.11 1242.62 1249.46 1257.59 1266.98 1277.58 1289.34 1302.21 1316.12 1330.99 1346.76 1363.34 1380.64 1398.58 1417.04 1435.94 1455.16 1474.59 1494.12 1513.63 1533.02 1552.15 1570.91 1589.19 1606.86 1623.82 1639.96 1655.16 1669.33 1682.38 1694.21 1704.74 1713.91 1721.65 1727.91 1732.64 1735.82 1737.41 0.00 
0.00 0.00 1228.84 1230.24 1233.01 1237.17 1242.68 1249.51 1257.64 1267.03 1277.64 1289.40 1302.27 1316.18 1331.05 1346.82 1363.40 1380.71 1398.64 1417.11 1436.00 1455.22 1474.65 1494.18 1513.70 1533.08 1552.22 1570.98 1589.26 1606.93 1623.90 1640.03 1655.23 1669.41 1682.45 1694.28 1704.82 1713.99 1721.73 1727.99 1732.72 1735.89 1737.49 0.00 
0.00 0.00 1228.92 1230.32 1233.10 1237.25 1242.76 1249.59 1257.73 1267.12 1277.72 1289.49 1302.36 1316.26 1331.14 1346.91 1363.49 1380.80 1398.73 1417.20 1436.10 1455.32 1474.75 1494.29 1513.80 1533.19 1552.32 1571.09 1589.37 1607.04 1624.01 1640.14 1655.35 1669.52 1682.56 1694.40 1704.93 1714.10 1721.85 1728.10 1732.84 1736.01 1737.60 0.00 
0.00 0.00 1229.03 1230.43 1233.21 1237.36 1242.87 1249.71 1257.84 1267.23 1277.84 1289.60 1302.47 1316.38 1331.26 1347.03 1363.62 1380.92 1398.86 1417.33 1436.23 1455.45 1474.89 1494.42 1513.94 1533.33 1552.46 1571.23 1589.51 1607.19 1624.15 1640.29 1655.50 1669.67 1682.72 1694.55 1705.09 1714.26 1722.00 1728.26 1732.99 1736.17 1737.76 0.00 
0.00 0.00 1229.17 1230.57 1233.35 1237.50 1243.01 1249.85 1257.98 1267.38 1277.98 1289.75 1302.62 1316.53 1331.41 1347.19 1363.77 1381.08 1399.02 1417.49 1436.39 1455.62 1475.05 1494.59 1514.11 1533.50 1552.64 1571.41 1589.69 1607.37 1624.34 1640.48 1655.69 1669.86 1682.91 1694.74 1705.28 1714.46 1722.20 1728.46 1733.19 1736.37 1737.96 0.00 
0.00 0.00 1229.34 1230.73 1233.51 1237.67 1243.18 1250.02 1258.15 1267.55 1278.16 1289.93 1302.80 1316.71 1331.60 1347.37 1363.96 1381.27 1399.21 1417.69 1436.59 1455.82 1475.26 1494.80 1514.32 1533.72 1552.86 1571.63 1589.91 1607.60 1624.56 1640.70 1655.91 1670.09 1683.14 1694.98 1705.52 1714.69 1722.44 1728.70 1733.43 1736.61 1738.20 0.00 
0.00 0.00 1229.53 1230.93 1233.71 1237.87 1243.38 1250.22 1258.35 1267.75 1278.36 1290.13 1303.01 1316.92 1331.81 1347.59 1364.18 1381.49 1399.44 1417.92 1436.82 1456.05 1475.50 1495.04 1514.57 1533.96 1553.11 1571.88 1590.17 1607.86 1624.83 1640.97 1656.18 1670.36 1683.42 1695.26 1705.80 1714.97 1722.72 1728.98 1733.71 1736.89 1738.48 0.00 
