0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 0.00 
0.00 0.00 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 0.00 
0.00 0.00 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 0.00 
0.00 0.00 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 0.00 
0.00 0.00 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 0.00 
0.00 0.00 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 0.00 
0.00 0.00 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 485.97 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
