0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1406.98 1407.45 1408.37 1409.75 1411.57 1413.84 1416.52 1419.62 1423.10 1426.95 1431.15 1435.67 1440.49 1445.57 1450.89 1456.42 1462.12 1467.97 1473.92 1479.94 1486.00 1492.06 1498.08 1504.04 1509.89 1515.60 1521.13 1526.47 1531.56 1536.39 1540.92 1545.13 1549.00 1552.49 1555.59 1558.29 1560.56 1562.39 1563.78 1564.70 1565.17 0.00 
0.00 0.00 1407.01 1407.48 1408.40 1409.78 1411.60 1413.87 1416.55 1419.65 1423.13 1426.98 1431.18 1435.70 1440.52 1445.60 1450.92 1456.45 1462.16 1468.00 1473.95 1479.97 1486.03 1492.09 1498.11 1504.07 1509.92 1515.63 1521.17 1526.50 1531.59 1536.42 1540.96 1545.17 1549.03 1552.52 1555.63 1558.32 1560.59 1562.43 1563.81 1564.74 1565.20 0.00 
0.00 0.00 1407.07 1407.54 1408.46 1409.84 1411.67 1413.93 1416.61 1419.71 1423.19 1427.04 1431.24 1435.76 1440.58 1445.66 1450.99 1456.52 1462.22 1468.06 1474.01 1480.04 1486.10 1492.16 1498.18 1504.14 1509.99 1515.70 1521.24 1526.57 1531.66 1536.49 1541.02 1545.24 1549.10 1552.59 1555.70 1558.39 1560.66 1562.50 1563.88 1564.81 1565.27 0.00 
0.00 0.00 1407.16 1407.63 1408.55 1409.93 1411.76 1414.02 1416.71 1419.80 1423.28 1427.14 1431.34 1435.86 1440.67 1445.76 1451.08 1456.61 1462.32 1468.16 1474.11 1480.13 1486.19 1492.25 1498.28 1504.24 1510.09 1515.80 1521.34 1526.67 1531.77 1536.59 1541.13 1545.34 1549.20 1552.70 1555.80 1558.50 1560.77 1562.60 1563.99 1564.91 1565.38 0.00 
0.00 0.00 1407.28 1407.75 1408.67 1410.05 1411.88 1414.14 1416.83 1419.92 1423.41 1427.26 1431.46 1435.98 1440.80 1445.88 1451.21 1456.74 1462.44 1468.29 1474.24 1480.26 1486.32 1492.39 1498.41 1504.37 1510.22 1515.93 1521.47 1526.80 1531.90 1536.73 1541.26 1545.48 1549.34 1552.84 1555.94 1558.64 1560.91 1562.74 1564.13 1565.05 1565.52 0.00 
0.00 0.00 1407.44 1407.90 1408.82 1410.20 1412.03 1414.29 1416.98 1420.07 1423.56 1427.41 1431.61 1436.14 1440.95 1446.04 1451.37 1456.90 1462.60 1468.45 1474.40 1480.43 1486.49 1492.55 1498.58 1504.53 1510.39 1516.10 1521.64 1526.97 1532.07 1536.90 1541.44 1545.65 1549.51 1553.01 1556.11 1558.81 1561.08 1562.92 1564.30 1565.23 1565.69 0.00 
0.00 0.00 1407.62 1408.08 1409.00 1410.38 1412.21 1414.47 1417.16 1420.26 1423.74 1427.60 1431.80 1436.32 1441.14 1446.23 1451.55 1457.08 1462.79 1468.64 1474.59 1480.62 1486.68 1492.74 1498.77 1504.73 1510.58 1516.30 1521.84 1527.18 1532.27 1537.10 1541.64 1545.85 1549.72 1553.22 1556.32 1559.02 1561.29 1563.12 1564.51 1565.44 1565.90 0.00 
0.00 0.00 1407.82 1408.29 1409.21 1410.59 1412.42 1414.68 1417.37 1420.47 1423.95 1427.81 1432.01 1436.54 1441.36 1446.44 1451.77 1457.30 1463.01 1468.86 1474.82 1480.84 1486.91 1492.97 1499.00 1504.96 1510.82 1516.53 1522.07 1527.41 1532.51 1537.34 1541.88 1546.09 1549.96 1553.46 1556.56 1559.26 1561.53 1563.37 1564.75 1565.68 1566.15 0.00 
