0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1496.93 1496.94 1496.95 1496.96 1496.97 1497.00 1497.02 1497.05 1497.08 1497.12 1497.16 1497.20 1497.24 1497.29 1497.34 1497.39 1497.44 1497.50 1497.55 1497.61 1497.66 1497.72 1497.77 1497.83 1497.88 1497.94 1497.99 1498.04 1498.08 1498.13 1498.17 1498.21 1498.24 1498.28 1498.30 1498.33 1498.35 1498.37 1498.38 1498.39 1498.39 0.00 
0.00 0.00 1496.94 1496.94 1496.95 1496.96 1496.98 1497.00 1497.02 1497.05 1497.09 1497.12 1497.16 1497.20 1497.25 1497.29 1497.34 1497.39 1497.45 1497.50 1497.56 1497.61 1497.67 1497.72 1497.78 1497.83 1497.89 1497.94 1497.99 1498.04 1498.09 1498.13 1498.17 1498.21 1498.25 1498.28 1498.31 1498.33 1498.35 1498.37 1498.38 1498.39 1498.40 0.00 
0.00 0.00 1496.95 1496.95 1496.96 1496.97 1496.99 1497.01 1497.03 1497.06 1497.09 1497.13 1497.17 1497.21 1497.25 1497.30 1497.35 1497.40 1497.45 1497.51 1497.56 1497.62 1497.68 1497.73 1497.79 1497.84 1497.90 1497.95 1498.00 1498.05 1498.10 1498.14 1498.18 1498.22 1498.26 1498.29 1498.32 1498.34 1498.36 1498.38 1498.39 1498.40 1498.41 0.00 
0.00 0.00 1496.96 1496.96 1496.97 1496.98 1497.00 1497.02 1497.05 1497.07 1497.11 1497.14 1497.18 1497.22 1497.27 1497.31 1497.36 1497.42 1497.47 1497.52 1497.58 1497.63 1497.69 1497.74 1497.80 1497.85 1497.91 1497.96 1498.01 1498.06 1498.11 1498.15 1498.20 1498.23 1498.27 1498.30 1498.33 1498.36 1498.38 1498.39 1498.41 1498.41 1498.42 0.00 
0.00 0.00 1496.98 1496.98 1496.99 1497.00 1497.02 1497.04 1497.06 1497.09 1497.12 1497.16 1497.20 1497.24 1497.28 1497.33 1497.38 1497.43 1497.48 1497.54 1497.59 1497.65 1497.71 1497.76 1497.82 1497.87 1497.93 1497.98 1498.03 1498.08 1498.13 1498.17 1498.21 1498.25 1498.29 1498.32 1498.35 1498.37 1498.39 1498.41 1498.42 1498.43 1498.44 0.00 
0.00 0.00 1497.00 1497.00 1497.01 1497.02 1497.04 1497.06 1497.08 1497.11 1497.15 1497.18 1497.22 1497.26 1497.31 1497.35 1497.40 1497.45 1497.51 1497.56 1497.62 1497.67 1497.73 1497.78 1497.84 1497.89 1497.95 1498.00 1498.05 1498.10 1498.15 1498.19 1498.23 1498.27 1498.31 1498.34 1498.37 1498.39 1498.41 1498.43 1498.44 1498.45 1498.46 0.00 
0.00 0.00 1497.02 1497.03 1497.03 1497.05 1497.06 1497.09 1497.11 1497.14 1497.17 1497.21 1497.25 1497.29 1497.33 1497.38 1497.43 1497.48 1497.53 1497.59 1497.64 1497.70 1497.75 1497.81 1497.86 1497.92 1497.97 1498.03 1498.08 1498.13 1498.17 1498.22 1498.26 1498.30 1498.33 1498.37 1498.39 1498.42 1498.44 1498.46 1498.47 1498.48 1498.48 0.00 
0.00 0.00 1497.05 1497.06 1497.06 1497.08 1497.09 1497.11 1497.14 1497.17 1497.20 1497.24 1497.27 1497.32 1497.36 1497.41 1497.46 1497.51 1497.56 1497.62 1497.67 1497.73 1497.78 1497.84 1497.89 1497.95 1498.00 1498.05 1498.11 1498.16 1498.20 1498.25 1498.29 1498.33 1498.36 1498.40 1498.42 1498.45 1498.47 1498.49 1498.50 1498.51 1498.51 0.00 
