0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 0.00 
0.00 0.00 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 0.00 
0.00 0.00 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 0.00 
0.00 0.00 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 0.00 
0.00 0.00 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 0.00 
0.00 0.00 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 0.00 
0.00 0.00 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 0.00 
0.00 0.00 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 1499.25 0.00 
