0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.47 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.47 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.47 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.45 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.50 504.51 504.51 504.51 504.51 504.51 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.50 504.51 504.51 504.51 504.51 504.52 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.50 504.51 504.51 504.51 504.51 504.52 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.52 504.52 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.52 504.52 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.52 504.52 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.52 504.52 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.52 504.52 0.00 
0.00 0.00 504.45 504.45 504.45 504.45 504.46 504.46 504.46 504.47 504.47 504.48 504.48 504.49 504.49 504.50 504.50 504.51 504.51 504.51 504.51 504.52 504.52 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
