0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 1464.11 1464.11 1464.12 1464.12 1464.13 1464.14 1464.15 1464.16 1464.18 1464.19 1464.20 1464.22 1464.23 1464.25 1464.26 1464.27 1464.28 1464.29 1464.29 1464.30 1464.30 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
