0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1455.79 1455.97 1456.34 1456.89 1457.60 1458.46 1459.44 1460.54 1461.71 1462.94 1464.20 1465.45 1466.68 1467.85 1468.95 1469.93 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.79 1455.97 1456.35 1456.89 1457.60 1458.46 1459.44 1460.54 1461.71 1462.94 1464.20 1465.45 1466.68 1467.85 1468.95 1469.93 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.79 1455.97 1456.35 1456.89 1457.60 1458.46 1459.45 1460.54 1461.71 1462.94 1464.20 1465.45 1466.68 1467.86 1468.95 1469.93 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.79 1455.98 1456.35 1456.89 1457.60 1458.46 1459.45 1460.54 1461.71 1462.94 1464.20 1465.45 1466.68 1467.86 1468.95 1469.93 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.79 1455.98 1456.35 1456.89 1457.60 1458.46 1459.45 1460.54 1461.71 1462.94 1464.20 1465.45 1466.68 1467.86 1468.95 1469.93 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.79 1455.98 1456.35 1456.90 1457.61 1458.46 1459.45 1460.54 1461.71 1462.94 1464.20 1465.46 1466.68 1467.86 1468.95 1469.93 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.79 1455.98 1456.35 1456.90 1457.61 1458.46 1459.45 1460.54 1461.71 1462.94 1464.20 1465.46 1466.68 1467.86 1468.95 1469.93 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.79 1455.98 1456.35 1456.90 1457.61 1458.47 1459.45 1460.54 1461.72 1462.94 1464.20 1465.46 1466.69 1467.86 1468.95 1469.94 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.80 1455.98 1456.35 1456.90 1457.61 1458.47 1459.45 1460.54 1461.72 1462.95 1464.20 1465.46 1466.69 1467.86 1468.95 1469.94 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.80 1455.98 1456.36 1456.90 1457.61 1458.47 1459.45 1460.55 1461.72 1462.95 1464.20 1465.46 1466.69 1467.86 1468.95 1469.94 1470.79 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.80 1455.99 1456.36 1456.90 1457.61 1458.47 1459.46 1460.55 1461.72 1462.95 1464.20 1465.46 1466.69 1467.86 1468.95 1469.94 1470.80 1471.50 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.80 1455.99 1456.36 1456.91 1457.62 1458.47 1459.46 1460.55 1461.72 1462.95 1464.21 1465.46 1466.69 1467.86 1468.95 1469.94 1470.80 1471.51 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.80 1455.99 1456.36 1456.91 1457.62 1458.47 1459.46 1460.55 1461.72 1462.95 1464.21 1465.46 1466.69 1467.86 1468.96 1469.94 1470.80 1471.51 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.80 1455.99 1456.36 1456.91 1457.62 1458.48 1459.46 1460.55 1461.72 1462.95 1464.21 1465.46 1466.69 1467.87 1468.96 1469.94 1470.80 1471.51 1472.05 1472.42 1472.61 0.00 
0.00 0.00 1455.81 1455.99 1456.37 1456.91 1457.62 1458.48 1459.46 1460.55 1461.73 1462.95 1464.21 1465.47 1466.69 1467.87 1468.96 1469.94 1470.80 1471.51 1472.05 1472.43 1472.61 0.00 
0.00 0.00 1455.81 1456.00 1456.37 1456.91 1457.62 1458.48 1459.46 1460.55 1461.73 1462.96 1464.21 1465.47 1466.69 1467.87 1468.96 1469.94 1470.80 1471.51 1472.05 1472.43 1472.61 0.00 
0.00 0.00 1455.81 1456.00 1456.37 1456.91 1457.62 1458.48 1459.47 1460.56 1461.73 1462.96 1464.21 1465.47 1466.70 1467.87 1468.96 1469.94 1470.80 1471.51 1472.06 1472.43 1472.61 0.00 
0.00 0.00 1455.81 1456.00 1456.37 1456.92 1457.63 1458.48 1459.47 1460.56 1461.73 1462.96 1464.21 1465.47 1466.70 1467.87 1468.96 1469.94 1470.80 1471.51 1472.06 1472.43 1472.61 0.00 
0.00 0.00 1455.81 1456.00 1456.37 1456.92 1457.63 1458.48 1459.47 1460.56 1461.73 1462.96 1464.21 1465.47 1466.70 1467.87 1468.96 1469.94 1470.80 1471.51 1472.06 1472.43 1472.61 0.00 
0.00 0.00 1455.81 1456.00 1456.37 1456.92 1457.63 1458.48 1459.47 1460.56 1461.73 1462.96 1464.21 1465.47 1466.70 1467.87 1468.96 1469.94 1470.80 1471.51 1472.06 1472.43 1472.62 0.00 
0.00 0.00 1455.81 1456.00 1456.37 1456.92 1457.63 1458.48 1459.47 1460.56 1461.73 1462.96 1464.21 1465.47 1466.70 1467.87 1468.96 1469.94 1470.80 1471.51 1472.06 1472.43 1472.62 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
