0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1486.98 1487.02 1487.11 1487.25 1487.42 1487.64 1487.90 1488.20 1488.54 1488.91 1489.31 1489.75 1490.21 1490.70 1491.22 1491.75 1492.30 1492.86 1493.44 1494.02 1494.60 1495.18 1495.76 1496.34 1496.90 1497.45 1497.98 1498.50 1498.99 1499.45 1499.89 1500.29 1500.67 1501.00 1501.30 1501.56 1501.78 1501.95 1502.09 1502.18 1502.22 0.00 
0.00 0.00 1486.99 1487.04 1487.13 1487.26 1487.44 1487.65 1487.91 1488.21 1488.55 1488.92 1489.32 1489.76 1490.23 1490.72 1491.23 1491.76 1492.31 1492.87 1493.45 1494.03 1494.61 1495.20 1495.78 1496.35 1496.91 1497.46 1498.00 1498.51 1499.00 1499.47 1499.90 1500.31 1500.68 1501.01 1501.31 1501.57 1501.79 1501.97 1502.10 1502.19 1502.23 0.00 
0.00 0.00 1487.02 1487.06 1487.15 1487.28 1487.46 1487.68 1487.94 1488.24 1488.57 1488.94 1489.35 1489.79 1490.25 1490.74 1491.25 1491.79 1492.34 1492.90 1493.47 1494.05 1494.64 1495.22 1495.80 1496.38 1496.94 1497.49 1498.02 1498.53 1499.03 1499.49 1499.93 1500.33 1500.70 1501.04 1501.34 1501.60 1501.82 1501.99 1502.12 1502.21 1502.26 0.00 
0.00 0.00 1487.05 1487.10 1487.19 1487.32 1487.50 1487.71 1487.97 1488.27 1488.61 1488.98 1489.39 1489.82 1490.29 1490.78 1491.29 1491.82 1492.37 1492.94 1493.51 1494.09 1494.67 1495.26 1495.84 1496.41 1496.98 1497.53 1498.06 1498.57 1499.06 1499.53 1499.96 1500.37 1500.74 1501.08 1501.37 1501.63 1501.85 1502.03 1502.16 1502.25 1502.30 0.00 
0.00 0.00 1487.10 1487.15 1487.24 1487.37 1487.55 1487.76 1488.02 1488.32 1488.66 1489.03 1489.43 1489.87 1490.34 1490.83 1491.34 1491.87 1492.42 1492.99 1493.56 1494.14 1494.72 1495.31 1495.89 1496.46 1497.03 1497.58 1498.11 1498.62 1499.11 1499.58 1500.01 1500.42 1500.79 1501.13 1501.42 1501.68 1501.90 1502.08 1502.21 1502.30 1502.35 0.00 
0.00 0.00 1487.16 1487.21 1487.30 1487.43 1487.61 1487.82 1488.08 1488.38 1488.72 1489.09 1489.50 1489.93 1490.40 1490.89 1491.40 1491.93 1492.48 1493.05 1493.62 1494.20 1494.79 1495.37 1495.95 1496.52 1497.09 1497.64 1498.17 1498.68 1499.17 1499.64 1500.07 1500.48 1500.85 1501.19 1501.49 1501.75 1501.96 1502.14 1502.27 1502.36 1502.41 0.00 
0.00 0.00 1487.24 1487.28 1487.37 1487.50 1487.68 1487.90 1488.16 1488.46 1488.79 1489.16 1489.57 1490.00 1490.47 1490.96 1491.47 1492.01 1492.56 1493.12 1493.69 1494.27 1494.86 1495.44 1496.02 1496.60 1497.16 1497.71 1498.24 1498.76 1499.25 1499.71 1500.15 1500.55 1500.93 1501.26 1501.56 1501.82 1502.04 1502.21 1502.35 1502.44 1502.48 0.00 
0.00 0.00 1487.32 1487.36 1487.45 1487.59 1487.76 1487.98 1488.24 1488.54 1488.88 1489.25 1489.65 1490.09 1490.55 1491.04 1491.56 1492.09 1492.64 1493.20 1493.78 1494.36 1494.94 1495.53 1496.11 1496.68 1497.25 1497.80 1498.33 1498.84 1499.33 1499.80 1500.23 1500.64 1501.01 1501.35 1501.65 1501.90 1502.12 1502.30 1502.43 1502.52 1502.57 0.00 
