0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 0.00 
0.00 0.00 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 0.00 
0.00 0.00 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 0.00 
0.00 0.00 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 0.00 
0.00 0.00 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 0.00 
0.00 0.00 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 0.00 
0.00 0.00 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 1350.62 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
