0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 1498.93 1498.93 1498.93 1498.93 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 0.00 
0.00 0.00 1498.93 1498.93 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 0.00 
0.00 0.00 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 0.00 
0.00 0.00 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 0.00 
0.00 0.00 1498.94 1498.94 1498.94 1498.94 1498.94 1498.94 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.99 1498.99 1498.99 0.00 
0.00 0.00 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 0.00 
0.00 0.00 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.95 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1499.00 1499.00 0.00 
0.00 0.00 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.96 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.97 1498.98 1498.98 1498.98 1498.98 1498.98 1498.98 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1498.99 1499.00 1499.00 1499.00 1499.00 1499.00 1499.00 1499.00 1499.00 1499.00 1499.00 0.00 
