0	0	0.627882
0	0.15	0.555635
0	0.3	0.486607
0	0.45	0.421267
0	0.6	0.360147
0	0.75	0.30384
0	0.9	0.252996
0	1.05	0.208305
0	1.2	0.17047
0	1.35	0.140175
0	1.5	0.118034
0	1.65	0.104536
0	1.8	0.1
0	1.95	0.1
0	2.1	0.1
0	2.25	0.1
0	2.4	0.104536
0	2.55	0.118034
0.15	0	0.555635
0.15	0.15	0.486607
0.15	0.3	0.414214
0.15	0.45	0.345362
0.15	0.6	0.280625
0.15	0.75	0.220656
0.15	0.9	0.16619
0.15	1.05	0.118034
0.15	1.2	0.077033
0.15	1.35	0.0440307
0.15	1.5	0.0198039
0.15	1.65	0.00498756
0.15	1.8	-8.88178e-16
0.15	1.95	-8.88178e-16
0.15	2.1	-8.88178e-16
0.15	2.25	-8.88178e-16
0.15	2.4	0.00498756
0.15	2.55	0.0198039
0.3	0	0.486607
0.3	0.15	0.414214
0.3	0.3	0.345362
0.3	0.45	0.272792
0.3	0.6	0.204159
0.3	0.75	0.140175
0.3	0.9	0.0816654
0.3	1.05	0.029563
0.3	1.2	-0.0151142
0.3	1.35	-0.0513167
0.3	1.5	-0.0780456
0.3	1.65	-0.0944615
0.3	1.8	-0.1
0.3	1.95	-0.1
0.3	2.1	-0.1
0.3	2.25	-0.1
0.3	2.4	-0.0944615
0.3	2.55	-0.0780456
0.45	0	0.421267
0.45	0.15	0.345362
0.45	0.3	0.272792
0.45	0.45	0.204159
0.45	0.6	0.131371
0.45	0.75	0.0630146
0.45	0.9	-8.88178e-16
0.45	1.05	-0.0566019
0.45	1.2	-0.105573
0.45	1.35	-0.1456
0.45	1.5	-0.175379
0.45	1.65	-0.193774
0.45	1.8	-0.2
0.45	1.95	-0.2
0.45	2.1	-0.2
0.45	2.25	-0.2
0.45	2.4	-0.193774
0.45	2.55	-0.175379
0.6	0	0.360147
0.6	0.15	0.280625
0.6	0.3	0.204159
0.6	0.45	0.131371
0.6	0.6	0.0630146
0.6	0.75	-0.0100505
0.6	0.9	-0.0780456
0.6	1.05	-0.139767
0.6	1.2	-0.193774
0.6	1.35	-0.238423
