0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	56.46	56.52	113.23	113.32	113.49	113.68	113.88	114.08	114.27	114.45	114.62	57.47	57.56	57.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	55.87	111.87	112.07	112.36	169.15	169.53	169.92	170.33	170.68	171.00	171.32	171.61	171.89	172.13	172.34	172.57	172.77	172.92	115.39	115.51	115.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.15	100.60	100.97	101.49	102.06	102.65	103.24	103.83	104.41	104.97	105.53	53.13	53.39	53.56	0.00	0.00	54.88	55.02	110.45	110.70	111.08	167.40	167.95	168.47	168.96	169.45	169.89	170.30	170.69	171.05	171.39	171.71	172.01	172.28	172.54	172.77	172.98	173.18	173.35	173.54	173.67	173.73	115.87	115.99	58.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.32	98.62	99.18	150.14	151.05	151.94	152.83	153.72	154.62	155.51	156.38	157.23	158.04	158.79	159.66	160.46	161.18	108.08	108.72	164.27	164.95	165.66	166.36	167.03	167.67	168.26	168.81	169.31	169.80	170.25	170.67	171.06	171.43	171.77	172.09	172.40	172.68	172.94	173.17	173.39	173.60	173.78	173.95	174.08	174.19	174.31	174.37	174.44	116.34	116.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	48.33	96.91	97.34	147.40	148.36	149.38	150.45	151.44	152.39	153.32	154.23	155.14	156.03	156.90	157.76	158.58	159.39	160.22	161.04	161.86	162.77	163.66	164.54	165.31	166.02	166.72	167.38	168.01	168.60	169.15	169.66	170.15	170.60	171.02	171.42	171.79	172.14	172.46	172.77	173.05	173.32	173.56	173.79	173.99	174.18	174.35	174.49	174.61	174.72	174.80	174.87	174.93	174.93	116.65	116.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	95.96	96.34	145.67	146.62	147.72	148.78	149.83	150.87	151.88	152.86	153.81	154.74	155.65	156.55	157.43	158.28	159.12	159.95	160.78	161.60	162.42	163.27	164.11	164.92	165.68	166.40	167.08	167.74	168.36	168.94	169.49	170.01	170.49	170.95	171.37	171.77	172.14	172.49	172.82	173.13	173.42	173.69	173.94	174.17	174.38	174.57	174.74	174.89	175.02	175.13	175.22	175.29	175.34	175.36	175.40	175.37	116.90	58.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	95.29	143.75	144.79	145.93	147.03	148.13	149.22	150.28	151.33	152.35	153.34	154.30	155.24	156.16	157.06	157.94	158.81	159.65	160.48	161.31	162.13	162.94	163.75	164.55	165.33	166.07	166.78	167.45	168.10	168.71	169.28	169.83	170.35	170.83	171.29	171.72	172.12	172.49	172.84	173.17	173.48	173.77	174.04	174.30	174.53	174.74	174.93	175.11	175.26	175.40	175.52	175.61	175.69	175.75	175.78	175.80	175.79	175.78	117.15	117.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	94.71	142.88	143.98	145.16	146.33	147.47	148.59	149.69	150.76	151.81	152.84	153.83	154.80	155.74	156.67	157.57	158.45	159.32	160.16	161.00	161.82	162.63	163.43	164.22	164.99	165.74	166.46	167.16	167.82	168.45	169.06	169.63	170.17	170.69	171.17	171.63	172.05	172.45	172.83	173.18	173.51	173.82	174.11	174.39	174.64	174.88	175.09	175.29	175.47	175.63	175.77	175.89	175.99	176.07	176.14	176.18	176.21	176.21	176.21	176.20	176.13	117.39	58.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	94.20	142.09	143.20	144.41	145.61	146.80	147.95	149.08	150.19	151.26	152.31	153.34	154.33	155.30	156.25	157.17	158.08	158.96	159.82	160.66	161.49	162.31	163.11	163.89	164.66	165.42	166.15	166.86	167.54	168.19	168.81	169.41	169.97	170.51	171.02	171.50	171.96	172.38	172.78	173.15	173.50	173.84	174.15	174.44	174.72	174.97	175.21	175.43	175.63	175.81	175.97	176.12	176.24	176.35	176.44	176.51	176.56	176.60	176.61	176.61	176.59	176.54	176.49	117.61	58.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
