88	52	2.8867	1.39512
73	2	33.3756	9.17248
68	1	35.6203	11.1201
2	39	56.2718	4.84231
67	52	67.1561	2.27383
62	2	78.1943	9.16128
67	1	80.3907	13.0223
133	37	99.2977	4.87938
70	52	109.779	2.42582
69	1	122.998	14.1712
2	39	144.185	7.64314
56	52	152.769	2.3121
52	9	160.285	5.98982
56	5	164.103	11.5308
133	37	191.525	20.0362
56	5	206.075	2.60514
42	19	208.336	2.4374
33	20	210.724	2.36117
5	27	224.825	7.38019
2	39	229.978	15.5817
83	9	245.333	3.04419
102	20	249.132	2.30031
119	21	255.454	3.14312
125	23	258.956	4.63188
129	26	262.211	6.47418
133	36	268.771	16.2213
73	2	280.508	2.22673
56	5	284.405	3.29245
33	20	288.224	2.14328
5	27	302.414	7.30188
2	33	307.888	15.6859
62	2	320.491	2.2556
80	6	324.368	3.15044
102	20	328.093	2.14153
119	21	334.429	3.13366
125	23	338.025	4.7037
129	26	341.39	6.66544
133	36	348.305	17.0246
73	2	359.925	2.14317
56	5	363.589	3.04969
33	20	367.667	2.2187
5	27	381.862	7.38662
2	33	387.207	15.691
62	2	399.27	2.15996
81	7	403.307	3.09317
102	20	407.099	2.20653
119	21	413.428	3.13838
125	23	416.986	4.67558
129	26	420.308	6.58933
133	36	427.087	16.6849
73	2	438.764	2.17727
56	5	442.509	3.13769
33	20	446.488	2.19044
5	27	460.689	7.36276
2	33	466.085	15.715
62	2	478.321	2.18738
81	7	482.348	3.10758
102	20	486.082	2.18628
119	21	492.414	3.13744
125	23	495.984	4.68529
129	26	499.32	6.61451
133	36	506.142	16.7921
73	2	517.797	2.16552
56	5	521.515	3.10731
33	20	525.528	2.20035
5	27	539.727	7.37099
2	33	545.105	15.7077
62	2	557.281	2.17764
81	7	561.312	3.10288
102	20	565.067	2.19326
119	21	571.397	3.13766
125	23	574.963	4.68175
129	26	578.294	6.60554
133	36	585.101	16.7542
73	2	596.765	2.16978
56	5	600.492	3.11795
33	20	604.493	2.1968
5	27	618.693	7.3684
2	33	624.078	15.711
62	2	636.274	2.18086
81	7	640.304	3.10432
102	20	644.052	2.19093
119	21	650.383	3.13763
125	23	653.95	4.68301
129	26	657.282	6.60866
133	36	664.095	16.7671
73	2	675.755	2.16826
56	5	679.479	3.11424
33	20	683.484	2.19806
5	27	697.684	7.36923
2	33	703.066	15.7097
62	2	715.255	2.17977
81	7	719.286	3.10387
102	20	723.036	2.19171
119	21	729.367	3.13762
125	23	732.933	4.68256
129	26	736.266	6.60756
133	36	743.076	16.7626
73	2	754.738	2.16881
56	5	758.463	3.11554
33	20	762.466	2.19761
5	27	776.667	7.36897
2	33	782.05	15.7102
62	2	794.241	2.18013
81	7	798.271	3.10401
102	20	802.02	2.19145
119	21	808.351	3.13763
125	23	811.918	4.68272
129	26	815.251	6.60794
133	36	822.062	16.7641
73	2	833.723	2.16861
56	5	837.448	3.11509
33	20	841.452	2.19777
5	27	855.652	7.36905
2	33	861.035	15.7101
62	2	873.225	2.18001
81	7	877.255	3.10397
102	20	881.005	2.19154
119	21	887.336	3.13763
125	23	890.902	4.68266
129	26	894.235	6.60781
133	36	901.046	16.7636
73	2	912.707	2.16868
56	5	916.432	3.11524
33	20	920.436	2.19772
5	27	934.636	7.36903
2	33	940.019	15.7101
62	2	952.21	2.18005
81	7	956.24	3.10398
102	20	959.989	2.19151
119	21	966.32	3.13763
125	23	969.887	4.68268
129	26	973.219	6.60786
133	36	980.031	16.7638
73	2	991.692	2.16866
56	5	995.417	3.11519
33	20	999.421	2.19774
5	27	1013.62	7.36903
2	33	1019	15.7101
62	2	1031.19	2.18004
81	7	1035.22	3.10398
102	20	1038.97	2.19152
119	21	1045.3	3.13763
125	23	1048.87	4.68268
129	26	1052.2	6.60784
133	36	1059.01	16.7637
73	2	1070.68	2.16867
56	5	1074.4	3.11521
33	20	1078.41	2.19773
5	27	1092.61	7.36903
2	33	1097.99	15.7101
62	2	1110.18	2.18004
81	7	1114.21	3.10398
102	20	1117.96	2.19152
119	21	1124.29	3.13763
125	23	1127.86	4.68268
129	26	1131.19	6.60785
133	36	1138	16.7638
73	2	1149.66	2.16866
56	5	1153.39	3.1152
33	20	1157.39	2.19773
5	27	1171.59	7.36903
2	33	1176.97	15.7101
62	2	1189.16	2.18004
81	7	1193.19	3.10398
102	20	1196.94	2.19152
119	21	1203.27	3.13763
125	23	1206.84	4.68268
129	26	1210.17	6.60784
133	36	1216.98	16.7638
73	2	1228.65	2.16866
56	5	1232.37	3.1152
