58	129
109	82
102	75
95	66
94	63
89	58
86	57
79	54
78	52
77	50
70	43
68	42
65	41
42	68
41	65
41	55
41	51
40	51
37	51
35	50
31	46
30	44
30	36
31	34
109	82
110	84
111	87
109	102
102	109
88	116
87	118
85	122
78	129
76	130
73	131
72	131
63	131
58	129
111	97
109	82
77	50
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
89	58
94	63
100	74
102	75
111	87
109	102
102	109
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
77	50
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
109	82
65	41
41	65
41	55
41	51
37	51
35	50
30	44
31	34
55	79
65	79
94	63
100	74
102	75
111	87
109	102
102	109
89	114
88	116
87	118
85	122
76	130
73	131
72	131
63	131
58	129
111	97
