0.00	0.00	0.00	0.00	5.53	13.29	5.72	7.34	7.34	7.70	8.09	8.48	8.86	9.24	9.59	9.92	10.19	10.39	10.50	10.49	10.38	10.18	9.91	9.61	9.28	8.94	8.59	8.24	7.88	7.51	7.14	6.91	8.62	10.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	5.97	13.29	13.13	7.19	7.41	7.79	8.18	8.56	8.93	9.28	9.61	9.89	10.13	10.29	10.37	10.37	10.29	10.13	9.91	9.63	9.33	9.00	8.66	8.30	7.93	7.55	7.15	10.63	12.59	12.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	15.28	10.87	13.78	7.19	7.54	7.92	8.30	8.67	9.01	9.32	9.59	9.81	9.97	10.08	10.14	10.15	10.11	10.01	9.85	9.64	9.38	9.08	8.76	8.40	8.03	7.63	7.22	10.70	14.06	17.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	4.67	14.54	6.59	7.30	7.38	7.72	8.09	8.45	8.78	9.07	9.32	9.51	9.65	9.75	9.80	9.84	9.85	9.85	9.81	9.74	9.61	9.42	9.17	8.88	8.54	8.18	7.78	7.38	7.10	10.02	10.31	13.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	16.64	11.04	13.72	7.42	7.59	7.94	8.28	8.60	8.88	9.11	9.27	9.38	9.44	9.46	9.47	9.48	9.50	9.53	9.56	9.56	9.51	9.41	9.24	9.00	8.71	8.36	7.98	7.58	7.25	10.40	9.24	16.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	4.79	15.89	6.91	7.67	7.57	7.84	8.16	8.47	8.74	8.95	9.09	9.16	9.18	9.17	9.14	9.11	9.10	9.13	9.18	9.24	9.31	9.35	9.35	9.27	9.11	8.87	8.57	8.22	7.84	7.46	7.26	10.15	10.90	13.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.02	20.68	11.89	14.49	7.72	7.81	8.09	8.38	8.63	8.82	8.95	9.00	8.98	8.93	8.85	8.78	8.73	8.71	8.73	8.79	8.89	9.00	9.12	9.20	9.22	9.17	9.01	8.78	8.47	8.12	7.76	7.51	10.95	9.78	17.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	6.58	18.08	16.27	8.49	7.88	8.07	8.32	8.55	8.73	8.84	8.87	8.83	8.74	8.62	8.50	8.40	8.33	8.31	8.33	8.39	8.50	8.65	8.81	8.97	9.09	9.14	9.10	8.95	8.71	8.40	8.07	7.77	7.67	10.85	11.83	15.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	10.73	15.78	16.56	8.18	8.16	8.31	8.50	8.66	8.76	8.77	8.71	8.59	8.44	8.27	8.12	8.00	7.92	7.89	7.91	7.97	8.09	8.25	8.45	8.67	8.87	9.02	9.09	9.04	8.89	8.65	8.35	8.06	7.91	11.69	12.32	16.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	11.53	16.46	17.23	8.46	8.39	8.48	8.60	8.68	8.69	8.62	8.48	8.30	8.09	7.90	7.72	7.59	7.50	7.46	7.47	7.54	7.66	7.83	8.05	8.31	8.58	8.81	8.98	9.04	8.99	8.82	8.58	8.32	8.13	12.10	20.41	16.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	12.27	17.23	17.94	8.73	8.54	8.55	8.60	8.61	8.54	8.40	8.20	7.97	7.73	7.50	7.30	7.16	7.07	7.03	7.04	7.09	7.21	7.39	7.63	7.91	8.22	8.52	8.77	8.93	8.97	8.90	8.73	8.54	8.44	12.94	22.37	17.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	13.70	18.44	18.97	9.03	8.66	8.55	8.52	8.45	8.32	8.13	7.89	7.62	7.34	7.09	6.88	6.77	6.74	6.72	6.72	6.70	6.76	6.94	7.19	7.49	7.83	8.18	8.49	8.72	8.85	8.87	8.80	8.73	8.81	13.90	24.54	19.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	14.70	22.31	20.82	9.59	8.80	8.52	8.39	8.25	8.07	7.83	7.56	7.26	6.96	6.75	10.05	7.98	8.97	8.24	8.51	9.50	9.58	10.09	6.82	7.08	7.45	7.82	8.16	8.45	8.65	8.77	8.82	8.94	9.45	12.99	23.28	22.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	3.05	35.44	15.38	16.71	9.13	8.55	8.27	8.05	7.81	7.54	7.25	6.98	10.27	8.04	13.42	12.68	8.78	9.50	9.18	9.50	14.85	13.52	10.93	10.29	7.16	7.49	7.85	8.16	8.43	8.66	8.91	9.45	13.06	21.79	23.17	17.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	36.67	33.54	26.64	16.44	8.87	8.29	7.92	7.60	7.35	7.10	8.42	13.88	13.01	12.01	12.80	12.26	6.19	12.07	11.86	11.67	14.28	10.30	14.02	11.66	7.37	7.67	7.94	8.30	8.71	9.39	13.03	21.57	22.65	41.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	31.90	30.87	22.72	15.53	12.68	12.03	11.40	8.99	9.75	11.61	12.45	13.38	7.40	0.00	0.00	0.00	0.00	0.00	0.00	4.57	12.05	15.14	9.31	10.40	11.27	11.75	12.64	13.67	12.86	21.68	22.62	43.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	25.41	26.68	15.89	21.23	20.18	18.95	14.98	9.91	12.19	14.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.45	16.29	11.24	11.76	19.61	21.61	23.86	22.77	22.92	41.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	9.14	19.98	17.56	16.00	14.98	14.48	14.53	6.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.60	15.69	15.92	17.05	18.70	22.26	17.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
