8.5729	122	197
15.9689	149	115
39.0017	84	72
43.6318	72	73
64.6016	164	131
64.9156	165	134
70.7458	167	157
71.6681	166	161
72.408	165	164
74.1571	163	168
75.2161	162	170
76.947	160	174
77.8026	158	177
81.85	146	189
94.1816	145	113
94.3812	143	112
107.703	62	110
118.449	85	72
125.116	70	74
135.624	67	134
147.928	164	131
153.539	167	157
154.353	166	161
155.1	165	164
155.818	164	166
156.662	163	168
158.902	160	174
159.939	158	177
165.883	143	191
179.901	141	111
191.943	62	111
204.263	85	72
210.429	70	74
222.3	69	137
233.569	163	129
233.794	164	131
237.139	167	147
239.202	167	157
240	166	161
240.748	165	164
241.448	164	166
242.262	163	168
244.402	160	174
245.456	158	177
252.331	141	192
266.594	141	111
278.347	62	111
291.182	85	72
297.139	70	74
309.083	69	137
320.308	163	129
320.532	164	131
325.953	167	157
326.752	166	161
327.502	165	164
328.205	164	166
329.025	163	168
331.194	160	174
332.234	158	177
333.481	124	197
339.073	143	191
353.078	143	112
353.259	141	111
365.058	62	111
377.835	85	72
383.81	70	74
395.685	69	137
406.951	163	129
407.174	164	131
412.616	167	157
413.417	166	161
414.166	165	164
414.872	164	166
415.694	163	168
417.878	160	174
418.914	158	177
425.679	143	191
439.669	143	112
439.85	141	111
451.674	62	111
464.412	85	72
470.406	70	74
482.274	69	137
493.544	163	129
493.767	164	131
499.209	167	157
500.01	166	161
500.759	165	164
501.465	164	166
502.288	163	168
504.47	160	174
505.507	158	177
512.269	143	191
526.262	143	112
526.443	141	111
538.266	62	111
551.005	85	72
556.998	70	74
568.87	69	137
