0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	1370.08	1354.83	1335.96	1316.46	1298.79	1283.96	1274.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1277.05	1287.98	1304.54	1323.53	1344.04	1362.76	1369.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	1423.11	1413.62	2060.18	2023.64	1989.93	1960.15	1934.31	1913.26	1897.22	1252.21	1244.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1237.26	1252.75	1903.37	1920.96	1943.02	1969.54	1999.41	2031.98	2064.90	1402.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1411.10	2101.45	2068.50	2024.78	2657.64	2619.24	2582.81	2550.58	2524.13	1864.94	1851.27	1843.13	1218.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1199.72	1212.54	1839.24	1853.33	1870.06	2533.47	2561.01	2593.32	2629.02	2666.16	2028.05	2058.88	1383.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1399.07	2060.55	2699.64	2651.05	2609.91	2572.07	2537.46	2506.57	2479.48	2454.38	2440.00	1814.74	1806.92	1194.89	0.00	0.00	0.00	0.00	0.00	1177.99	1786.41	1796.66	1808.63	2442.54	2460.33	2487.04	2514.68	2545.04	2578.02	2612.98	2649.24	2013.81	2037.34	1365.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1352.52	2038.33	2011.79	2644.23	2602.89	2563.91	2527.98	2495.32	2466.13	2440.57	2418.83	2403.07	2392.24	1780.59	1773.90	1171.74	0.00	0.00	1153.82	1162.43	1755.90	1764.44	2373.47	2383.79	2402.75	2422.66	2446.26	2472.13	2500.30	2530.70	2563.07	2596.93	2631.09	1996.52	2015.77	1342.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1337.50	2001.80	2637.11	2597.45	2558.20	2521.34	2487.47	2456.77	2429.36	2405.39	2385.17	2369.42	2358.11	2350.98	1752.18	1745.97	0.00	1142.57	1724.36	1728.11	1732.62	2331.38	2340.54	2352.53	2368.99	2388.05	2409.75	2433.64	2459.63	2487.66	2517.70	2549.54	2582.64	2615.69	1982.28	1991.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1319.08	1968.07	2596.70	2555.86	2517.76	2482.64	2450.65	2421.80	2396.08	2373.59	2354.53	2339.26	2328.15	2322.04	2317.56	1727.31	1139.01	1710.33	1710.44	2290.75	2292.24	2301.20	2311.36	2323.90	2339.29	2357.08	2377.05	2399.01	2422.91	2448.82	2476.89	2507.25	2540.03	2575.42	2606.40	1967.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1299.91	1938.01	2558.52	2518.32	2481.34	2447.73	2417.40	2390.24	2366.13	2345.06	2327.07	2312.35	2301.15	2293.83	2290.66	1704.73	1698.53	1696.34	2269.43	2267.85	2270.23	2277.20	2286.88	2298.92	2313.24	2329.61	2347.86	2367.92	2389.85	2413.85	2440.21	2469.32	2501.69	2538.08	2571.91	1940.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1282.33	1911.67	2524.64	2484.84	2448.80	2416.45	2387.56	2361.92	2339.33	2319.64	2302.78	2288.73	2277.56	2269.27	2263.57	2259.08	1680.57	2251.25	2248.12	2247.85	2251.00	2257.41	2266.37	2277.50	2290.56	2305.38	2321.89	2340.09	2360.18	2382.43	2407.24	2435.14	2466.78	2503.03	2537.93	1915.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1267.43	1889.92	2496.57	2455.29	2419.99	2388.68	2360.98	2336.67	2315.50	2297.20	2281.55	2268.41	2257.66	2249.18	2242.67	2237.47	2232.62	2231.37	2230.40	2231.51	2235.10	2241.13	2249.28	2259.28	2270.93	2284.14	2298.88	2315.30	2333.65	2354.29	2377.70	2404.43	2435.05	2470.08	2507.12	1894.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1257.60	1873.05	1842.44	2427.63	2394.81	2364.41	2337.57	2314.35	2294.47	2277.54	2263.21	2251.19	2241.27	2233.28	2226.99	2222.17	2218.69	2217.21	2217.15	2218.85	2222.47	2227.96	2235.17	2243.91	2254.07	2265.62	2278.65	2293.38	2310.12	2329.32	2351.49	2377.20	2406.88	2440.13	1851.88	1253.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1235.10	1826.94	2410.13	2375.02	2343.88	2317.22	2294.80	2276.07	2260.48	2247.52	2236.80	2228.00	2220.91	2215.36	2211.23	2208.51	2207.35	2207.63	2209.43	2212.74	2217.52	2223.66	2231.07	2239.71	2249.65	2261.06	2274.21	2289.50	2307.42	2328.56	2353.56	2383.22	2417.19	1834.31	621.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1226.30	1816.69	1788.20	2359.26	2326.44	2299.55	2277.74	2260.11	2245.83	2234.26	2224.90	2217.37	2211.41	2206.82	2203.50	2201.43	2200.62	2201.04	2202.66	2205.47	2209.40	2214.41	2220.48	2227.66	2236.09	2246.01	2257.74	2271.74	2288.54	2308.78	2332.98	2360.41	1788.12	1210.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	1198.71	1775.70	1749.02	2310.85	2283.91	2262.88	2246.41	2233.45	2223.24	2215.22	2208.97	2204.18	2200.62	2198.15	2196.68	2196.19	2196.63	2197.97	2200.17	2203.21	2207.11	2211.92	2217.76	2224.85	2233.46	2243.96	2256.81	2272.62	2292.24	2316.97	2342.87	1771.60	600.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
