10	5	17.8178	33.4221
15	2	19.6182	32.7306
102	110	50.3337	15.3742
55	26	66.3302	3.39345
46	20	69.6242	4.00782
4	26	78.2249	7.65119
10	5	90.026	22.6632
20	80	98.2628	1.27496
23	89	100.363	1.23909
102	110	126.487	12.4563
55	26	143.119	2.99701
4	26	155.628	7.142
10	5	167.513	22.3906
20	80	176.221	1.33804
23	89	178.486	1.2715
97	114	205.25	12.0654
61	31	219.854	2.8048
55	26	222.333	3.08527
4	26	234.366	6.87319
10	5	246.591	22.6983
14	73	254.136	1.37819
20	80	255.875	1.43193
97	114	284.888	12.0739
61	31	300.301	2.94609
55	26	302.755	3.19373
10	5	326.781	23.0051
14	73	334.72	1.47874
20	80	336.537	1.50501
97	114	365.323	12.1248
61	31	381.214	3.03084
55	26	383.634	3.2721
46	20	386.894	3.67044
