9.9338	54	124
15.3368	57	127
24.9905	42	64
36.5155	31	44
42.8621	33	33
54.861	53	77
56.3967	33	33
64.3635	107	103
75.4768	75	129
83.4904	57	127
96.3584	108	83
104.89	56	126
111.368	42	64
123.948	31	44
129.948	33	33
149.348	33	33
155.815	107	103
175.36	57	127
188.77	108	83
197.634	56	126
203.669	42	64
216.396	31	44
222.528	33	33
242.092	33	33
248.558	107	103
268.107	57	127
281.456	108	83
290.262	56	126
296.368	42	64
309.074	31	44
315.185	33	33
334.716	33	33
341.184	107	103
360.731	57	127
374.088	108	83
382.902	56	126
388.998	42	64
401.707	31	44
407.821	33	33
427.356	33	33
433.824	107	103
453.371	57	127
466.727	108	83
475.54	56	126
481.637	42	64
494.346	31	44
500.46	33	33
519.994	33	33
526.463	107	103
546.009	57	127
559.365	108	83
568.179	56	126
574.276	42	64
586.984	31	44
593.098	33	33
612.633	33	33
619.101	107	103
638.648	57	127
652.004	108	83
660.817	56	126
666.914	42	64
679.623	31	44
685.737	33	33
705.271	33	33
711.74	107	103
731.286	57	127
744.642	108	83
753.456	56	126
759.553	42	64
772.261	31	44
778.375	33	33
797.91	33	33
804.378	107	103
823.925	57	127
837.281	108	83
846.094	56	126
852.191	42	64
864.9	31	44
871.014	33	33
890.548	33	33
897.017	107	103
916.563	57	127
929.919	108	83
938.733	56	126
944.83	42	64
957.538	31	44
963.652	33	33
983.187	33	33
989.655	107	103
1009.2	57	127
1022.56	108	83
1031.37	56	126
1037.47	42	64
1050.18	31	44
1056.29	33	33
1075.83	33	33
1082.29	107	103
1101.84	57	127
1115.2	108	83
1124.01	56	126
1130.11	42	64
1142.82	31	44
1148.93	33	33
1168.46	33	33
1174.93	107	103
1194.48	57	127
1207.83	108	83
1216.65	56	126
1222.75	42	64
1235.45	31	44
