20	101
92	49
94	43
95	41
98	36
67	18
69	17
71	16
74	15
76	13
78	12
80	11
84	10
93	11
20	11
16	12
53	94
45	95
41	96
92	101
29	101
26	101
20	101
17	100
31	11
26	10
23	10
16	12
11	81
10	85
10	89
11	93
13	96
11	30
10	26
10	23
12	16
41	96
29	101
17	100
43	19
40	17
31	11
26	10
23	10
14	14
17	100
13	33
11	30
10	26
10	23
12	16
101	20
20	101
82	101
92	101
97	98
12	16
93	66
70	95
75	97
77	99
82	101
88	101
92	101
93	100
97	98
10	89
12	16
98	97
101	20
17	100
11	30
10	26
10	23
12	16
93	11
20	101
70	95
82	101
88	101
89	102
92	101
93	100
96	99
101	20
93	11
11	93
12	16
84	10
90	10
93	11
98	14
101	82
98	97
12	16
67	18
71	16
84	10
98	14
101	82
99	96
11	93
101	82
99	96
67	18
19	67
93	11
10	85
11	93
70	95
82	101
92	101
96	99
98	14
70	95
82	101
92	101
96	99
94	43
95	41
101	29
100	17
13	96
70	95
10	23
12	16
67	18
71	16
84	10
93	11
98	14
82	101
96	99
97	98
12	16
67	18
71	16
84	10
93	11
101	82
101	92
98	97
101	29
98	14
12	16
98	97
94	43
101	29
