0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	1.05	1.03	0.98	0.94	0.88	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.90	0.96	1.01	1.06	1.13	1.16	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.06	1.25	1.24	1.49	0.86	0.80	0.77	0.74	0.74	1.17	0.77	0.93	0.74	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.81	0.87	1.19	0.76	0.76	0.78	0.82	0.86	0.93	1.64	1.23	1.69	1.28	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.06	1.54	1.20	0.88	0.65	0.55	0.52	0.50	0.48	0.47	0.46	0.46	0.45	0.61	0.65	1.07	0.75	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.86	0.78	0.62	0.50	0.46	0.47	0.47	0.49	0.51	0.53	0.56	0.59	0.63	0.95	1.45	1.79	1.35	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.56	1.22	1.23	0.89	0.59	0.55	0.53	0.51	0.49	0.48	0.46	0.45	0.44	0.43	0.42	0.41	0.41	0.46	0.60	1.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.80	0.73	0.57	0.42	0.42	0.43	0.43	0.44	0.46	0.47	0.48	0.50	0.52	0.54	0.56	0.60	0.64	0.98	1.47	1.69	0.66	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.68	1.88	0.97	0.68	0.56	0.54	0.52	0.50	0.49	0.47	0.46	0.45	0.44	0.43	0.42	0.41	0.40	0.40	0.39	0.39	0.43	0.72	0.70	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.60	0.68	0.54	0.40	0.40	0.40	0.41	0.41	0.42	0.43	0.44	0.45	0.47	0.48	0.49	0.51	0.53	0.55	0.58	0.61	0.74	1.07	2.15	0.82	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.64	1.77	0.84	0.57	0.55	0.53	0.51	0.50	0.48	0.47	0.46	0.45	0.44	0.43	0.42	0.41	0.40	0.40	0.39	0.39	0.38	0.38	0.42	0.55	0.94	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.94	0.55	0.43	0.38	0.38	0.39	0.39	0.40	0.41	0.41	0.42	0.43	0.44	0.45	0.46	0.47	0.49	0.50	0.52	0.54	0.56	0.59	0.62	0.92	2.00	0.76	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.48	1.66	0.80	0.55	0.53	0.52	0.50	0.49	0.48	0.46	0.45	0.44	0.43	0.42	0.42	0.41	0.40	0.40	0.39	0.38	0.38	0.37	0.37	0.37	0.37	0.49	0.90	0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.55	0.63	0.50	0.37	0.37	0.37	0.38	0.38	0.39	0.39	0.40	0.41	0.41	0.42	0.43	0.44	0.45	0.46	0.47	0.48	0.49	0.51	0.52	0.54	0.56	0.59	0.87	1.86	0.71	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.97	0.84	0.53	0.51	0.50	0.49	0.48	0.47	0.46	0.45	0.44	0.43	0.42	0.41	0.41	0.40	0.39	0.39	0.38	0.38	0.37	0.37	0.37	0.36	0.36	0.36	0.48	0.88	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.45	0.87	0.52	0.40	0.36	0.36	0.36	0.37	0.37	0.38	0.38	0.39	0.39	0.40	0.41	0.41	0.42	0.43	0.43	0.44	0.45	0.46	0.47	0.48	0.50	0.51	0.52	0.54	0.56	0.82	1.37	0.06	0.00	0.00	
0.00	0.00	0.00	0.76	0.97	0.58	0.49	0.48	0.47	0.47	0.46	0.45	0.44	0.43	0.42	0.42	0.41	0.40	0.40	0.39	0.39	0.38	0.38	0.37	0.37	0.37	0.36	0.36	0.35	0.35	0.35	0.47	0.86	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.52	0.59	0.48	0.35	0.35	0.35	0.36	0.36	0.37	0.37	0.37	0.38	0.38	0.39	0.39	0.40	0.40	0.41	0.41	0.42	0.43	0.44	0.44	0.45	0.46	0.47	0.48	0.49	0.50	0.52	0.55	1.13	0.92	0.00	0.00	
