0.00	0.00	0.00	0.00	106.40	159.65	212.93	213.02	213.10	213.19	213.29	213.40	213.52	213.66	213.81	213.98	214.16	214.35	214.55	214.76	214.97	215.20	215.42	215.66	215.89	216.14	216.38	216.60	216.79	216.95	217.09	217.20	217.28	217.35	163.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	106.44	159.72	159.77	213.10	213.17	213.25	213.35	213.45	213.57	213.70	213.84	214.00	214.17	214.35	214.54	214.74	214.95	215.17	215.39	215.62	215.85	216.09	216.33	216.54	216.73	216.89	217.02	217.12	217.20	162.95	108.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	106.54	159.85	213.18	213.24	213.32	213.40	213.50	213.61	213.74	213.87	214.02	214.18	214.35	214.54	214.73	214.93	215.14	215.35	215.58	215.81	216.04	216.28	216.49	216.67	216.83	216.95	217.05	217.12	162.88	54.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	106.59	159.91	213.25	213.30	213.37	213.45	213.54	213.65	213.77	213.90	214.04	214.19	214.36	214.53	214.72	214.91	215.11	215.32	215.54	215.77	216.00	216.23	216.44	216.62	216.77	216.89	216.98	217.04	162.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	106.63	159.94	159.95	213.31	213.36	213.42	213.50	213.58	213.68	213.80	213.92	214.06	214.21	214.36	214.53	214.71	214.90	215.09	215.30	215.51	215.73	215.95	216.18	216.39	216.56	216.71	216.83	216.91	216.96	162.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	106.64	159.97	213.32	213.35	213.40	213.46	213.53	213.62	213.71	213.82	213.94	214.07	214.22	214.37	214.53	214.70	214.88	215.07	215.27	215.48	215.69	215.91	216.14	216.34	216.51	216.65	216.77	216.85	216.90	162.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	106.65	159.99	213.35	213.38	213.43	213.49	213.56	213.65	213.74	213.85	213.96	214.09	214.22	214.37	214.53	214.69	214.87	215.05	215.25	215.45	215.66	215.87	216.09	216.29	216.46	216.60	216.71	216.79	216.84	162.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	106.66	159.99	160.01	213.37	213.41	213.46	213.52	213.59	213.67	213.76	213.86	213.98	214.10	214.23	214.38	214.53	214.69	214.86	215.04	215.23	215.42	215.62	215.84	216.05	216.25	216.41	216.55	216.66	216.74	216.79	162.61	108.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	106.66	160.00	213.36	213.39	213.43	213.48	213.54	213.61	213.69	213.78	213.88	213.99	214.11	214.24	214.38	214.53	214.69	214.85	215.03	215.21	215.40	215.60	215.80	216.02	216.21	216.37	216.51	216.62	216.70	216.75	162.59	162.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	106.65	159.99	160.01	213.37	213.40	213.44	213.49	213.55	213.62	213.70	213.79	213.89	214.00	214.12	214.24	214.38	214.53	214.68	214.85	215.02	215.19	215.38	215.57	215.78	215.98	216.17	216.33	216.47	216.58	216.66	216.72	216.74	162.57	108.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	106.65	159.98	159.99	213.34	213.37	213.41	213.45	213.50	213.56	213.63	213.71	213.80	213.90	214.00	214.12	214.25	214.38	214.53	214.68	214.84	215.01	215.18	215.36	215.55	215.75	215.96	216.14	216.30	216.44	216.55	216.64	216.70	216.73	162.57	162.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	106.64	159.97	213.31	213.34	213.37	213.41	213.45	213.51	213.57	213.64	213.71	213.80	213.90	214.01	214.12	214.25	214.38	214.53	214.68	214.84	215.00	215.18	215.35	215.54	215.74	215.94	216.12	216.28	216.41	216.53	216.62	216.68	216.72	216.74	162.57	108.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	106.64	159.97	213.31	213.34	213.37	213.41	213.45	213.51	213.57	213.64	213.71	213.80	213.90	214.00	214.12	214.25	214.38	214.53	214.68	214.84	215.00	215.17	215.35	215.53	215.73	215.92	216.10	216.26	216.40	216.51	216.61	216.68	216.73	216.75	162.58	162.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	106.64	159.96	213.30	213.33	213.36	213.40	213.45	213.50	213.56	213.63	213.71	213.80	213.89	214.00	214.11	214.24	214.38	214.52	214.68	214.84	215.00	215.17	215.35	215.53	215.72	215.92	216.09	216.25	216.39	216.51	216.60	216.68	216.73	216.76	216.78	162.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	106.63	159.95	213.29	213.32	213.36	213.40	213.44	213.50	213.56	213.63	213.70	213.79	213.88	213.99	214.10	214.23	214.37	214.52	214.68	214.84	215.01	215.18	215.35	215.53	215.72	215.92	216.09	216.25	216.39	216.51	216.60	216.68	216.74	216.77	216.79	162.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	106.62	159.94	213.28	213.31	213.35	213.39	213.44	213.49	213.55	213.61	213.69	213.77	213.86	213.97	214.08	214.21	214.36	214.51	214.68	214.84	215.01	215.19	215.36	215.54	215.73	215.93	216.10	216.26	216.39	216.51	216.61	216.68	216.74	216.77	216.79	162.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	106.62	159.93	213.27	213.30	213.34	213.38	213.42	213.48	213.53	213.60	213.67	213.75	213.84	213.94	214.06	214.18	214.34	214.50	214.68	214.85	215.03	215.20	215.38	215.56	215.75	215.94	216.11	216.27	216.40	216.52	216.61	216.68	216.74	216.77	216.79	162.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	106.61	159.92	159.94	213.28	213.32	213.36	213.41	213.46	213.52	213.58	213.65	213.72	213.81	213.91	214.02	214.14	160.74	160.87	161.02	161.15	215.05	215.22	215.39	215.58	215.77	215.96	216.13	216.28	216.41	216.52	216.61	216.68	216.73	216.76	162.59	108.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	106.60	159.92	213.27	213.31	213.35	213.40	213.45	213.50	213.56	213.62	213.69	213.77	213.86	160.48	160.57	107.13	53.62	107.36	161.18	161.30	161.44	161.58	215.62	215.79	215.98	216.15	216.29	216.42	216.52	216.60	216.66	216.71	162.56	108.39	54.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	106.60	159.92	159.94	213.30	213.34	213.39	213.43	213.48	213.53	213.59	213.65	160.30	160.36	106.96	53.50	0.00	0.00	0.00	0.00	0.00	107.68	161.62	161.74	161.88	216.02	216.17	216.31	216.42	216.51	216.59	216.64	162.52	108.37	54.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	106.62	159.94	159.97	160.00	213.38	213.42	213.46	213.50	160.17	160.21	106.84	53.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	107.87	161.91	162.04	162.15	216.33	216.42	216.51	216.57	162.47	108.34	54.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	106.65	160.00	160.03	160.06	160.09	160.12	106.77	53.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	108.07	162.18	162.25	162.32	162.38	162.43	108.31	54.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
