1.6607	34	115
28.4983	30	31
41.0919	95	78
59.562	30	113
82.4824	95	66
110.618	27	110
124.105	95	66
142.491	30	31
166.329	95	78
193.753	27	34
207.281	95	78
225.924	30	113
249.483	95	66
277.319	27	110
290.81	95	66
309.426	30	31
332.972	95	78
360.753	27	34
374.239	95	78
392.808	30	113
416.435	95	66
444.142	27	110
457.649	95	66
476.258	30	31
499.83	95	78
527.6	27	34
541.086	95	78
559.671	30	113
583.275	95	66
611.008	27	110
624.513	95	66
643.116	30	31
666.693	95	78
694.453	27	34
707.941	95	78
726.525	30	113
750.131	95	66
777.864	27	110
791.368	95	66
809.973	30	31
833.549	95	78
861.31	27	34
874.798	95	78
893.382	30	113
916.988	95	66
944.721	27	110
958.225	95	66
976.829	30	31
1000.41	95	78
1028.17	27	34
1041.65	95	78
1060.24	30	113
1083.84	95	66
1111.58	27	110
1125.08	95	66
1143.69	30	31
1167.26	95	78
1195.02	27	34
1208.51	95	78
1227.09	30	113
1250.7	95	66
1278.43	27	110
1291.94	95	66
1310.54	30	31
1334.12	95	78
1361.88	27	34
1375.37	95	78
1393.95	30	113
1417.56	95	66
1445.29	27	110
1458.79	95	66
1477.4	30	31
1500.97	95	78
1528.74	27	34
1542.22	95	78
1560.81	30	113
1584.41	95	66
1612.15	27	110
1625.65	95	66
1644.25	30	31
1667.83	95	78
1695.59	27	34
1709.08	95	78
1727.66	30	113
1751.27	95	66
1779	27	110
1792.51	95	66
