22.0665	62	90
41.9903	36	43
53.1204	83	66
73.7587	33	100
101.45	41	42
124.404	38	104
136.439	84	77
156.925	34	43
164.835	43	95
185.003	41	101
207.677	39	39
219.661	84	67
240.363	33	100
268.402	41	42
291.228	38	104
303.171	84	77
323.854	34	43
331.291	45	90
331.342	46	90
351.823	41	101
374.626	39	39
386.601	84	67
407.233	33	100
414.787	45	53
414.844	45	52
435.268	41	43
458.051	38	104
470.014	84	77
490.694	34	43
498.12	45	90
518.685	41	101
541.481	39	39
553.449	84	67
574.095	33	100
581.627	45	53
602.121	41	43
624.913	38	104
636.876	84	77
657.551	34	43
664.989	45	90
665.05	45	91
685.542	41	101
708.335	39	39
720.304	84	67
740.95	33	100
748.481	45	53
768.978	41	43
791.77	38	104
803.732	84	77
824.408	34	43
831.844	45	90
831.905	45	91
852.398	41	101
875.192	39	39
887.161	84	67
907.806	33	100
915.338	45	53
935.834	41	43
958.626	38	104
970.588	84	77
991.265	34	43
998.7	45	90
998.761	45	91
1019.25	41	101
1042.05	39	39
1054.02	84	67
1074.66	33	100
1082.19	45	53
1102.69	41	43
1125.48	38	104
1137.44	84	77
1158.12	34	43
1165.56	45	90
1165.62	45	91
1186.11	41	101
1208.9	39	39
1220.87	84	67
1241.52	33	100
1249.05	45	53
1269.55	41	43
1292.34	38	104
1304.3	84	77
1324.98	34	43
1332.41	45	90
1332.47	45	91
1352.97	41	101
1375.76	39	39
1387.73	84	67
1408.38	33	100
1415.91	45	53
1436.4	41	43
1459.2	38	104
1471.16	84	77
1491.83	34	43
1499.27	45	90
1499.33	45	91
1519.82	41	101
1542.62	39	39
1554.59	84	67
1575.23	33	100
1582.76	45	53
1603.26	41	43
1626.05	38	104
1638.01	84	77
1658.69	34	43
1666.13	45	90
1666.19	45	91
1686.68	41	101
1709.47	39	39
1721.44	84	67
1742.09	33	100
1749.62	45	53
1770.12	41	43
1792.91	38	104
1804.87	84	77
