1.7181	130	197
12.7452	134	108
13.5188	128	105
18.58	107	90
22.2547	63	94
37.6829	76	71
39.0546	74	72
44.5617	64	130
45.587	68	137
46.8929	74	144
47.098	75	145
49.1721	81	154
50.0647	82	158
51.3769	83	164
53.246	85	172
77.594	146	190
86.7854	134	108
107.395	63	94
120.871	69	74
127.465	68	137
131.725	81	154
132.815	82	158
134.394	83	164
136.556	85	172
161.091	146	190
172.447	134	108
191.254	63	94
205.763	69	74
212.053	64	130
213.442	68	137
215.185	74	144
215.453	75	145
218.115	81	154
219.24	82	158
220.851	83	164
223.059	85	172
247.858	141	193
259.565	134	108
261.111	128	105
277.452	63	94
289.366	76	71
292.288	69	74
298.837	64	130
300.26	68	137
301.767	73	143
302.025	74	144
302.294	75	145
304.953	81	154
306.07	82	158
307.669	83	164
309.866	85	172
334.586	141	193
346.248	134	108
347.791	128	105
364.196	63	94
376.022	76	71
378.987	69	74
385.477	64	130
386.886	68	137
388.382	73	143
388.638	74	144
388.906	75	145
391.555	81	154
392.67	82	158
394.267	83	164
396.461	85	172
421.17	141	193
432.808	134	108
434.356	128	105
450.831	63	94
462.598	76	71
465.598	69	74
472.067	64	130
473.473	68	137
474.967	73	143
475.223	74	144
475.491	75	145
478.14	81	154
479.255	82	158
480.853	83	164
483.046	85	172
507.759	141	193
519.398	134	108
520.946	128	105
537.422	63	94
549.19	76	71
552.19	69	74
558.661	64	130
560.067	68	137
561.562	73	143
561.818	74	144
562.086	75	145
564.735	81	154
565.85	82	158
567.448	83	164
569.642	85	172
