2.4953	62	130
9.6647	110	98
10.4296	110	86
12.0917	94	65
12.9409	87	58
14.6502	78	53
15.2546	77	51
15.8738	76	49
16.5306	74	47
17.8826	54	78
18.9787	66	42
22.5384	42	66
24.3289	42	53
25.2231	41	51
26.9734	38	50
28.1217	36	50
29.5725	34	49
30.3964	33	48
31.9948	32	46
34.6434	30	43
38.4292	30	37
39.2576	31	36
41.7296	32	33
58.2245	110	86
60.7142	110	98
61.6411	108	103
62.3503	103	108
62.8495	95	111
65.4619	86	119
67.0106	84	123
69.6124	79	128
72.0445	74	130
73.2008	72	130
75.6411	50	118
79.3089	62	130
81.9351	57	128
90.9829	110	98
93.6234	110	86
94.1874	108	81
99.3351	77	51
100.012	76	49
103.577	66	42
107.898	42	66
110.029	42	53
111.218	41	51
113.098	38	50
114.341	36	50
115.92	34	49
121.164	30	43
125.466	30	37
128.55	32	33
138.998	67	78
142.762	94	65
145.587	101	75
146.198	103	76
149.12	110	86
151.768	110	98
152.721	108	103
153.453	103	108
154.025	95	111
156.855	86	119
158.445	84	123
163.577	74	130
164.754	72	130
170.963	62	130
173.728	57	128
183.268	110	98
186.061	110	86
186.598	108	81
192.167	76	49
195.683	66	42
200.086	42	66
202.236	42	53
203.46	41	51
205.369	38	50
206.631	36	50
208.235	34	49
213.561	30	43
217.949	30	37
221.119	32	33
229.554	54	78
231.826	67	78
235.464	94	65
238.296	101	75
238.906	103	76
241.831	110	86
244.481	110	98
245.437	108	103
246.174	103	108
246.754	95	111
249.599	86	119
251.194	84	123
256.33	74	130
257.508	72	130
263.712	62	130
266.477	57	128
275.98	110	98
278.751	110	86
284.874	76	49
288.4	66	42
292.8	42	66
294.948	42	53
296.167	41	51
298.072	38	50
299.332	36	50
300.933	34	49
306.247	30	43
310.622	30	37
313.778	32	33
322.172	54	78
324.442	67	78
328.098	94	65
330.929	101	75
331.539	103	76
334.463	110	86
337.113	110	98
338.068	108	103
338.804	103	108
339.383	95	111
342.225	86	119
343.819	84	123
348.955	74	130
350.132	72	130
356.336	62	130
359.101	57	128
368.608	110	98
371.382	110	86
371.917	108	81
377.504	76	49
381.028	66	42
385.428	42	66
387.576	42	53
388.796	41	51
390.702	38	50
391.962	36	50
393.563	34	49
398.879	30	43
403.256	30	37
406.413	32	33
414.813	54	78
417.083	67	78
420.737	94	65
423.568	101	75
424.178	103	76
427.102	110	86
429.752	110	98
430.707	108	103
431.444	103	108
432.023	95	111
434.866	86	119
436.459	84	123
441.595	74	130
442.772	72	130
448.976	62	130
451.741	57	128
461.248	110	98
464.021	110	86
470.143	76	49
473.668	66	42
478.068	42	66
480.216	42	53
481.436	41	51
483.341	38	50
484.602	36	50
486.202	34	49
491.518	30	43
495.895	30	37
499.052	32	33
507.451	54	78
509.722	67	78
513.376	94	65
516.206	101	75
516.817	103	76
519.74	110	86
522.39	110	98
523.346	108	103
524.082	103	108
524.661	95	111
527.504	86	119
529.097	84	123
534.233	74	130
535.411	72	130
541.615	62	130
544.379	57	128
553.886	110	98
556.66	110	86
562.782	76	49
566.306	66	42
570.706	42	66
572.854	42	53
574.074	41	51
575.98	38	50
577.24	36	50
578.841	34	49
584.157	30	43
588.533	30	37
591.691	32	33
600.09	54	78
602.36	67	78
606.014	94	65
608.845	101	75
609.455	103	76
612.379	110	86
615.029	110	98
615.984	108	103
616.721	103	108
617.299	95	111
620.142	86	119
621.736	84	123
626.872	74	130
628.049	72	130
634.253	62	130
637.018	57	128
646.525	110	98
649.298	110	86
655.42	76	49
658.944	66	42
663.345	42	66
665.493	42	53
666.712	41	51
668.618	38	50
669.879	36	50
671.479	34	49
676.795	30	43
681.172	30	37
684.329	32	33
692.728	54	78
694.999	67	78
698.653	94	65
701.483	101	75
702.094	103	76
705.017	110	86
707.667	110	98
708.623	108	103
709.359	103	108
709.938	95	111
712.781	86	119
714.374	84	123
719.51	74	130
720.688	72	130
726.892	62	130
729.656	57	128
739.163	110	98
741.937	110	86
748.059	76	49
751.583	66	42
755.983	42	66
758.131	42	53
759.351	41	51
761.257	38	50
762.517	36	50
764.118	34	49
769.434	30	43
773.81	30	37
776.968	32	33
785.367	54	78
787.637	67	78
791.291	94	65
794.122	101	75
794.732	103	76
797.656	110	86
800.306	110	98
801.261	108	103
801.998	103	108
802.576	95	111
805.419	86	119
807.013	84	123
812.149	74	130
813.326	72	130
819.53	62	130
822.295	57	128
831.802	110	98
834.575	110	86
840.697	76	49
844.221	66	42
848.622	42	66
850.77	42	53
851.989	41	51
853.895	38	50
855.156	36	50
856.756	34	49
862.072	30	43
866.449	30	37
869.606	32	33
878.005	54	78
880.276	67	78
883.93	94	65
886.76	101	75
887.371	103	76
890.294	110	86
892.944	110	98
893.899	108	103
894.636	103	108
895.215	95	111
898.058	86	119
899.651	84	123
904.787	74	130
905.965	72	130
912.169	62	130
914.933	57	128
924.44	110	98
927.214	110	86
933.336	76	49
936.86	66	42
941.26	42	66
943.408	42	53
944.628	41	51
946.534	38	50
947.794	36	50
949.395	34	49
954.711	30	43
959.087	30	37
962.245	32	33
970.644	54	78
972.914	67	78
976.568	94	65
979.399	101	75
980.009	103	76
982.933	110	86
985.583	110	98
986.538	108	103
987.275	103	108
987.853	95	111
990.696	86	119
992.29	84	123
997.426	74	130
998.603	72	130
1004.81	62	130
1007.57	57	128
1017.08	110	98
1019.85	110	86
1025.97	76	49
1029.5	66	42
1033.9	42	66
1036.05	42	53
1037.27	41	51
1039.17	38	50
1040.43	36	50
1042.03	34	49
1047.35	30	43
1051.73	30	37
1054.88	32	33
1063.28	54	78
1065.55	67	78
1069.21	94	65
1072.04	101	75
1072.65	103	76
1075.57	110	86
1078.22	110	98
1079.18	108	103
1079.91	103	108
1080.49	95	111
1083.33	86	119
1084.93	84	123
1090.06	74	130
1091.24	72	130
1097.45	62	130
1100.21	57	128
1109.72	110	98
1112.49	110	86
1118.61	76	49
1122.14	66	42
1126.54	42	66
1128.69	42	53
1129.9	41	51
1131.81	38	50
1133.07	36	50
1134.67	34	49
1139.99	30	43
1144.36	30	37
1147.52	32	33
1155.92	54	78
1158.19	67	78
1161.85	94	65
1164.68	101	75
1165.29	103	76
1168.21	110	86
1170.86	110	98
1171.81	108	103
1172.55	103	108
1173.13	95	111
1175.97	86	119
1177.57	84	123
1182.7	74	130
1183.88	72	130
1190.08	62	130
1192.85	57	128
1202.36	110	98
1205.13	110	86
1211.25	76	49
1214.78	66	42
1219.18	42	66
1221.32	42	53
1222.54	41	51
1224.45	38	50
1225.71	36	50
1227.31	34	49
1232.63	30	43
1237	30	37
