0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	1063.19	1078.48	1097.40	1116.97	1134.71	1149.61	1159.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1163.65	1152.83	1136.40	1117.54	1097.14	1078.51	1071.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	1010.08	1019.60	1589.73	1626.35	1660.15	1690.04	1716.00	1737.18	1753.35	1181.64	1189.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1202.82	1187.52	1757.48	1740.16	1718.34	1692.04	1662.35	1629.92	1597.09	1038.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1022.10	1548.37	1581.38	1625.18	2209.10	2247.63	2284.21	2316.62	2343.25	1785.80	1799.66	1807.96	1215.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1239.69	1227.06	1820.65	1806.92	1790.62	2347.93	2320.73	2288.73	2253.29	2216.34	1633.97	1603.23	1058.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1034.13	1589.32	2166.95	2215.66	2256.93	2294.93	2329.71	2360.81	2388.12	2413.49	2428.12	1836.58	1844.64	1239.68	0.00	0.00	0.00	0.00	0.00	1260.98	1872.45	1862.56	1851.04	2437.64	2420.39	2394.19	2366.96	2336.95	2304.27	2269.53	2233.46	1648.34	1624.90	1075.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1080.73	1611.55	1638.14	2222.46	2263.92	2303.06	2339.16	2372.02	2401.43	2427.25	2449.27	2465.34	2476.50	1871.26	1878.25	1263.25	0.00	0.00	1284.27	1275.90	1902.22	1894.14	2505.27	2495.52	2477.18	2457.88	2434.82	2409.40	2381.62	2351.54	2319.43	2285.78	2251.77	1665.74	1646.56	1098.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1095.78	1648.14	2229.57	2269.35	2308.74	2345.76	2379.82	2410.75	2438.41	2462.66	2483.19	2499.29	2510.98	2518.52	1900.31	1906.85	0.00	1294.93	1932.45	1929.17	1925.22	2546.46	2537.92	2526.56	2510.73	2492.31	2471.18	2447.77	2422.20	2394.51	2364.77	2333.15	2300.22	2267.31	1680.04	1670.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1114.24	1681.95	2270.08	2311.06	2349.32	2384.62	2416.82	2445.92	2471.90	2494.69	2514.10	2529.75	2541.28	2547.85	2552.86	1926.10	1297.41	1945.48	1946.04	2585.37	2584.57	2576.33	2566.84	2554.97	2540.23	2523.11	2503.73	2482.28	2458.82	2433.27	2405.51	2375.40	2342.81	2307.55	2276.66	1695.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1133.46	1712.10	2308.39	2348.74	2385.89	2419.70	2450.26	2477.68	2502.07	2523.47	2541.82	2556.95	2568.60	2576.42	2580.17	1949.08	1956.15	1959.20	2605.65	2607.99	2606.33	2600.07	2591.09	2579.73	2566.09	2550.41	2532.77	2513.24	2491.75	2468.14	2442.10	2413.26	2381.09	2344.85	2311.12	1722.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1151.10	1738.53	2342.41	2382.38	2418.61	2451.17	2480.30	2506.22	2529.11	2549.13	2566.37	2580.84	2592.48	2601.31	2607.62	2612.85	1974.16	2622.77	2626.73	2627.76	2625.34	2619.65	2611.39	2600.96	2588.59	2574.46	2558.59	2540.92	2521.31	2499.46	2474.97	2447.34	2415.92	2379.82	2345.03	1747.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1166.06	1760.38	2370.63	2412.11	2447.61	2479.14	2507.10	2531.68	2553.17	2571.81	2587.85	2601.42	2612.65	2621.67	2628.80	2634.71	2640.40	2642.51	2644.27	2643.91	2641.05	2635.74	2628.29	2619.00	2608.05	2595.55	2581.43	2565.57	2547.70	2527.46	2504.39	2477.94	2447.54	2412.68	2375.76	1767.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1175.93	1777.36	1808.11	2439.97	2473.00	2503.64	2530.73	2554.23	2574.42	2591.70	2606.42	2618.86	2629.25	2637.79	2644.67	2650.16	2654.37	2656.60	2657.40	2656.43	2653.53	2648.74	2642.24	2634.20	2624.75	2613.91	2601.51	2587.35	2571.08	2552.30	2530.46	2505.04	2475.58	2442.49	1810.19	1188.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1198.62	1823.77	2457.67	2493.01	2524.40	2551.31	2574.02	2593.05	2608.98	2622.32	2633.46	2642.72	2650.33	2656.45	2661.20	2664.58	2666.44	2666.85	2665.75	2663.13	2659.04	2653.60	2646.89	2638.95	2629.72	2618.96	2606.36	2591.55	2574.04	2553.24	2528.52	2499.08	2465.29	1827.66	599.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1207.49	1834.15	1862.83	2509.00	2542.07	2569.23	2591.30	2609.24	2623.84	2635.78	2645.54	2653.52	2659.98	2665.11	2669.00	2671.69	2673.15	2673.39	2672.43	2670.30	2667.04	2662.72	2657.34	2650.86	2643.14	2633.85	2622.67	2609.15	2592.76	2572.85	2548.92	2521.69	1873.60	1230.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	1235.30	1875.51	1902.38	2557.94	2585.10	2606.39	2623.15	2636.43	2646.99	2655.39	2662.07	2667.33	2671.40	2674.42	2676.46	2677.56	2677.75	2677.05	2675.50	2673.12	2669.90	2665.77	2660.62	2654.23	2646.25	2636.30	2623.92	2608.50	2589.21	2564.74	2539.04	1889.96	619.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
