3.1203	34	115
8.8229	83	88
11.3916	95	78
12.9897	95	66
14.1428	63	44
15.9229	56	39
16.7258	55	37
20.3737	49	31
22.0004	46	29
23.1556	44	29
29.4515	34	29
32.1678	30	31
45.0923	95	78
48.8074	55	107
54.215	46	115
55.3859	44	115
61.7782	34	115
63.7522	30	113
72.8579	83	88
80.778	95	78
86.7459	95	66
96.447	37	84
104.664	25	94
105.925	25	96
114.62	27	110
128.233	95	66
132.163	55	37
137.5	46	29
138.646	44	29
144.786	34	29
146.75	30	31
156.055	83	56
162.989	83	88
170.528	95	78
179.535	37	60
187.767	25	50
197.817	27	34
211.408	95	78
215.484	55	107
220.805	46	115
221.951	44	115
228.194	34	115
230.203	30	113
239.544	83	88
247.796	95	78
253.663	95	66
262.992	37	84
271.288	25	94
272.57	25	96
279.326	25	106
281.381	27	110
294.937	95	66
299.005	55	37
304.341	46	29
305.492	44	29
311.676	34	29
313.688	30	31
322.993	83	56
331.225	95	66
337.166	95	78
346.475	37	60
354.774	25	50
362.701	25	38
364.79	27	34
378.366	95	78
382.407	55	107
387.729	46	115
388.873	44	115
395.098	34	115
397.082	30	113
406.405	83	88
414.668	95	78
420.625	95	66
429.866	37	84
438.121	25	94
439.4	25	96
446.145	25	106
448.205	27	110
461.776	95	66
465.837	55	37
471.172	46	29
472.323	44	29
478.507	34	29
480.522	30	31
489.836	83	56
498.083	95	66
504.019	95	78
513.312	37	60
521.617	25	50
529.553	25	38
531.641	27	34
545.213	95	78
549.263	55	107
554.585	46	115
555.73	44	115
561.957	34	115
563.945	30	113
573.266	83	88
581.522	95	78
587.465	95	66
596.728	37	84
604.988	25	94
606.267	25	96
613.01	25	106
615.069	27	110
628.64	95	66
632.698	55	37
638.033	46	29
639.184	44	29
645.367	34	29
647.379	30	31
656.693	83	56
664.94	95	66
670.884	95	78
680.169	37	60
688.471	25	50
696.406	25	38
698.495	27	34
712.068	95	78
716.117	55	107
721.44	46	115
722.584	44	115
728.812	34	115
730.8	30	113
740.122	83	88
748.378	95	78
754.321	95	66
763.583	37	84
771.844	25	94
773.123	25	96
779.866	25	106
781.925	27	110
795.496	95	66
799.555	55	37
804.889	46	29
806.041	44	29
812.223	34	29
814.236	30	31
823.55	83	56
831.797	95	66
837.739	95	78
847.026	37	60
855.328	25	50
863.263	25	38
865.352	27	34
878.925	95	78
882.974	55	107
888.297	46	115
889.441	44	115
895.668	34	115
897.656	30	113
906.978	83	88
915.235	95	78
921.178	95	66
930.44	37	84
938.7	25	94
939.979	25	96
946.722	25	106
948.781	27	110
962.352	95	66
966.411	55	37
971.746	46	29
972.897	44	29
979.08	34	29
981.093	30	31
990.406	83	56
998.653	95	66
1004.6	95	78
1013.88	37	60
1022.18	25	50
1030.12	25	38
1032.21	27	34
1045.78	95	78
1049.83	55	107
1055.15	46	115
1056.3	44	115
1062.52	34	115
1064.51	30	113
1073.83	83	88
1082.09	95	78
1088.03	95	66
1097.3	37	84
1105.56	25	94
1106.84	25	96
1113.58	25	106
1115.64	27	110
1129.21	95	66
1133.27	55	37
1138.6	46	29
1139.75	44	29
1145.94	34	29
1147.95	30	31
1157.26	83	56
1165.51	95	66
1171.45	95	78
1180.74	37	60
1189.04	25	50
1196.98	25	38
1199.06	27	34
1212.64	95	78
1216.69	55	107
1222.01	46	115
1223.15	44	115
1229.38	34	115
1231.37	30	113
1240.69	83	88
1248.95	95	78
1254.89	95	66
1264.15	37	84
1272.41	25	94
1273.69	25	96
1280.44	25	106
1282.49	27	110
1296.07	95	66
1300.12	55	37
1305.46	46	29
1306.61	44	29
1312.79	34	29
1314.81	30	31
1324.12	83	56
1332.37	95	66
1338.31	95	78
1347.6	37	60
1355.9	25	50
1363.83	25	38
1365.92	27	34
1379.49	95	78
1383.54	55	107
1388.87	46	115
1390.01	44	115
1396.24	34	115
1398.23	30	113
1407.55	83	88
1415.8	95	78
1421.75	95	66
1431.01	37	84
1439.27	25	94
1440.55	25	96
1447.29	25	106
1449.35	27	110
1462.92	95	66
1466.98	55	37
1472.31	46	29
1473.47	44	29
1479.65	34	29
1481.66	30	31
1490.98	83	56
1499.22	95	66
1505.16	95	78
1514.45	37	60
1522.75	25	50
1530.69	25	38
1532.78	27	34
1546.35	95	78
1550.4	55	107
1555.72	46	115
1556.87	44	115
1563.09	34	115
1565.08	30	113
1574.4	83	88
1582.66	95	78
1588.6	95	66
1597.87	37	84
1606.13	25	94
1607.4	25	96
1614.15	25	106
1616.21	27	110
1629.78	95	66
1633.84	55	37
1639.17	46	29
1640.32	44	29
1646.51	34	29
1648.52	30	31
1657.83	83	56
1666.08	95	66
1672.02	95	78
1681.31	37	60
1689.61	25	50
1697.55	25	38
1699.63	27	34
1713.21	95	78
1717.26	55	107
1722.58	46	115
1723.72	44	115
1729.95	34	115
1731.94	30	113
1741.26	83	88
1749.52	95	78
1755.46	95	66
1764.72	37	84
1772.98	25	94
1774.26	25	96
1781	25	106
1783.06	27	110
1796.63	95	66
1800.69	55	37
1806.03	46	29
1807.18	44	29
