14	2	0.0307	1.00692
28	87	6.0905	4.91838
22	90	8.9124	7.62429
14	90	12.8221	12.7616
7	86	16.3667	19.4197
70	35	27.0051	2.88418
28	5	33.3207	3.56038
14	2	41.3754	9.60387
8	5	44.705	15.6745
69	58	58.8015	3.12003
8	87	74.8072	9.76003
69	34	97.3727	5.24815
28	87	108.856	3.55031
22	90	111.98	5.04684
14	90	116.055	8.13631
7	86	120.125	15.1383
70	35	133.116	3.16726
8	5	150.2	11.9361
71	56	172.977	8.66865
6	7	196.291	15.5355
71	56	209.76	3.47194
8	87	226.575	11.2422
71	36	250.139	9.79749
6	85	273.064	15.289
71	36	286.859	3.479
8	5	303.498	11.0045
71	56	327.254	9.84505
6	7	350.036	15.7433
71	56	363.863	3.52949
8	87	380.502	10.8055
71	36	404.359	10.0375
6	85	427.138	15.3552
71	36	441.054	3.4933
8	5	457.634	10.8608
71	56	481.474	9.87871
6	7	504.207	15.7644
71	56	518.064	3.53223
8	87	534.688	10.7713
71	36	558.566	10.0448
6	85	581.332	15.3602
71	36	595.256	3.49393
8	5	611.832	10.8523
71	56	635.677	9.87963
6	7	658.407	15.7657
71	56	672.265	3.53234
8	87	688.888	10.7695
71	36	712.767	10.0451
6	85	735.533	15.3605
71	36	749.457	3.49396
8	5	766.033	10.8519
71	56	789.879	9.87967
6	7	812.608	15.7657
71	56	826.466	3.53234
8	87	843.09	10.7694
71	36	866.968	10.0451
6	85	889.735	15.3605
71	36	903.658	3.49396
8	5	920.234	10.8519
71	56	944.08	9.87967
6	7	966.809	15.7657
71	56	980.667	3.53234
8	87	997.291	10.7694
71	36	1021.17	10.0451
6	85	1043.94	15.3605
71	36	1057.86	3.49396
8	5	1074.44	10.8519
71	56	1098.28	9.87967
6	7	1121.01	15.7657
71	56	1134.87	3.53234
8	87	1151.49	10.7694
71	36	1175.37	10.0451
6	85	1198.14	15.3605
71	36	1212.06	3.49396
8	5	1228.64	10.8519
71	56	1252.48	9.87967
6	7	1275.21	15.7657
71	56	1289.07	3.53234
8	87	1305.69	10.7694
71	36	1329.57	10.0451
6	85	1352.34	15.3605
71	36	1366.26	3.49396
8	5	1382.84	10.8519
71	56	1406.68	9.87967
6	7	1429.41	15.7657
71	56	1443.27	3.53234
