4.7169	57	127
23.791	42	58
40.6056	33	33
47.7381	57	78
47.8195	58	78
51.4788	90	60
61.8005	104	106
61.8989	103	107
80.8122	57	127
93.4348	108	83
109.203	42	57
109.307	42	56
127.285	33	33
137.789	62	78
141.115	88	59
141.452	90	60
152.845	104	106
152.951	103	107
172.586	57	127
185.633	109	85
185.796	108	83
201.511	42	56
219.837	33	33
230.484	61	78
230.596	62	78
245.578	104	106
245.684	103	107
265.337	57	127
278.327	109	85
278.489	108	83
294.224	42	56
312.499	33	33
323.104	61	78
323.216	62	78
326.762	90	60
338.207	104	106
338.313	103	107
357.96	57	127
370.957	109	85
371.119	108	83
386.852	42	56
405.134	33	33
415.745	61	78
415.856	62	78
419.401	90	60
430.847	104	106
430.953	103	107
450.601	57	127
463.597	109	85
463.759	108	83
479.492	42	56
497.773	33	33
508.383	61	78
508.495	62	78
512.039	90	60
523.485	104	106
523.591	103	107
543.239	57	127
556.235	109	85
556.397	108	83
572.131	42	56
590.412	33	33
601.022	61	78
601.133	62	78
604.678	90	60
616.123	104	106
616.229	103	107
635.877	57	127
648.874	109	85
649.036	108	83
664.769	42	56
683.05	33	33
693.66	61	78
693.772	62	78
697.316	90	60
708.762	104	106
708.868	103	107
728.516	57	127
741.512	109	85
741.674	108	83
757.408	42	56
775.689	33	33
786.299	61	78
786.41	62	78
789.955	90	60
801.4	104	106
801.506	103	107
821.154	57	127
834.151	109	85
834.313	108	83
850.046	42	56
868.327	33	33
878.937	61	78
879.049	62	78
882.593	90	60
894.039	104	106
894.145	103	107
913.793	57	127
926.789	109	85
926.951	108	83
942.685	42	56
960.966	33	33
971.576	61	78
971.687	62	78
975.232	90	60
986.677	104	106
986.783	103	107
1006.43	57	127
1019.43	109	85
1019.59	108	83
1035.32	42	56
1053.6	33	33
1064.21	61	78
1064.33	62	78
1067.87	90	60
1079.32	104	106
1079.42	103	107
1099.07	57	127
1112.07	109	85
1112.23	108	83
1127.96	42	56
1146.24	33	33
1156.85	61	78
1156.96	62	78
1160.51	90	60
1171.95	104	106
1172.06	103	107
1191.71	57	127
1204.7	109	85
1204.87	108	83
1220.6	42	56
1238.88	33	33
