29	100	16.5626	31.1153
13	28	37.5605	8.4395
4	5	52.0141	26.2569
66	36	63.163	4.29517
75	48	66.2371	3.63677
75	80	73.239	4.93236
29	100	90.7589	22.5153
80	53	102.22	5.5082
13	28	116.911	6.26343
4	5	132.837	24.9536
66	36	146.749	4.67582
75	48	150.007	3.5448
80	75	156.297	4.59717
29	100	175.147	22.7066
80	53	187.325	6.02716
13	28	201.554	6.10659
4	5	217.854	25.4605
66	36	231.906	4.53126
75	48	235.125	3.43885
75	80	242.054	4.54395
29	100	260.236	22.7489
80	53	272.252	5.93253
13	28	286.534	6.20051
4	5	302.703	25.3193
66	36	316.637	4.56592
75	48	319.862	3.47284
75	80	326.807	4.56818
29	100	344.959	22.7281
80	53	357.004	5.94656
13	28	371.284	6.17621
4	5	387.481	25.3474
66	36	401.448	4.56003
75	48	404.672	3.46532
75	80	411.613	4.56173
29	100	429.774	22.7341
80	53	441.814	5.94478
13	28	456.093	6.18135
4	5	472.285	25.3424
66	36	486.245	4.56102
75	48	489.469	3.46679
75	80	496.411	4.5631
29	100	514.57	22.7329
80	53	526.611	5.94497
13	28	540.89	6.1804
4	5	557.083	25.3432
66	36	571.044	4.56087
75	48	574.268	3.46653
75	80	581.21	4.56284
29	100	599.369	22.7331
80	53	611.41	5.94496
13	28	625.689	6.18056
4	5	641.882	25.3431
66	36	655.843	4.56089
75	48	659.067	3.46657
75	80	666.009	4.56289
29	100	684.168	22.733
80	53	696.209	5.94496
13	28	710.488	6.18053
4	5	726.681	25.3431
66	36	740.642	4.56089
75	48	743.866	3.46657
75	80	750.808	4.56288
29	100	768.967	22.7331
80	53	781.008	5.94496
13	28	795.287	6.18054
4	5	811.48	25.3431
66	36	825.44	4.56089
75	48	828.664	3.46657
75	80	835.606	4.56288
29	100	853.766	22.7331
80	53	865.806	5.94496
13	28	880.086	6.18053
4	5	896.279	25.3431
66	36	910.239	4.56089
75	48	913.463	3.46657
75	80	920.405	4.56288
29	100	938.565	22.7331
80	53	950.605	5.94496
13	28	964.885	6.18053
4	5	981.077	25.3431
66	36	995.038	4.56089
75	48	998.262	3.46657
75	80	1005.2	4.56288
29	100	1023.36	22.7331
80	53	1035.4	5.94496
13	28	1049.68	6.18053
4	5	1065.88	25.3431
66	36	1079.84	4.56089
75	48	1083.06	3.46657
75	80	1090	4.56288
29	100	1108.16	22.7331
80	53	1120.2	5.94496
13	28	1134.48	6.18053
4	5	1150.68	25.3431
66	36	1164.64	4.56089
75	48	1167.86	3.46657
75	80	1174.8	4.56288
29	100	1192.96	22.7331
80	53	1205	5.94496
13	28	1219.28	6.18053
4	5	1235.47	25.3431
66	36	1249.43	4.56089
75	48	1252.66	3.46657
75	80	1259.6	4.56288
29	100	1277.76	22.7331
80	53	1289.8	5.94496
13	28	1304.08	6.18053
4	5	1320.27	25.3431
66	36	1334.23	4.56089
75	48	1337.46	3.46657
75	80	1344.4	4.56288
29	100	1362.56	22.7331
80	53	1374.6	5.94496
13	28	1388.88	6.18053
4	5	1405.07	25.3431
66	36	1419.03	4.56089
75	48	1422.26	3.46657
75	80	1429.2	4.56288
29	100	1447.36	22.7331
80	53	1459.4	5.94496
13	28	1473.68	6.18053
4	5	1489.87	25.3431
66	36	1503.83	4.56089
75	48	1507.06	3.46657
75	80	1514	4.56288
29	100	1532.16	22.7331
80	53	1544.2	5.94496
13	28	1558.48	6.18053
4	5	1574.67	25.3431
66	36	1588.63	4.56089
75	48	1591.85	3.46657
