7.7581	134	351
22.461	227	229
24.3055	226	222
39.9388	191	175
40.5647	188	174
41.2657	184	173
41.8674	181	172
42.4567	178	171
43.0807	175	170
43.5982	173	169
44.1411	171	168
44.6974	169	167
45.2634	167	166
45.8383	165	165
46.4205	163	164
47.0065	161	163
47.5851	159	162
48.8586	155	160
49.4246	154	159
50.0378	153	158
52.0194	151	155
79.5605	123	142
86.2431	127	194
87.0904	128	197
87.3018	128	198
93.7403	191	175
95.6114	197	178
96.2391	199	179
96.8065	201	180
97.1323	202	181
97.501	203	182
98.1108	205	183
98.4364	206	184
98.7817	207	185
99.1404	208	186
100.881	213	191
101.753	215	194
102.667	217	197
104.149	220	202
105.46	222	207
106.221	223	210
106.954	224	213
107.906	225	217
108.069	225	218
109.071	226	222
110.626	227	229
112.063	228	235
113.097	229	239
114.26	230	243
114.941	231	245
115.927	232	248
116.6	233	250
116.825	233	251
117.551	234	253
118.464	235	256
118.666	235	257
119.643	236	260
119.838	236	261
121.884	237	268
122.091	237	269
122.517	237	271
122.751	237	272
126.249	237	284
128.036	236	290
129.248	235	294
133.189	230	306
134.18	228	309
134.467	227	310
134.734	226	311
159.364	174	357
159.797	173	357
164.599	160	357
168.912	124	324
190.43	234	298
191.555	235	294
191.748	235	293
192.724	236	290
192.906	236	289
195.115	237	281
195.333	237	280
195.536	237	279
196.367	237	275
196.611	237	274
199.319	237	265
200.65	236	260
201.747	235	256
202.497	234	253
203.155	233	250
207.991	226	222
209.218	225	217
210.313	224	213
211.173	223	210
212.079	222	207
212.683	221	205
213.687	220	202
215.388	217	197
