102	74
20	13
19	12
17	11
13	8
12	7
3	3
3	78
81	58
82	59
83	60
84	61
85	61
86	62
88	63
91	66
92	66
93	67
94	68
102	74
3	78
3	26
3	25
3	24
3	23
3	22
3	3
3	78
102	74
27	18
26	17
23	15
19	12
13	8
12	7
3	3
3	78
79	57
81	58
82	59
83	60
85	61
86	62
87	63
88	63
91	66
92	66
93	67
102	74
3	78
13	8
12	7
3	3
56	40
3	78
102	74
3	3
3	78
3	3
85	61
88	63
91	66
92	66
93	67
94	68
95	69
102	74
3	78
3	31
3	30
3	3
3	78
81	58
82	59
83	60
84	61
85	61
90	65
92	66
93	67
102	74
3	78
3	3
3	78
88	63
89	64
90	65
93	67
94	68
102	74
3	78
3	3
66	47
67	48
68	49
69	49
71	51
79	57
81	58
82	59
83	60
85	61
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	31
3	3
3	78
83	60
85	61
86	62
87	63
92	66
93	67
94	68
102	74
3	78
3	3
3	78
83	60
88	63
89	64
90	65
93	67
94	68
102	74
3	78
3	3
3	78
71	51
73	52
75	54
77	55
79	57
81	58
82	59
83	60
85	61
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	31
3	3
3	78
83	60
85	61
86	62
87	63
92	66
93	67
94	68
102	74
3	78
3	3
3	78
55	78
56	78
57	78
81	58
83	60
88	63
89	64
90	65
93	67
94	68
102	74
3	78
3	3
3	78
73	52
74	53
75	54
77	55
78	56
79	57
81	58
82	59
83	60
85	61
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	3
3	78
86	62
87	63
88	63
92	66
93	67
94	68
102	74
3	78
3	3
3	78
81	58
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	3
3	78
75	54
77	55
78	56
79	57
81	58
82	59
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	3
3	78
87	63
88	63
92	66
93	67
94	68
102	74
3	78
3	3
3	78
79	57
81	58
82	59
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	3
3	78
77	55
79	57
81	58
82	59
83	60
88	63
93	67
94	68
95	69
102	74
3	78
3	3
3	78
88	63
92	66
93	67
94	68
102	74
3	78
3	3
3	78
75	54
77	55
79	57
81	58
82	59
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	3
3	78
79	57
81	58
82	59
83	60
88	63
93	67
94	68
95	69
102	74
3	78
3	32
3	3
3	78
88	63
93	67
94	68
102	74
3	78
3	3
3	78
75	54
77	55
79	57
81	58
82	59
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	3
3	78
79	57
81	58
82	59
83	60
88	63
93	67
94	68
95	69
102	74
3	78
3	3
3	78
88	63
93	67
94	68
102	74
3	78
3	3
3	78
75	54
77	55
79	57
81	58
82	59
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	32
3	3
3	78
79	57
81	58
82	59
83	60
88	63
93	67
94	68
95	69
102	74
3	78
3	3
3	78
88	63
93	67
94	68
102	74
3	78
3	3
3	78
73	52
75	54
77	55
78	56
79	57
81	58
82	59
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	32
3	3
3	78
79	57
81	58
82	59
83	60
88	63
93	67
94	68
95	69
102	74
3	78
3	3
3	78
88	63
93	67
94	68
102	74
3	78
3	3
3	78
73	52
74	53
75	54
77	55
78	56
79	57
81	58
82	59
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	32
3	3
3	78
79	57
81	58
82	59
83	60
87	63
88	63
93	67
94	68
95	69
102	74
3	78
3	3
3	78
88	63
93	67
94	68
102	74
3	78
3	3
3	78
73	52
74	53
75	54
77	55
78	56
79	57
81	58
82	59
83	60
88	63
89	64
93	67
94	68
95	69
102	74
3	78
3	32
3	3
3	78
79	57
81	58
82	59
83	60
87	63
88	63
93	67
94	68
95	69
102	74
