0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	78.96	78.96	78.96	78.96	78.97	78.97	78.97	78.97	78.97	78.97	78.98	78.98	78.98	78.99	78.99	78.99	79.00	79.00	79.00	79.01	79.01	79.02	79.02	79.03	79.03	79.04	79.04	79.05	79.05	79.06	79.07	79.07	79.08	79.09	79.09	79.10	79.11	79.12	79.13	79.13	79.14	79.15	79.16	79.17	79.18	79.19	79.20	79.21	79.22	79.24	79.25	79.26	79.27	79.29	79.30	79.31	79.33	79.34	79.36	79.38	79.39	79.41	79.43	79.45	79.46	79.48	79.50	79.52	79.54	79.56	79.58	79.60	79.61	79.63	79.65	79.66	79.67	79.69	79.70	79.71	79.73	79.74	79.75	79.76	79.77	79.77	79.78	79.79	79.80	79.80	79.81	79.81	79.81	79.82	79.82	79.82	79.83	79.83	79.83	79.83	79.83	0.00	0.00	
0.00	0.00	0.00	78.96	118.44	118.44	118.44	118.45	118.45	118.45	118.45	118.46	118.46	118.46	118.47	118.47	118.47	118.48	118.48	118.49	118.49	118.50	118.50	118.51	118.52	118.52	118.53	118.54	118.55	118.55	118.56	118.57	118.58	118.59	118.60	118.61	118.62	118.63	118.64	118.65	118.66	118.67	118.69	118.70	118.71	118.73	118.74	118.76	118.77	118.79	118.80	118.82	118.83	118.85	118.87	118.89	118.91	118.93	118.95	118.97	118.99	119.02	119.04	119.06	119.09	119.11	119.14	119.17	119.19	119.22	119.25	119.28	119.31	119.34	119.37	119.39	119.42	119.44	119.47	119.49	119.51	119.53	119.55	119.57	119.59	119.60	119.62	119.63	119.65	119.66	119.67	119.68	119.69	119.70	119.71	119.72	119.72	119.73	119.73	119.74	119.74	119.74	119.74	119.75	79.83	0.00	0.00	
0.00	0.00	0.00	78.96	118.44	118.44	118.44	118.45	118.45	118.45	118.45	118.46	118.46	118.46	118.47	118.47	118.47	118.48	118.48	118.49	118.49	118.50	118.50	118.51	118.52	118.52	118.53	118.54	118.55	118.55	118.56	118.57	118.58	118.59	118.60	118.61	118.62	118.63	118.64	118.65	118.66	118.68	118.69	118.70	118.71	118.73	118.74	118.76	118.77	118.79	118.80	118.82	118.83	118.85	118.87	118.89	118.91	118.93	118.95	118.97	118.99	119.02	119.04	119.06	119.09	119.11	119.14	119.17	119.20	119.22	119.25	119.28	119.31	119.34	119.37	119.39	119.42	119.44	119.47	119.49	119.51	119.53	119.55	119.57	119.59	119.60	119.62	119.63	119.65	119.66	119.67	119.68	119.69	119.70	119.71	119.72	119.72	119.73	119.73	119.74	119.74	119.74	119.74	119.74	79.83	0.00	0.00	
0.00	0.00	0.00	78.96	118.44	118.44	118.44	118.45	118.45	118.45	118.45	118.46	118.46	118.46	118.47	118.47	118.47	118.48	118.48	118.49	118.49	118.50	118.51	118.51	118.52	118.52	118.53	118.54	118.55	118.55	118.56	118.57	118.58	118.59	118.60	118.61	118.62	118.63	118.64	118.65	118.66	118.68	118.69	118.70	118.71	118.73	118.74	118.76	118.77	118.79	118.80	118.82	118.84	118.85	118.87	118.89	118.91	118.93	118.95	118.97	118.99	119.02	119.04	119.06	119.09	119.11	119.14	119.17	119.20	119.22	119.25	119.28	119.31	119.34	119.37	119.39	119.42	119.44	119.47	119.49	119.51	119.53	119.55	119.57	119.59	119.60	119.62	119.63	119.65	119.66	119.67	119.68	119.69	119.70	119.71	119.72	119.72	119.73	119.73	119.74	119.74	119.74	119.74	119.74	79.83	0.00	0.00	
0.00	0.00	0.00	0.00	78.96	118.44	118.45	118.45	118.45	118.45	118.45	118.46	118.46	118.46	118.47	118.47	118.47	118.48	118.48	118.49	118.49	118.50	118.51	118.51	118.52	118.53	118.53	118.54	118.55	118.56	118.56	118.57	118.58	118.59	118.60	118.61	118.62	118.63	118.64	118.65	118.66	118.68	118.69	118.70	118.71	118.73	118.74	118.76	118.77	118.79	118.80	118.82	118.84	118.85	118.87	118.89	118.91	118.93	118.95	118.97	118.99	119.02	119.04	119.07	119.09	119.12	119.14	119.17	119.20	119.22	119.25	119.28	119.31	119.34	119.37	119.39	119.42	119.45	119.47	119.49	119.51	119.53	119.55	119.57	119.59	119.61	119.62	119.63	119.65	119.66	119.67	119.68	119.69	119.70	119.71	119.72	119.72	119.73	119.73	119.73	119.74	119.74	119.74	119.74	79.83	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	78.96	118.45	118.45	118.45	118.45	118.45	118.46	118.46	118.46	118.47	118.47	118.48	118.48	118.48	118.49	118.50	118.50	118.51	118.51	118.52	118.53	118.53	118.54	118.55	118.56	118.56	118.57	118.58	118.59	118.60	118.61	118.62	118.63	118.64	118.65	118.67	118.68	118.69	118.70	118.72	118.73	118.74	118.76	118.77	118.79	118.80	118.82	118.84	118.85	118.87	118.89	118.91	118.93	118.95	118.97	119.00	119.02	119.04	119.07	119.09	119.12	119.14	119.17	119.20	119.22	119.25	119.28	119.31	119.34	119.37	119.40	119.42	119.45	119.47	119.49	119.51	119.53	119.55	119.57	119.59	119.61	119.62	119.63	119.65	119.66	119.67	119.68	119.69	119.70	119.71	119.72	119.72	119.73	119.73	119.73	119.74	119.74	119.74	119.74	79.83	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	78.96	78.97	118.45	118.45	118.46	118.46	118.46	118.46	118.47	118.47	118.48	118.48	118.49	118.49	118.50	118.50	118.51	118.51	118.52	118.53	118.53	118.54	118.55	118.56	118.57	118.57	118.58	118.59	118.60	118.61	118.62	118.63	118.64	118.65	118.67	118.68	118.69	118.70	118.72	118.73	118.74	118.76	118.77	118.79	118.80	118.82	118.84	118.86	118.87	118.89	118.91	118.93	118.95	118.97	119.00	119.02	119.04	119.07	119.09	119.12	119.14	119.17	119.20	119.23	119.25	119.28	119.31	119.34	119.37	119.40	119.42	119.45	119.47	119.49	119.51	119.53	119.55	119.57	119.59	119.61	119.62	119.63	119.65	119.66	119.67	119.68	119.69	119.70	119.71	119.71	119.72	119.73	119.73	119.73	119.74	119.74	119.74	119.74	79.83	0.00	0.00	
