102	74
3	3
3	78
102	74
56	40
54	38
52	37
3	78
3	3
102	74
3	3
3	78
102	74
3	78
3	3
3	78
3	3
3	78
102	74
52	37
50	35
48	34
3	3
102	74
52	37
3	78
3	3
102	74
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
52	37
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
48	34
3	78
3	3
102	74
56	40
52	37
50	35
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
48	34
3	78
3	3
102	74
56	40
52	37
50	35
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
3	78
3	3
102	74
56	40
52	37
50	35
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
3	78
3	3
102	74
56	40
52	37
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
3	78
3	3
102	74
56	40
52	37
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
3	78
3	3
102	74
56	40
52	37
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
3	78
3	3
102	74
56	40
52	37
3	78
3	3
102	74
52	37
48	34
3	78
3	3
102	74
56	40
54	38
52	37
50	35
