0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.19	0.44	0.38	0.34	0.30	0.28	0.26	0.25	0.24	0.23	0.22	0.21	0.21	0.20	0.20	0.19	0.19	0.18	0.18	0.18	0.17	0.17	0.17	0.17	0.16	0.16	0.16	0.16	0.16	0.16	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.16	0.17	0.17	0.17	0.17	0.18	0.18	0.18	0.19	0.00	0.18	0.00	0.00	
0.00	0.00	0.00	0.71	0.70	0.33	0.75	0.66	0.60	0.56	0.52	0.49	0.47	0.45	0.44	0.42	0.41	0.40	0.39	0.38	0.37	0.36	0.36	0.35	0.35	0.34	0.34	0.33	0.33	0.32	0.32	0.32	0.31	0.31	0.31	0.31	0.30	0.30	0.30	0.30	0.30	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.30	0.30	0.30	0.30	0.31	0.31	0.31	0.32	0.32	0.33	0.34	0.34	0.35	0.35	0.36	0.36	0.37	0.14	0.19	0.00	0.00	
0.00	0.00	0.00	1.24	1.29	0.70	0.58	0.25	0.59	0.55	0.52	0.49	0.47	0.45	0.44	0.42	0.41	0.40	0.39	0.38	0.37	0.36	0.36	0.35	0.35	0.34	0.34	0.33	0.33	0.32	0.32	0.32	0.31	0.31	0.31	0.31	0.30	0.30	0.30	0.30	0.30	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.30	0.30	0.30	0.30	0.31	0.31	0.31	0.32	0.32	0.33	0.34	0.34	0.35	0.35	0.36	0.36	0.37	0.27	0.23	0.00	0.00	
0.00	0.00	0.00	1.43	2.00	1.13	0.79	0.47	0.23	0.55	0.52	0.49	0.47	0.45	0.44	0.42	0.41	0.40	0.39	0.38	0.37	0.36	0.36	0.35	0.35	0.34	0.34	0.33	0.33	0.32	0.32	0.32	0.31	0.31	0.31	0.31	0.30	0.30	0.30	0.30	0.30	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.30	0.30	0.30	0.30	0.31	0.31	0.31	0.32	0.32	0.33	0.33	0.34	0.35	0.35	0.36	0.36	0.07	0.29	0.25	0.00	0.00	
0.00	0.00	0.00	0.00	0.45	1.37	1.09	0.69	0.49	0.21	0.20	0.49	0.47	0.45	0.43	0.42	0.41	0.40	0.39	0.38	0.37	0.36	0.36	0.35	0.35	0.34	0.34	0.33	0.33	0.32	0.32	0.32	0.31	0.31	0.31	0.31	0.30	0.30	0.30	0.30	0.30	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.29	0.29	0.29	0.29	0.29	0.29	0.30	0.30	0.30	0.30	0.31	0.31	0.31	0.32	0.32	0.33	0.33	0.34	0.35	0.35	0.36	0.36	0.14	0.37	0.52	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	1.20	1.18	0.71	0.56	0.37	0.19	0.46	0.45	0.43	0.42	0.41	0.40	0.39	0.38	0.37	0.36	0.36	0.35	0.35	0.34	0.34	0.33	0.33	0.32	0.32	0.32	0.31	0.31	0.31	0.31	0.30	0.30	0.30	0.30	0.30	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.29	0.29	0.29	0.29	0.29	0.29	0.30	0.30	0.30	0.30	0.31	0.31	0.31	0.32	0.32	0.33	0.33	0.34	0.35	0.35	0.36	0.36	0.26	0.44	0.70	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	1.15	0.82	0.54	0.34	0.18	0.44	0.43	0.42	0.40	0.39	0.38	0.38	0.37	0.36	0.36	0.35	0.34	0.34	0.33	0.33	0.33	0.32	0.32	0.32	0.31	0.31	0.31	0.31	0.30	0.30	0.30	0.30	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.29	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.29	0.29	0.29	0.29	0.29	0.29	0.30	0.30	0.30	0.30	0.31	0.31	0.31	0.32	0.32	0.33	0.33	0.34	0.34	0.35	0.35	0.07	0.29	0.47	0.56	0.00	0.00	
