3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
4	3
3	17
4	3
3	17
4	3
3	17
4	3
3	17
4	3
3	17
4	3
3	17
4	3
3	17
4	3
3	17
14	9
4	3
3	17
4	3
3	17
4	3
3	17
4	3
3	17
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
15	10
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
15	11
4	3
3	17
4	3
3	17
4	3
