17	117	15.6701	543.945
3	123	20.0578	1953.03
56	32	33.1662	305.818
108	63	41.4342	662.037
3	3	49.365	918.224
3	123	77.5713	1062.29
46	26	97.4481	211.144
108	63	104.283	463.714
3	3	109.179	741.714
3	123	136.108	1101.88
51	29	155.394	217.13
108	63	163.717	557.528
3	3	166.308	684.356
3	123	193.802	1121.95
51	29	212.742	218.81
3	3	222.62	643.698
3	123	251.038	1129
58	33	269.75	219.545
3	3	278.959	617.29
108	63	280.108	647.961
3	123	308.164	1128.58
58	33	326.869	219.639
3	3	335.571	597.644
108	63	337.776	670.049
24	113	354.787	235.809
3	123	365.344	1125.54
58	33	384.083	219.469
3	3	392.429	582.051
108	63	395.379	686.574
24	113	411.974	235.372
3	123	422.627	1121.9
58	33	441.406	219.194
3	3	449.477	568.863
108	63	453.003	700.145
24	113	469.283	234.62
3	123	480.022	1118.17
58	33	498.839	218.86
3	3	506.677	556.911
108	63	510.692	712.209
24	113	526.709	233.688
3	123	537.53	1114.34
58	33	556.381	218.469
3	3	564.005	545.259
108	63	568.473	723.753
24	113	584.25	232.578
3	123	595.156	1110.21
58	33	614.038	217.996
3	3	621.447	532.995
108	63	626.373	735.638
24	113	641.913	231.211
3	123	652.912	1105.46
61	35	671.961	217.406
3	3	678.999	518.967
108	63	684.428	748.847
24	113	699.712	229.409
3	123	710.824	1099.47
63	36	730.021	216.767
3	3	736.658	501.314
108	63	742.695	764.806
24	113	757.675	226.791
3	123	768.943	1091.05
63	36	788.176	215.774
3	3	794.418	476.339
108	63	801.284	786.008
24	113	815.856	222.418
3	123	827.37	1077.16
63	36	846.603	213.702
3	3	852.237	435.238
108	63	860.429	817.34
24	113	874.339	213.471
3	123	886.348	1047.81
70	40	906.212	209.211
3	3	909.822	354.776
108	63	920.711	867.946
15	118	939.2	202.464
3	123	946.367	952.503
3	3	964.539	218.26
85	49	969.166	204.481
108	63	981.779	989.418
3	123	1003.54	313.145
3	3	1019.82	884.042
108	63	1037.76	839.954
3	123	1057.71	802.642
3	3	1074.94	790.756
108	63	1096.44	868.415
3	123	1109.89	640.15
3	3	1135.89	953.652
50	98	1152.46	217.678
27	111	1158.81	212.03
3	123	1170.93	988.813
3	3	1193.75	337.218
94	54	1200.81	227.024
108	63	1206.83	861.898
15	118	1221.57	199.487
3	123	1228.9	909.269
3	3	1241.33	245.522
58	33	1245.72	250.407
80	46	1251.53	245.235
85	49	1253.71	244.495
87	50	1254.51	244.679
97	56	1260.22	261.164
108	63	1265.78	1047.1
2	54	1286.33	207.2
3	123	1291.54	450.784
3	3	1297.78	738.648
85	49	1310.8	233.825
87	50	1311.7	233.697
108	63	1323.69	1120.13
2	55	1343.24	215.93
3	123	1350.39	520.381
3	3	1355.04	733.917
108	63	1381.87	1132.79
2	58	1401.26	217.451
3	123	1409.71	575.025
3	3	1412.04	679.974
108	63	1439.73	1146.13
2	61	1458.8	218.87
3	3	1468.6	640.067
108	63	1497.25	1151.61
2	63	1516.18	219.371
3	3	1525.27	614.229
3	123	1526.55	653.51
83	79	1541.75	237.444
87	77	1543.15	237.36
90	75	1544.91	235.797
108	63	1554.7	1151.03
2	64	1573.61	219.355
3	3	1582.24	595.257
3	123	1584.51	673.746
