4	105
32	12
4	4
63	22
19	86
18	87
17	89
15	92
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
63	22
19	86
18	87
17	89
16	90
15	92
14	93
12	96
11	97
4	105
