0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.34	0.80	0.70	0.62	0.55	0.50	0.45	0.42	0.39	0.36	0.34	0.31	0.30	0.28	0.26	0.25	0.23	0.22	0.21	0.20	0.19	0.18	0.17	0.17	0.16	0.15	0.15	0.14	0.13	0.13	0.12	0.12	0.11	0.11	0.11	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.08	0.08	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.08	0.08	0.08	0.08	0.08	0.08	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.11	0.11	0.11	0.12	0.12	0.12	0.13	0.00	0.13	0.00	0.00	
0.00	0.00	0.00	1.23	1.26	0.61	1.37	1.20	1.08	0.98	0.90	0.83	0.77	0.71	0.67	0.62	0.59	0.55	0.52	0.49	0.47	0.44	0.42	0.40	0.38	0.36	0.35	0.33	0.32	0.30	0.29	0.28	0.27	0.26	0.25	0.24	0.23	0.22	0.21	0.21	0.20	0.19	0.19	0.18	0.18	0.17	0.17	0.16	0.16	0.16	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.21	0.22	0.23	0.23	0.24	0.25	0.25	0.10	0.13	0.00	0.00	
0.00	0.00	0.00	2.18	2.30	1.28	1.07	0.46	1.07	0.98	0.90	0.83	0.77	0.71	0.67	0.62	0.59	0.55	0.52	0.49	0.47	0.44	0.42	0.40	0.38	0.36	0.35	0.33	0.32	0.30	0.29	0.28	0.27	0.26	0.25	0.24	0.23	0.22	0.21	0.21	0.20	0.19	0.19	0.18	0.18	0.17	0.17	0.16	0.16	0.16	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.21	0.22	0.23	0.23	0.24	0.25	0.25	0.19	0.16	0.00	0.00	
0.00	0.00	0.00	2.51	3.61	2.06	1.46	0.86	0.41	0.96	0.89	0.82	0.76	0.71	0.66	0.62	0.58	0.55	0.52	0.49	0.46	0.44	0.42	0.40	0.38	0.36	0.34	0.33	0.32	0.30	0.29	0.28	0.27	0.26	0.25	0.24	0.23	0.22	0.21	0.21	0.20	0.19	0.19	0.18	0.18	0.17	0.17	0.16	0.16	0.16	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.21	0.22	0.23	0.23	0.24	0.25	0.05	0.20	0.17	0.00	0.00	
0.00	0.00	0.00	0.00	0.82	2.51	1.99	1.26	0.88	0.36	0.34	0.81	0.75	0.70	0.66	0.62	0.58	0.55	0.52	0.49	0.46	0.44	0.42	0.40	0.38	0.36	0.34	0.33	0.31	0.30	0.29	0.28	0.27	0.26	0.25	0.24	0.23	0.22	0.21	0.21	0.20	0.19	0.19	0.18	0.18	0.17	0.17	0.16	0.16	0.16	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.21	0.22	0.23	0.23	0.24	0.25	0.10	0.26	0.36	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	2.19	2.13	1.27	0.97	0.63	0.31	0.74	0.69	0.65	0.61	0.57	0.54	0.51	0.48	0.46	0.43	0.41	0.39	0.37	0.36	0.34	0.33	0.31	0.30	0.29	0.28	0.26	0.25	0.24	0.24	0.23	0.22	0.21	0.20	0.20	0.19	0.19	0.18	0.18	0.17	0.17	0.16	0.16	0.16	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.21	0.22	0.23	0.23	0.24	0.24	0.18	0.30	0.49	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.83	2.02	1.42	0.91	0.55	0.28	0.68	0.64	0.60	0.57	0.53	0.50	0.48	0.45	0.43	0.41	0.39	0.37	0.35	0.34	0.32	0.31	0.30	0.29	0.27	0.26	0.25	0.24	0.23	0.23	0.22	0.21	0.20	0.20	0.19	0.19	0.18	0.18	0.17	0.17	0.16	0.16	0.15	0.15	0.15	0.15	0.14	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.16	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.21	0.22	0.23	0.23	0.24	0.05	0.20	0.33	0.39	0.00	0.00	
