0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	1445.56	1443.09	1436.94	1428.55	1418.88	1408.48	1397.69	1386.70	1375.66	1364.65	1353.76	1343.02	1332.49	1322.18	1312.14	1302.39	1292.93	1283.80	1274.99	1266.51	1258.38	1250.60	1243.17	1236.08	1229.35	1222.97	1216.93	1211.24	1205.88	1200.85	1196.15	1191.76	1187.69	1183.92	1180.44	1177.25	1174.34	1171.71	1169.33	1167.21	1165.34	1163.71	1162.30	1161.12	1160.16	1159.40	1158.85	1158.49	1158.31	1158.32	1158.49	1158.84	1159.34	1160.00	1160.80	1161.74	1162.81	1164.01	1165.33	1166.76	1168.29	1169.91	1171.62	1173.41	1175.26	1177.17	1179.11	1181.09	1183.08	1185.06	1187.02	1188.94	1190.80	1192.57	1194.23	1195.75	1197.09	1198.23	1199.12	1199.76	1200.21	1201.02	0.00	0.00	
0.00	0.00	0.00	1446.53	2164.48	2156.81	2144.37	2129.67	2113.85	2097.50	2080.91	2064.27	2047.71	2031.33	2015.19	1999.37	1983.90	1968.83	1954.19	1940.00	1926.29	1913.07	1900.36	1888.16	1876.49	1865.34	1854.73	1844.64	1835.07	1826.02	1817.49	1809.46	1801.92	1794.88	1788.31	1782.21	1776.56	1771.36	1766.59	1762.23	1758.29	1754.74	1751.57	1748.77	1746.33	1744.24	1742.48	1741.04	1739.92	1739.09	1738.56	1738.31	1738.32	1738.60	1739.12	1739.89	1740.88	1742.09	1743.51	1745.13	1746.94	1748.92	1751.07	1753.38	1755.83	1758.41	1761.10	1763.89	1766.76	1769.70	1772.68	1775.68	1778.68	1781.64	1784.55	1787.36	1790.05	1792.57	1794.88	1796.93	1798.64	1799.90	1800.42	1802.09	1201.90	0.00	0.00	
0.00	0.00	0.00	1447.90	2163.18	2153.83	2141.29	2126.77	2111.19	2095.06	2078.68	2062.24	2045.87	2029.65	2013.67	1997.98	1982.64	1967.68	1953.14	1939.05	1925.42	1912.28	1899.65	1887.52	1875.91	1864.82	1854.26	1844.22	1834.70	1825.70	1817.20	1809.21	1801.71	1794.70	1788.16	1782.09	1776.47	1771.29	1766.55	1762.21	1758.29	1754.76	1751.60	1748.82	1746.39	1744.31	1742.57	1741.14	1740.03	1739.21	1738.69	1738.44	1738.47	1738.75	1739.28	1740.04	1741.04	1742.25	1743.67	1745.29	1747.10	1749.09	1751.24	1753.54	1755.98	1758.56	1761.24	1764.03	1766.90	1769.83	1772.80	1775.79	1778.78	1781.73	1784.63	1787.44	1790.12	1792.64	1794.96	1797.04	1798.81	1800.23	1801.45	1803.75	1203.40	0.00	0.00	
0.00	0.00	0.00	1448.46	2161.28	2148.18	2135.98	2121.81	2106.63	2090.89	2074.89	2058.80	2042.73	2026.80	2011.08	1995.62	1980.49	1965.72	1951.36	1937.42	1923.94	1910.94	1898.43	1886.41	1874.91	1863.92	1853.45	1843.49	1834.05	1825.11	1816.69	1808.76	1801.32	1794.36	1787.87	1781.84	1776.26	1771.12	1766.41	1762.11	1758.22	1754.72	1751.59	1748.83	1746.43	1744.37	1742.64	1741.23	1740.13	1739.33	1738.82	1738.58	1738.61	1738.90	1739.44	1740.21	1741.21	1742.42	1743.84	1745.46	1747.27	1749.25	1751.39	1753.69	1756.13	1758.69	1761.36	1764.14	1766.99	1769.90	1772.85	1775.83	1778.79	1781.73	1784.61	1787.39	1790.05	1792.56	1794.88	1796.99	1798.81	1800.13	1802.69	1805.29	1204.85	0.00	0.00	
0.00	0.00	0.00	1449.28	2157.58	2142.32	2128.82	2114.91	2100.24	2085.05	2069.57	2053.95	2038.33	2022.79	2007.42	1992.29	1977.45	1962.95	1948.83	1935.12	1921.84	1909.03	1896.69	1884.83	1873.47	1862.62	1852.27	1842.43	1833.09	1824.26	1815.92	1808.08	1800.71	1793.83	1787.41	1781.44	1775.92	1770.84	1766.17	1761.92	1758.07	1754.60	1751.51	1748.79	1746.41	1744.38	1742.67	1741.29	1740.21	1739.42	1738.93	1738.70	1738.75	1739.04	1739.58	1740.36	1741.36	1742.58	1744.00	1745.62	1747.42	1749.39	1751.53	1753.81	1756.23	1758.78	1761.44	1764.19	1767.02	1769.91	1772.83	1775.78	1778.71	1781.61	1784.46	1787.21	1789.83	1792.31	1794.61	1796.73	1798.74	1800.89	1803.67	1806.12	1204.76	0.00	0.00	
0.00	0.00	0.00	0.00	1428.67	2132.17	2118.71	2106.04	2092.15	2077.65	2062.81	2047.79	2032.71	2017.67	2002.75	1988.02	1973.56	1959.39	1945.58	1932.15	1919.13	1906.55	1894.43	1882.78	1871.61	1860.92	1850.73	1841.04	1831.84	1823.13	1814.91	1807.17	1799.91	1793.11	1786.78	1780.89	1775.44	1770.42	1765.82	1761.63	1757.83	1754.41	1751.36	1748.68	1746.34	1744.34	1742.67	1741.31	1740.25	1739.49	1739.01	1738.80	1738.86	1739.17	1739.72	1740.50	1741.50	1742.72	1744.14	1745.75	1747.54	1749.51	1751.63	1753.90	1756.31	1758.83	1761.46	1764.19	1766.99	1769.84	1772.73	1775.63	1778.52	1781.38	1784.17	1786.88	1789.45	1791.87	1794.08	1796.07	1797.91	1801.01	1803.96	1204.13	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	1425.16	2122.98	2108.89	2095.94	2082.60	2068.84	2054.74	2040.42	2025.97	2011.51	1997.12	1982.87	1968.84	1955.08	1941.64	1928.54	1915.84	1903.54	1891.68	1880.27	1869.32	1858.84	1848.84	1839.32	1830.29	1821.73	1813.65	1806.04	1798.90	1792.21	1785.98	1780.19	1774.83	1769.89	1765.36	1761.24	1757.50	1754.14	1751.14	1748.51	1746.21	1744.25	1742.61	1741.29	1740.26	1739.52	1739.07	1738.88	1738.95	1739.27	1739.83	1740.62	1741.62	1742.84	1744.26	1745.86	1747.65	1749.60	1751.70	1753.96	1756.34	1758.84	1761.44	1764.13	1766.89	1769.70	1772.54	1775.39	1778.23	1781.03	1783.76	1786.41	1788.92	1791.25	1793.34	1794.96	1797.91	1801.20	1803.74	1203.29	0.00	0.00	0.00	
