4	105
33	11
3	3
64	21
20	87
19	88
18	89
18	90
16	92
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
64	21
21	85
19	88
18	90
17	91
16	92
16	93
15	94
13	97
12	98
4	105
