51	75
50	75
10	19
11	40
15	72
88	77
13	76
11	17
86	77
10	18
15	75
88	78
54	75
15	77
15	76
10	15
24	76
91	78
10	15
17	60
17	59
87	78
11	74
13	44
13	43
12	21
31	74
32	74
89	78
13	25
87	77
14	29
86	77
10	72
12	49
12	48
13	22
21	54
30	73
31	73
89	78
13	24
87	77
14	26
87	77
10	71
10	70
11	53
11	52
13	22
30	72
89	78
13	24
87	78
13	25
87	77
10	70
10	69
11	55
11	54
13	22
23	55
29	71
30	71
88	78
13	24
87	78
13	25
87	78
10	69
10	68
10	56
11	55
13	22
29	71
30	71
88	78
13	25
87	77
13	24
88	77
10	68
10	67
10	58
10	57
10	56
13	23
24	56
29	70
30	70
30	71
88	78
13	25
87	77
13	24
24	61
25	61
25	62
25	63
25	64
26	64
26	65
88	78
10	67
10	66
10	59
10	58
10	57
10	56
13	23
24	57
29	70
30	70
88	78
13	25
87	77
13	23
24	58
26	66
26	67
27	67
88	78
10	66
10	65
10	64
10	60
10	59
10	58
10	57
13	23
25	57
29	69
29	70
30	70
88	78
13	25
87	77
13	23
23	57
27	68
88	78
10	66
10	65
10	64
10	63
10	62
10	61
10	60
10	59
10	58
13	23
25	58
29	69
88	78
13	25
87	77
35	76
10	67
10	66
10	65
10	64
10	63
10	62
10	61
13	23
23	57
27	69
28	69
88	78
10	65
10	64
10	63
10	62
10	61
10	60
10	59
10	58
13	23
29	69
88	78
13	26
87	77
10	67
10	66
10	65
10	64
10	63
10	62
10	61
10	60
13	23
23	56
27	69
28	69
88	78
10	64
10	63
10	62
10	61
10	60
10	59
10	58
13	23
25	59
29	68
29	69
88	78
13	26
87	77
10	68
10	67
10	66
10	65
10	62
10	61
10	60
10	59
13	23
23	56
28	69
28	70
88	78
