0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	1.83	0.36	0.41	0.38	0.36	0.34	0.32	0.31	0.30	0.29	0.28	0.27	0.26	0.25	0.25	0.24	0.23	0.23	0.22	0.22	0.21	0.21	0.20	0.20	0.19	0.19	0.19	0.19	0.18	0.18	0.18	0.18	0.18	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.19	0.19	0.19	0.19	0.20	0.20	0.20	0.21	0.21	0.22	0.22	0.23	0.24	0.24	0.25	0.26	0.27	0.28	0.29	0.31	0.32	0.34	0.35	0.26	0.29	0.00	0.00	0.00	
0.00	0.00	1.60	0.50	0.33	0.28	0.26	0.24	0.23	0.22	0.21	0.20	0.19	0.19	0.18	0.18	0.17	0.17	0.16	0.16	0.15	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.15	0.15	0.15	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.20	0.21	0.22	0.23	0.25	0.27	0.31	0.00	0.00	0.00	
0.00	0.00	1.05	0.34	0.25	0.22	0.20	0.18	0.17	0.17	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.12	0.12	0.12	0.12	0.11	0.11	0.11	0.11	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.13	0.13	0.14	0.14	0.15	0.15	0.16	0.17	0.18	0.19	0.20	0.23	0.00	0.00	0.00	
0.00	0.00	1.16	0.46	0.25	0.21	0.19	0.18	0.17	0.16	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.12	0.12	0.12	0.11	0.11	0.11	0.11	0.11	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.12	0.13	0.13	0.14	0.14	0.15	0.15	0.16	0.17	0.17	0.18	0.19	0.21	0.00	0.00	0.00	
0.00	0.00	0.81	0.68	0.25	0.21	0.19	0.18	0.17	0.16	0.16	0.15	0.15	0.14	0.14	0.13	0.13	0.13	0.12	0.12	0.12	0.11	0.11	0.11	0.11	0.11	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.12	0.13	0.13	0.14	0.14	0.15	0.15	0.16	0.16	0.17	0.18	0.19	0.21	0.00	0.00	0.00	
0.00	0.00	0.00	0.80	0.36	0.21	0.19	0.18	0.17	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.12	0.12	0.12	0.11	0.11	0.11	0.11	0.11	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.12	0.13	0.13	0.14	0.14	0.15	0.15	0.16	0.16	0.17	0.17	0.18	0.09	0.00	0.00	0.00	
0.00	0.00	0.00	0.35	0.78	0.25	0.19	0.17	0.16	0.16	0.15	0.15	0.14	0.14	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.11	0.11	0.11	0.11	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.13	0.13	0.13	0.14	0.14	0.14	0.15	0.15	0.16	0.16	0.17	0.20	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.59	0.36	0.19	0.17	0.16	0.16	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.11	0.11	0.11	0.11	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.13	0.13	0.13	0.14	0.14	0.14	0.15	0.15	0.16	0.16	0.17	0.00	0.00	0.00	0.00	0.00	
