0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	180.75	181.49	182.51	183.65	184.84	186.06	187.28	188.49	189.68	190.85	191.99	193.10	194.17	195.22	196.22	197.20	198.14	199.04	199.91	200.75	201.55	202.33	203.07	203.78	204.46	205.12	205.74	206.34	206.91	207.46	207.98	208.48	208.96	209.41	209.85	210.26	210.65	211.02	211.37	211.71	212.02	212.32	212.60	212.86	213.11	213.34	213.55	213.75	213.93	214.09	214.24	214.37	214.48	214.58	214.66	214.72	214.77	214.79	214.80	214.79	214.76	214.71	214.64	214.54	214.43	214.29	214.12	213.93	213.72	213.48	213.20	212.90	212.57	212.21	211.81	211.37	210.90	210.40	209.85	209.26	208.62	207.94	207.21	206.42	205.59	204.70	203.76	202.76	201.70	200.58	199.40	198.16	196.86	195.49	194.06	192.56	191.00	189.37	187.68	185.93	184.12	182.24	180.31	178.32	176.28	174.19	172.06	169.89	167.69	165.47	163.24	161.02	158.84	156.73	154.76	153.06	151.88	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	354.38	356.84	540.14	543.29	546.71	550.30	553.99	557.70	561.40	565.05	568.64	572.15	575.58	578.91	582.14	585.27	588.29	591.21	594.03	596.74	599.35	601.86	604.28	606.59	608.82	610.95	612.99	614.95	616.83	618.62	620.34	621.98	623.54	625.04	626.47	627.83	629.13	630.36	631.54	632.65	633.71	634.71	635.66	636.55	637.39	638.18	638.92	639.61	640.25	640.84	641.38	641.87	642.31	642.70	643.04	643.33	643.57	643.76	643.90	643.98	644.00	643.97	643.88	643.73	643.52	643.24	642.89	642.48	641.99	641.42	640.78	640.06	639.25	638.35	637.35	636.26	635.07	633.77	632.37	630.84	629.20	627.43	625.53	623.49	621.30	618.95	616.46	613.80	610.97	607.97	604.80	601.45	597.92	594.20	590.29	586.20	581.90	577.42	572.73	567.86	562.79	557.53	552.09	546.46	540.66	534.68	528.56	522.28	515.87	509.35	502.73	496.03	489.30	482.57	475.89	469.35	463.07	457.26	452.24	297.20	147.52	0.00	0.00	0.00	
0.00	0.00	354.58	536.68	540.13	543.59	547.15	550.82	554.53	558.24	561.94	565.58	569.16	572.66	576.07	579.38	582.60	585.71	588.73	591.64	594.44	597.15	599.75	602.26	604.66	606.98	609.19	611.32	613.36	615.32	617.19	618.98	620.69	622.33	623.90	625.39	626.82	628.18	629.48	630.71	631.89	633.00	634.06	635.06	636.01	636.90	637.74	638.53	639.27	639.96	640.60	641.19	641.73	642.22	642.66	643.05	643.39	643.69	643.93	644.12	644.25	644.33	644.36	644.33	644.24	644.09	643.88	643.60	643.25	642.84	642.35	641.79	641.15	640.43	639.62	638.72	637.73	636.64	635.45	634.16	632.76	631.24	629.60	627.84	625.94	623.90	621.72	619.39	616.90	614.25	611.43	608.45	605.29	601.95	598.43	594.73	590.84	586.76	582.48	578.02	573.36	568.51	563.47	558.24	552.82	547.22	541.45	535.52	529.43	523.19	516.82	510.34	503.76	497.11	490.41	483.71	477.06	470.51	464.17	458.14	452.57	447.42	293.04	0.00	0.00	0.00	
0.00	0.00	355.26	537.38	540.67	544.21	547.86	551.58	555.31	559.03	562.71	566.33	569.89	573.36	576.75	580.05	583.24	586.34	589.33	592.23	595.02	597.71	600.30	602.79	605.19	607.49	609.70	611.82	613.86	615.81	617.68	619.46	621.17	622.81	624.37	625.87	627.29	628.65	629.94	631.18	632.35	633.47	634.52	635.52	636.47	637.36	638.21	639.00	639.73	640.42	641.06	641.65	642.19	642.69	643.13	643.52	643.86	644.16	644.40	644.59	644.73	644.81	644.84	644.81	644.72	644.57	644.36	644.09	643.74	643.33	642.85	642.29	641.65	640.93	640.13	639.23	638.25	637.16	635.98	634.69	633.30	631.79	630.16	628.40	626.52	624.49	622.32	620.00	617.52	614.89	612.09	609.12	605.98	602.67	599.17	595.50	591.63	587.58	583.34	578.91	574.29	569.47	564.47	559.29	553.92	548.38	542.66	536.78	530.75	524.57	518.27	511.86	505.35	498.77	492.14	485.51	478.91	472.41	466.07	459.99	454.30	449.22	294.86	0.00	0.00	0.00	
0.00	0.00	355.70	537.72	541.17	544.86	548.62	552.38	556.13	559.85	563.51	567.11	570.64	574.09	577.45	580.72	583.89	586.96	589.94	592.81	595.58	598.26	600.83	603.31	605.69	607.99	610.19	612.30	614.32	616.26	618.13	619.91	621.61	623.24	624.80	626.29	627.72	629.07	630.37	631.60	632.77	633.88	634.94	635.94	636.89	637.78	638.62	639.41	640.15	640.84	641.48	642.07	642.62	643.11	643.55	643.95	644.29	644.59	644.83	645.02	645.16	645.25	645.28	645.25	645.17	645.02	644.81	644.54	644.20	643.79	643.31	642.76	642.13	641.41	640.61	639.73	638.75	637.67	636.50	635.22	633.83	632.33	630.71	628.97	627.10	625.09	622.93	620.63	618.17	615.56	612.78	609.84	606.73	603.44	599.98	596.33	592.50	588.49	584.29	579.90	575.32	570.56	565.61	560.48	555.18	549.69	544.04	538.24	532.28	526.18	519.96	513.63	507.20	500.71	494.17	487.62	481.09	474.65	468.38	462.31	456.56	451.30	296.73	0.00	0.00	0.00	
0.00	0.00	356.46	537.83	541.69	545.59	549.45	553.25	557.01	560.71	564.35	567.93	571.43	574.84	578.17	581.41	584.55	587.59	590.54	593.39	596.14	598.79	601.35	603.81	606.18	608.45	610.64	612.74	614.76	616.69	618.54	620.32	622.02	623.64	625.20	626.69	628.10	629.46	630.75	631.98	633.15	634.26	635.32	636.32	637.27	638.16	639.00	639.79	640.53	641.22	641.86	642.46	643.00	643.49	643.94	644.34	644.68	644.98	645.23	645.42	645.56	645.65	645.68	645.66	645.58	645.44	645.23	644.97	644.63	644.23	643.76	643.21	642.58	641.87	641.08	640.20	639.23	638.17	637.01	635.74	634.36	632.88	631.28	629.55	627.70	625.70	623.57	621.29	618.85	616.26	613.52	610.60	607.52	604.27	600.84	597.24	593.45	589.48	585.33	580.99	576.47	571.77	566.88	561.82	556.58	551.17	545.60	539.88	534.00	528.00	521.87	515.63	509.31	502.92	496.48	490.02	483.57	477.21	471.05	465.08	459.34	302.05	150.44	0.00	0.00	0.00	
0.00	0.00	0.00	359.12	542.54	546.51	550.42	554.22	557.95	561.63	565.24	568.78	572.24	575.62	578.91	582.11	585.21	588.23	591.14	593.96	596.69	599.31	601.85	604.29	606.64	608.90	611.07	613.16	615.16	617.09	618.93	620.70	622.39	624.01	625.56	627.04	628.45	629.81	631.09	632.32	633.49	634.60	635.66	636.66	637.60	638.50	639.34	640.13	640.87	641.56	642.21	642.80	643.34	643.84	644.29	644.69	645.04	645.34	645.59	645.78	645.93	646.02	646.06	646.04	645.96	645.82	645.63	645.37	645.04	644.64	644.17	643.63	643.02	642.32	641.54	640.67	639.71	638.66	637.51	636.25	634.89	633.43	631.84	630.14	628.30	626.33	624.22	621.96	619.56	617.00	614.28	611.41	608.36	605.15	601.77	598.21	594.47	590.55	586.46	582.18	577.72	573.08	568.27	563.28	558.12	552.80	547.32	541.69	535.92	530.01	523.99	517.87	511.66	505.38	499.06	492.70	486.32	479.99	474.09	468.33	307.42	152.47	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	180.41	362.25	547.80	551.59	555.29	558.96	562.59	566.16	569.66	573.08	576.41	579.66	582.82	585.89	588.86	591.74	594.53	597.23	599.83	602.34	604.75	607.08	609.32	611.48	613.55	615.54	617.45	619.29	621.04	622.73	624.34	625.88	627.36	628.77	630.12	631.40	632.63	633.79	634.90	635.96	636.96	637.90	638.80	639.64	640.43	641.17	641.87	642.51	643.11	643.65	644.15	644.60	645.00	645.36	645.66	645.91	646.11	646.26	646.36	646.40	646.39	646.32	646.19	645.99	645.74	645.42	645.03	644.57	644.04	643.43	642.74	641.98	641.12	640.17	639.14	638.00	636.77	635.42	633.97	632.41	630.73	628.92	626.97	624.89	622.66	620.29	617.77	615.09	612.25	609.25	606.08	602.75	599.24	595.56	591.70	587.67	583.46	579.07	574.51	569.78	564.87	559.81	554.58	549.20	543.67	538.01	532.22	526.31	520.31	514.23	508.09	501.92	495.69	489.34	482.77	477.49	314.38	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	181.79	365.90	552.92	556.40	560.02	563.61	567.13	570.58	573.94	577.23	580.43	583.54	586.57	589.50	592.35	595.10	597.76	600.33	602.81	605.20	607.51	609.73	611.87	613.92	615.90	617.79	619.61	621.36	623.04	624.64	626.18	627.65	629.05	630.39	631.68	632.90	634.06	635.17	636.22	637.22	638.17	639.06	639.90	640.70	641.44	642.13	642.78	643.38	643.93	644.43	644.88	645.29	645.64	645.95	646.21	646.41	646.57	646.67	646.72	646.71	646.64	646.52	646.34	646.09	645.78	645.40	644.95	644.43	643.83	643.16	642.40	641.56	640.63	639.61	638.49	637.27	635.95	634.52	632.98	631.33	629.54	627.63	625.58	623.39	621.05	618.57	615.93	613.14	610.18	607.07	603.79	600.34	596.71	592.92	588.96	584.82	580.51	576.04	571.39	566.58	561.61	556.49	551.22	545.81	540.26	534.60	528.83	522.95	516.99	511.00	505.06	499.05	492.90	323.71	320.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
