4	104
4	4
64	21
30	72
25	79
20	86
18	89
4	87
4	88
15	93
14	94
4	92
13	96
4	96
9	100
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
9	100
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
5	105
4	4
20	86
18	89
4	92
13	96
4	96
8	101
