2	81	0.0244	3.35772
2	81	6.7168	5.68154
3	2	30.7034	22.8104
2	81	48.7929	15.7892
3	83	52.2873	18.586
3	2	75.9182	17.6514
3	83	98.3845	25.6895
3	2	120.97	20.8587
3	83	144.328	24.8016
3	2	166.183	27.5593
3	83	189.102	15.27
3	2	210.575	38.5383
3	83	229.099	3.9941
2	2	253.761	41.5008
71	40	270.364	3.82385
2	2	296.018	42.3062
71	40	312.624	3.92216
2	2	338.201	43.0309
71	40	354.791	3.92596
2	2	380.377	43.611
71	40	396.956	3.92641
2	2	422.552	44.063
71	40	439.12	3.9266
2	2	464.725	44.4211
71	40	481.285	3.92675
2	2	506.896	44.7096
71	40	523.449	3.92686
2	2	549.067	44.9449
71	40	565.612	3.92696
2	2	591.236	45.1384
71	40	607.776	3.92703
2	2	633.404	45.2985
71	40	649.94	3.92709
2	2	675.571	45.4313
71	40	692.103	3.92714
2	2	717.738	45.5419
71	40	734.267	3.92718
2	2	759.904	45.634
71	40	776.43	3.92722
2	2	802.069	45.711
71	40	818.594	3.92724
2	2	844.235	45.7752
71	40	860.757	3.92726
2	2	886.399	45.8289
71	40	902.92	3.92728
2	2	928.564	45.8738
71	40	945.083	3.9273
2	2	970.728	45.9114
71	40	987.247	3.92731
2	2	1012.89	45.9428
71	40	1029.41	3.92732
2	2	1055.06	45.9691
71	40	1071.57	3.92732
2	2	1097.22	45.991
71	40	1113.74	3.92733
2	2	1139.38	46.0094
71	40	1155.9	3.92734
2	2	1181.55	46.0248
71	40	1198.06	3.92734
2	2	1223.71	46.0377
71	40	1240.23	3.92734
2	2	1265.87	46.0484
71	40	1282.39	3.92735
2	2	1308.04	46.0574
71	40	1324.55	3.92735
2	2	1350.2	46.065
71	40	1366.71	3.92735
2	2	1392.36	46.0713
71	40	1408.88	3.92735
2	2	1434.53	46.0765
71	40	1451.04	3.92735
2	2	1476.69	46.0809
