0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	457.01	457.43	458.60	460.37	462.59	465.11	467.84	470.69	473.61	476.57	479.52	482.46	485.36	488.20	490.98	493.68	496.31	498.85	501.31	503.67	505.95	508.13	510.21	512.21	514.11	515.92	517.65	519.28	520.84	522.31	523.70	525.01	526.25	527.41	528.51	529.54	530.50	531.40	532.25	533.03	533.76	534.44	535.07	535.65	536.18	536.67	537.12	537.53	537.90	538.23	538.53	538.79	539.02	539.23	539.40	539.55	539.68	539.79	539.87	539.93	539.98	540.00	540.00	539.99	539.96	539.91	539.84	539.76	539.66	539.55	539.41	539.27	539.10	538.92	538.72	538.51	538.28	538.03	537.77	537.48	537.18	536.87	536.53	536.18	535.81	535.42	535.01	534.58	534.13	533.66	533.17	532.65	532.12	531.56	530.99	530.39	529.76	529.11	528.44	527.74	527.01	526.26	525.48	524.67	523.84	522.97	522.07	521.14	520.17	519.17	518.14	517.07	515.97	514.82	513.64	512.42	511.15	509.84	508.49	507.09	505.65	504.16	502.61	501.02	499.37	497.67	495.91	494.10	492.22	490.28	488.26	486.18	484.01	481.75	479.41	476.96	474.41	471.75	468.98	466.09	463.09	459.96	456.72	453.36	449.89	446.31	442.64	438.88	435.05	431.18	427.28	423.41	419.59	415.90	412.55	409.76	407.29	0.00	0.00	0.00	
0.00	0.00	0.00	456.43	685.42	686.99	689.65	693.06	696.94	701.11	705.44	709.87	714.34	718.80	723.22	727.58	731.85	736.03	740.09	744.04	747.86	751.54	755.09	758.50	761.77	764.90	767.89	770.74	773.46	776.04	778.49	780.82	783.02	785.11	787.07	788.93	790.67	792.31	793.85	795.30	796.65	797.91	799.08	800.17	801.19	802.13	802.99	803.79	804.53	805.20	805.81	806.36	806.86	807.30	807.70	808.04	808.35	808.61	808.83	809.02	809.18	809.30	809.40	809.46	809.50	809.50	809.48	809.43	809.36	809.26	809.14	808.99	808.81	808.62	808.39	808.15	807.87	807.58	807.26	806.91	806.54	806.14	805.72	805.27	804.80	804.30	803.77	803.21	802.62	802.01	801.36	800.69	799.98	799.25	798.48	797.68	796.85	795.98	795.08	794.14	793.17	792.16	791.11	790.03	788.90	787.73	786.52	785.26	783.96	782.61	781.22	779.77	778.27	776.73	775.12	773.46	771.75	769.98	768.14	766.25	764.29	762.26	760.16	758.00	755.76	753.45	751.06	748.59	746.04	743.40	740.68	737.87	734.96	731.95	728.83	725.58	722.21	718.69	715.03	711.21	707.23	703.08	698.76	694.25	689.57	684.71	679.67	674.46	669.09	663.58	657.93	652.17	646.34	640.49	634.68	628.94	623.23	618.15	612.33	606.93	402.04	0.00	0.00	
0.00	0.00	0.00	455.50	684.51	687.16	689.85	693.35	697.27	701.45	705.78	710.19	714.63	719.07	723.47	727.80	732.06	736.21	740.26	744.18	747.98	751.65	755.18	758.58	761.83	764.95	767.93	770.77	773.48	776.05	778.50	780.82	783.01	785.09	787.05	788.90	790.63	792.27	793.81	795.24	796.59	797.85	799.02	800.11	801.12	802.05	802.92	803.72	804.45	805.11	805.72	806.27	806.77	807.21	807.61	807.95	808.25	808.51	808.74	808.93	809.08	809.21	809.30	809.36	809.40	809.41	809.38	809.34	809.26	809.17	809.04	808.89	808.72	808.52	808.30	808.05	807.78	807.49	807.17	806.82	806.45	806.06	805.63	805.19	804.71	804.21	803.68	803.13	802.54	801.93	801.28	800.61	799.91	799.17	798.41	797.61	796.78	795.91	795.01	794.08	793.11	792.10	791.05	789.97	788.84	787.67	786.46	785.21	783.91	782.57	781.17	779.73	778.24	776.69	775.09	773.44	771.73	769.96	768.13	766.24	764.28	762.26	760.17	758.01	755.78	753.47	751.08	748.62	746.08	743.46	740.74	737.94	735.04	732.04	728.93	725.70	722.34	718.85	715.20	711.41	707.45	703.33	699.03	694.56	689.91	685.09	680.09	674.93	669.61	664.15	658.56	652.88	647.12	641.37	635.71	630.27	624.12	617.83	611.67	606.64	401.45	0.00	0.00	
0.00	0.00	0.00	454.20	683.32	686.78	690.25	693.99	697.97	702.14	706.44	710.80	715.20	719.59	723.94	728.23	732.45	736.56	740.57	744.47	748.23	751.87	755.38	758.75	761.98	765.08	768.04	770.87	773.56	776.12	778.55	780.85	783.04	785.10	787.05	788.89	790.62	792.25	793.78	795.21	796.55	797.80	798.97	800.05	801.06	801.99	802.85	803.64	804.37	805.04	805.64	806.19	806.69	807.13	807.52	807.86	808.16	808.42	808.65	808.83	808.99	809.11	809.21	809.27	809.30	809.31	809.29	809.24	809.17	809.07	808.95	808.80	808.63	808.43	808.21	807.96	807.69	807.40	807.08	806.74	806.37	805.97	805.55	805.11	804.63	804.13	803.61	803.05	802.47	801.86	801.22	800.54	799.84	799.11	798.35	797.55	796.72	795.86	794.96	794.03	793.06	792.06	791.02	789.93	788.81	787.65	786.44	785.19	783.89	782.55	781.16	779.73	778.24	776.70	775.10	773.46	771.75	769.99	768.16	766.28	764.33	762.32	760.23	758.08	755.86	753.56	751.19	748.74	746.21	743.60	740.90	738.11	735.23	732.25	729.15	725.95	722.61	719.14	715.53	711.77	707.85	703.77	699.52	695.10	690.51	685.75	680.82	675.74	670.51	665.14	659.67	654.09	648.45	642.85	637.40	631.09	624.65	618.53	613.08	609.34	404.08	0.00	0.00	
0.00	0.00	0.00	453.07	682.77	687.02	691.37	695.15	699.10	703.21	707.43	711.72	716.05	720.37	724.65	728.88	733.03	737.09	741.05	744.90	748.62	752.22	755.69	759.03	762.23	765.30	768.24	771.04	773.71	776.24	778.66	780.95	783.11	785.16	787.10	788.93	790.65	792.26	793.78	795.20	796.53	797.78	798.94	800.01	801.02	801.94	802.80	803.59	804.31	804.97	805.57	806.12	806.61	807.05	807.44	807.78	808.08	808.34	808.56	808.75	808.90	809.02	809.12	809.18	809.21	809.22	809.20	809.15	809.08	808.98	808.86	808.71	808.54	808.35	808.13	807.88	807.61	807.32	807.00	806.66	806.29	805.90	805.48	805.04	804.57	804.07	803.55	802.99	802.41	801.80	801.17	800.50	799.80	799.07	798.31	797.52	796.69	795.83	794.94	794.01	793.05	792.05	791.01	789.93	788.81	787.65	786.45	785.20	783.92	782.58	781.20	779.76	778.28	776.75	775.16	773.52	771.82	770.07	768.26	766.38	764.44	762.44	760.37	758.23	756.02	753.74	751.38	748.94	746.43	743.83	741.15	738.39	735.53	732.57	729.50	726.33	723.03	719.60	716.03	712.31	708.45	704.42	700.24	695.89	691.38	686.70	681.87	676.90	671.79	666.56	661.25	655.85	650.30	644.92	638.77	632.41	626.31	621.11	617.32	409.02	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	455.72	687.81	692.48	696.90	700.69	704.65	708.75	712.94	717.17	721.40	725.60	729.74	733.82	737.81	741.70	745.48	749.15	752.70	756.12	759.42	762.58	765.61	768.51	771.28	773.92	776.44	778.83	781.09	783.24	785.27	787.19	789.00	790.71	792.31	793.81	795.23	796.55	797.78	798.93	800.00	800.99	801.91	802.76	803.55	804.26	804.92	805.52	806.06	806.55	806.99	807.37	807.71	808.01	808.26	808.48	808.67	808.83	808.95	809.04	809.10	809.14	809.14	809.12	809.08	809.00	808.91	808.79	808.64	808.47	808.27	808.06	807.81	807.55	807.26	806.94	806.60	806.24	805.85	805.43	804.99	804.52	804.03	803.51	802.96	802.38	801.77	801.14	800.47	799.78	799.05	798.30	797.51	796.69	795.83	794.94	794.02	793.06	792.06	791.03	789.96	788.85	787.69	786.50	785.26	783.98	782.65	781.27	779.85	778.37	776.85	775.27	773.64	771.95	770.21	768.41	766.54	764.62	762.63	760.57	758.45	756.26	753.99	751.65	749.24	746.74	744.17	741.51	738.77	735.94	733.01	729.98	726.84	723.58	720.20	716.69	713.03	709.23	705.28	701.18	696.92	692.51	687.95	683.24	678.40	673.43	668.39	663.31	658.27	652.56	646.60	640.52	634.72	629.16	625.80	414.58	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	459.97	694.35	698.62	702.73	706.41	710.38	714.46	718.57	722.68	726.77	730.81	734.79	738.69	742.50	746.21	749.81	753.30	756.67	759.91	763.02	766.01	768.87	771.60	774.21	776.69	779.05	781.29	783.42	785.42	787.32	789.11	790.80	792.39	793.88	795.28	796.59	797.81	798.95	800.01	800.99	801.90	802.75	803.52	804.24	804.89	805.48	806.02	806.50	806.93	807.32	807.66	807.95	808.20	808.42	808.61	808.76	808.88	808.97	809.03	809.07	809.07	809.05	809.01	808.94	808.84	808.72	808.58	808.41	808.22	808.00	807.76	807.49	807.21	806.89	806.56	806.19	805.81	805.39	804.96	804.49	804.00	803.48	802.94	802.36	801.76	801.13	800.47	799.78	799.06	798.31	797.52	796.71	795.86	794.97	794.06	793.10	792.11	791.09	790.02	788.91	787.77	786.58	785.35	784.07	782.76	781.39	779.97	778.51	777.00	775.43	773.81	772.14	770.41	768.62	766.77	764.86	762.89	760.85	758.75	756.57	754.33	752.01	749.62	747.15	744.60	741.98	739.27	736.47	733.58	730.59	727.49	724.28	720.96	717.50	713.92	710.20	706.34	702.33	698.18	693.89	689.46	684.91	680.22	675.42	670.58	665.76	660.19	654.43	648.79	643.35	638.48	421.76	419.78	0.00	0.00	0.00	0.00	0.00	
