0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	872.59	875.34	881.55	887.64	893.71	899.77	905.78	911.71	917.53	923.23	928.78	934.17	939.39	944.44	949.31	954.00	958.51	962.83	966.97	970.92	974.70	978.30	981.72	984.96	988.04	990.95	993.70	996.29	998.72	1001.00	1003.14	1005.13	1006.98	1008.70	1010.29	1011.75	1013.09	1014.31	1015.41	1016.40	1017.29	1018.07	1018.76	1019.34	1019.84	1020.25	1020.58	1020.82	1020.99	1021.09	1021.12	1021.08	1020.98	1020.81	1020.59	1020.30	1019.97	1019.58	1019.16	1018.69	1018.19	1017.66	1017.11	1016.53	1015.94	1015.34	1014.73	1014.11	1013.49	1012.88	1012.25	1011.61	1010.94	1010.17	1009.12	1007.61	0.00	0.00	
0.00	0.00	0.00	875.35	1314.98	1322.53	1331.05	1339.96	1349.00	1358.01	1366.91	1375.65	1384.20	1392.52	1400.60	1408.44	1416.01	1423.31	1430.34	1437.09	1443.56	1449.77	1455.69	1461.35	1466.73	1471.86	1476.72	1481.33	1485.69	1489.81	1493.68	1497.33	1500.75	1503.94	1506.93	1509.70	1512.28	1514.65	1516.84	1518.84	1520.67	1522.32	1523.81	1525.13	1526.30	1527.33	1528.20	1528.95	1529.56	1530.04	1530.41	1530.66	1530.81	1530.85	1530.79	1530.64	1530.38	1530.04	1529.61	1529.11	1528.53	1527.89	1527.19	1526.44	1525.64	1524.81	1523.95	1523.06	1522.15	1521.24	1520.32	1519.39	1518.48	1517.57	1516.66	1515.75	1514.87	1513.78	1008.65	0.00	0.00	
0.00	0.00	0.00	876.77	1318.78	1326.19	1334.56	1343.35	1352.26	1361.14	1369.93	1378.55	1387.00	1395.23	1403.23	1410.98	1418.48	1425.71	1432.68	1439.38	1445.81	1451.96	1457.85	1463.47	1468.82	1473.91	1478.75	1483.33	1487.67	1491.76	1495.62	1499.25	1502.66	1505.84	1508.82	1511.58	1514.15	1516.52	1518.70	1520.70	1522.52	1524.17	1525.66	1526.98	1528.16	1529.18	1530.07	1530.81	1531.43	1531.92	1532.29	1532.55	1532.71	1532.76	1532.71	1532.57	1532.32	1531.99	1531.58	1531.08	1530.52	1529.89	1529.21	1528.48	1527.70	1526.88	1526.04	1525.17	1524.28	1523.39	1522.49	1521.59	1520.71	1519.83	1518.97	1518.12	1517.29	1516.45	1011.16	0.00	0.00	
0.00	0.00	0.00	878.47	1321.74	1329.61	1338.18	1347.01	1355.84	1364.60	1373.25	1381.75	1390.07	1398.18	1406.08	1413.73	1421.14	1428.29	1435.19	1441.81	1448.18	1454.27	1460.10	1465.67	1470.98	1476.03	1480.83	1485.38	1489.69	1493.76	1497.59	1501.20	1504.58	1507.75	1510.71	1513.46	1516.02	1518.38	1520.55	1522.54	1524.36	1526.01	1527.49	1528.82	1529.99	1531.02	1531.90	1532.65	1533.27	1533.77	1534.15	1534.42	1534.58	1534.64	1534.61	1534.47	1534.24	1533.92	1533.52	1533.04	1532.50	1531.89	1531.22	1530.50	1529.74	1528.95	1528.12	1527.28	1526.42	1525.55	1524.68	1523.81	1522.96	1522.12	1521.31	1520.53	1519.80	1519.12	1013.24	0.00	0.00	
0.00	0.00	0.00	881.38	884.37	1333.04	1342.03	1351.01	1359.77	1368.37	1376.86	1385.21	1393.39	1401.37	1409.14	1416.68	1423.98	1431.04	1437.84	1444.38	1450.67	1456.69	1462.46	1467.97	1473.22	1478.22	1482.98	1487.49	1491.75	1495.79	1499.59	1503.17	1506.53	1509.68	1512.61	1515.35	1517.89	1520.23	1522.40	1524.38	1526.19	1527.83	1529.31	1530.63	1531.80	1532.83	1533.72	1534.47	1535.10	1535.60	1535.99	1536.26	1536.43	1536.50	1536.48	1536.36	1536.14	1535.84	1535.45	1534.99	1534.46	1533.87	1533.22	1532.53	1531.79	1531.02	1530.21	1529.39	1528.56	1527.72	1526.87	1526.04	1525.23	1524.43	1523.68	1522.96	1522.30	1521.72	1015.10	0.00	0.00	
0.00	0.00	0.00	0.00	888.32	892.21	1346.35	1355.57	1364.07	1372.43	1380.73	1388.90	1396.93	1404.76	1412.40	1419.81	1426.99	1433.93	1440.63	1447.08	1453.28	1459.22	1464.91	1470.35	1475.54	1480.48	1485.18	1489.64	1493.86	1497.85	1501.62	1505.17	1508.50	1511.61	1514.53	1517.24	1519.76	1522.09	1524.24	1526.21	1528.01	1529.64	1531.12	1532.44	1533.61	1534.63	1535.52	1536.28	1536.90	1537.41	1537.81	1538.09	1538.27	1538.35	1538.34	1538.23	1538.03	1537.74	1537.37	1536.93	1536.42	1535.85	1535.22	1534.55	1533.83	1533.08	1532.31	1531.51	1530.70	1529.89	1529.08	1528.28	1527.51	1526.76	1526.04	1525.38	1524.78	1524.27	1016.86	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	895.95	902.25	1361.17	1368.70	1376.70	1384.79	1392.80	1400.66	1408.34	1415.83	1423.10	1430.15	1436.97	1443.55	1449.89	1455.99	1461.84	1467.44	1472.81	1477.92	1482.80	1487.44	1491.84	1496.01	1499.96	1503.68	1507.19	1510.48	1513.57	1516.45	1519.14	1521.64	1523.95	1526.08	1528.04	1529.83	1531.45	1532.91	1534.23	1535.39	1536.42	1537.31	1538.06	1538.70	1539.21	1539.61	1539.90	1540.09	1540.18	1540.18	1540.09	1539.90	1539.63	1539.28	1538.85	1538.36	1537.81	1537.21	1536.56	1535.87	1535.14	1534.40	1533.63	1532.85	1532.07	1531.29	1530.53	1529.79	1529.08	1528.41	1527.79	1527.23	1526.76	1018.55	0.00	0.00	
