0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.06	0.06	0.07	0.07	0.08	0.09	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.74	0.30	0.37	0.34	0.31	0.29	0.27	0.25	0.24	0.23	0.21	0.20	0.19	0.19	0.18	0.17	0.16	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.11	0.11	0.11	0.11	0.11	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.12	0.12	0.13	0.13	0.14	0.14	0.15	0.16	0.17	0.17	0.18	0.19	0.21	0.22	0.23	0.25	0.26	0.28	0.29	0.31	0.33	0.36	0.38	0.40	0.43	0.46	0.49	0.52	0.55	0.59	0.63	0.68	0.74	0.81	0.90	1.00	1.10	0.91	1.11	0.00	0.00	0.00	
0.00	0.00	0.82	0.41	0.27	0.24	0.22	0.20	0.19	0.17	0.16	0.15	0.15	0.14	0.13	0.13	0.12	0.12	0.11	0.11	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.08	0.08	0.08	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.07	0.07	0.07	0.08	0.08	0.08	0.09	0.09	0.09	0.10	0.10	0.11	0.11	0.12	0.13	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.20	0.22	0.23	0.25	0.26	0.28	0.30	0.32	0.34	0.36	0.39	0.42	0.45	0.49	0.53	0.59	0.65	0.74	0.85	0.96	1.19	0.00	0.00	0.00	
0.00	0.00	0.60	0.26	0.20	0.18	0.16	0.15	0.14	0.13	0.12	0.12	0.11	0.10	0.10	0.09	0.09	0.09	0.08	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.07	0.08	0.08	0.09	0.09	0.10	0.10	0.11	0.11	0.12	0.13	0.14	0.15	0.15	0.17	0.18	0.19	0.20	0.21	0.23	0.24	0.26	0.28	0.30	0.32	0.34	0.37	0.40	0.44	0.48	0.54	0.61	0.69	0.87	0.00	0.00	0.00	
0.00	0.00	0.69	0.35	0.19	0.17	0.16	0.15	0.14	0.13	0.12	0.11	0.11	0.10	0.10	0.09	0.09	0.09	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.08	0.08	0.09	0.09	0.09	0.10	0.11	0.11	0.12	0.13	0.13	0.14	0.15	0.16	0.17	0.18	0.20	0.21	0.22	0.24	0.25	0.27	0.29	0.31	0.33	0.35	0.38	0.41	0.45	0.50	0.56	0.63	0.79	0.00	0.00	0.00	
0.00	0.00	0.49	0.52	0.19	0.16	0.15	0.14	0.13	0.12	0.12	0.11	0.10	0.10	0.09	0.09	0.09	0.08	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.08	0.08	0.08	0.09	0.09	0.10	0.10	0.11	0.12	0.13	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.21	0.22	0.23	0.25	0.26	0.28	0.30	0.32	0.34	0.37	0.39	0.43	0.47	0.51	0.59	0.76	0.00	0.00	0.00	
0.00	0.00	0.00	0.59	0.28	0.16	0.14	0.13	0.13	0.12	0.11	0.11	0.10	0.10	0.09	0.09	0.09	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.08	0.08	0.08	0.09	0.09	0.10	0.10	0.11	0.12	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.20	0.21	0.23	0.24	0.26	0.27	0.29	0.31	0.33	0.35	0.38	0.41	0.44	0.48	0.59	0.22	0.00	0.00	0.00	
0.00	0.00	0.00	0.25	0.60	0.19	0.14	0.13	0.12	0.11	0.11	0.10	0.10	0.09	0.09	0.09	0.08	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.08	0.08	0.08	0.09	0.09	0.10	0.10	0.11	0.11	0.12	0.13	0.14	0.15	0.15	0.16	0.18	0.19	0.20	0.21	0.22	0.24	0.25	0.27	0.28	0.30	0.32	0.34	0.36	0.39	0.42	0.46	0.62	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.42	0.27	0.14	0.12	0.12	0.11	0.10	0.10	0.09	0.09	0.09	0.08	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.07	0.08	0.08	0.09	0.09	0.10	0.10	0.11	0.11	0.12	0.13	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.21	0.22	0.23	0.25	0.26	0.28	0.29	0.31	0.33	0.35	0.37	0.40	0.47	0.00	0.00	0.00	0.00	0.00	
