0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.95	1.99	1.39	1.02	0.81	0.68	0.59	0.52	0.46	0.41	0.37	0.33	0.30	0.27	0.25	0.22	0.21	0.19	0.17	0.16	0.15	0.14	0.13	0.12	0.11	0.10	0.10	0.09	0.09	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.08	0.08	0.08	0.08	0.09	0.09	0.09	0.09	0.10	0.10	0.11	0.11	0.11	0.12	0.12	0.13	0.13	0.14	0.14	0.15	0.15	0.00	0.15	0.00	0.00	
0.00	0.00	0.00	1.78	1.16	2.48	1.95	1.58	1.33	1.15	1.02	0.90	0.81	0.73	0.66	0.59	0.54	0.49	0.45	0.41	0.37	0.34	0.32	0.29	0.27	0.25	0.23	0.22	0.21	0.19	0.18	0.18	0.17	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.15	0.15	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.20	0.20	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.27	0.28	0.29	0.06	0.21	0.19	0.00	0.00	
0.00	0.00	0.00	2.87	1.06	2.29	1.86	1.54	1.31	1.14	1.01	0.90	0.80	0.72	0.65	0.59	0.54	0.49	0.44	0.41	0.37	0.34	0.32	0.29	0.27	0.25	0.23	0.22	0.21	0.19	0.18	0.18	0.17	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.15	0.15	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.20	0.20	0.21	0.22	0.23	0.24	0.25	0.26	0.26	0.27	0.28	0.29	0.11	0.31	0.32	0.00	0.00	
0.00	0.00	0.00	3.15	1.62	0.79	1.72	1.47	1.27	1.11	0.99	0.88	0.79	0.72	0.65	0.59	0.53	0.48	0.44	0.40	0.37	0.34	0.31	0.29	0.27	0.25	0.23	0.22	0.21	0.19	0.18	0.17	0.17	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.14	0.15	0.15	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.20	0.20	0.21	0.22	0.23	0.24	0.25	0.25	0.26	0.27	0.28	0.06	0.25	0.36	0.56	0.00	0.00	
0.00	0.00	0.00	4.69	2.55	1.46	1.57	1.37	1.21	1.07	0.96	0.86	0.78	0.70	0.64	0.58	0.52	0.48	0.44	0.40	0.37	0.34	0.31	0.29	0.27	0.25	0.23	0.22	0.20	0.19	0.18	0.17	0.17	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.15	0.15	0.15	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.22	0.23	0.24	0.24	0.25	0.26	0.27	0.28	0.22	0.31	0.56	0.23	0.00	0.00	
0.00	0.00	0.00	0.00	1.41	1.31	0.55	1.27	1.14	1.02	0.92	0.83	0.75	0.68	0.62	0.56	0.51	0.47	0.43	0.39	0.36	0.33	0.31	0.28	0.26	0.25	0.23	0.22	0.20	0.19	0.18	0.17	0.17	0.16	0.15	0.15	0.14	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.15	0.15	0.15	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.22	0.23	0.23	0.24	0.25	0.26	0.27	0.05	0.23	0.36	0.48	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	2.74	1.62	0.96	1.17	1.06	0.96	0.88	0.80	0.73	0.66	0.60	0.55	0.50	0.46	0.42	0.39	0.35	0.33	0.30	0.28	0.26	0.24	0.23	0.21	0.20	0.19	0.18	0.17	0.16	0.16	0.15	0.15	0.14	0.14	0.13	0.13	0.13	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.14	0.14	0.14	0.15	0.15	0.15	0.16	0.16	0.17	0.17	0.18	0.18	0.19	0.19	0.20	0.21	0.22	0.22	0.23	0.24	0.25	0.26	0.05	0.19	0.33	0.57	0.14	0.00	0.00	0.00	
