0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	259.04	258.25	257.17	255.97	254.73	253.47	252.21	250.96	249.74	248.55	247.39	246.26	245.17	244.11	243.09	242.10	241.15	240.24	239.36	238.52	237.71	236.94	236.19	235.48	234.80	234.15	233.53	232.94	232.38	231.84	231.33	230.85	230.39	229.95	229.54	229.15	228.79	228.45	228.12	227.82	227.55	227.29	227.05	226.83	226.63	226.45	226.29	226.15	226.03	225.93	225.85	225.78	225.74	225.72	225.71	225.73	225.77	225.82	225.90	226.00	226.13	226.27	226.44	226.63	226.85	227.10	227.37	227.67	227.99	228.35	228.74	229.16	229.61	230.09	230.61	231.17	231.76	232.39	233.06	233.77	234.52	235.31	236.14	237.02	237.94	238.89	239.90	240.94	242.03	243.17	244.35	245.58	246.85	248.16	249.52	250.92	252.37	253.85	255.38	256.95	258.56	260.20	261.88	263.59	265.33	267.09	268.89	270.70	272.53	274.38	276.23	278.08	279.92	281.74	283.52	285.22	286.79	288.14	289.06	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	525.97	523.16	779.32	775.93	772.31	768.55	764.72	760.88	757.07	753.31	749.64	746.05	742.56	739.17	735.89	732.71	729.65	726.70	723.85	721.12	718.49	715.96	713.54	711.21	708.99	706.86	704.82	702.87	701.01	699.24	697.55	695.94	694.41	692.96	691.59	690.28	689.05	687.89	686.79	685.77	684.80	683.91	683.07	682.29	681.58	680.93	680.33	679.80	679.32	678.90	678.53	678.23	677.98	677.79	677.66	677.58	677.57	677.62	677.73	677.90	678.13	678.43	678.80	679.24	679.74	680.32	680.98	681.71	682.52	683.42	684.39	685.46	686.62	687.87	689.22	690.67	692.23	693.89	695.66	697.55	699.55	701.68	703.93	706.31	708.81	711.44	714.18	717.06	720.06	723.20	726.47	729.88	733.42	737.09	740.90	744.85	748.92	753.13	757.47	761.93	766.52	771.23	776.05	780.98	786.01	791.14	796.36	801.67	807.05	812.50	818.00	823.54	829.11	834.69	840.26	845.78	851.20	856.46	861.46	866.01	869.92	583.53	585.63	0.00	0.00	0.00	
0.00	0.00	525.61	782.93	779.16	775.45	771.68	767.86	764.00	760.16	756.36	752.61	748.95	745.38	741.90	738.53	735.26	732.10	729.05	726.11	723.27	720.55	717.92	715.41	712.99	710.67	708.45	706.33	704.30	702.36	700.50	698.73	697.05	695.45	693.92	692.47	691.10	689.80	688.57	687.41	686.32	685.29	684.33	683.44	682.60	681.83	681.12	680.46	679.87	679.33	678.86	678.44	678.07	677.77	677.52	677.33	677.20	677.13	677.11	677.16	677.27	677.44	677.68	677.98	678.35	678.78	679.29	679.87	680.52	681.25	682.06	682.95	683.93	685.00	686.15	687.40	688.75	690.20	691.75	693.41	695.17	697.06	699.06	701.18	703.42	705.80	708.29	710.90	713.64	716.51	719.50	722.63	725.89	729.28	732.81	736.47	740.27	744.19	748.25	752.44	756.76	761.21	765.77	770.45	775.25	780.15	785.16	790.26	795.45	800.73	806.07	811.48	816.94	822.44	827.96	833.50	839.01	844.48	849.85	855.08	860.07	864.69	868.80	872.26	584.70	0.00	0.00	0.00	
0.00	0.00	524.63	781.88	778.30	774.53	770.69	766.82	762.95	759.11	755.32	751.60	747.96	744.40	740.95	737.60	734.35	731.22	728.18	725.26	722.45	719.73	717.13	714.62	712.22	709.92	707.71	705.59	703.57	701.64	699.79	698.03	696.36	694.76	693.24	691.80	690.43	689.13	687.91	686.75	685.66	684.64	683.69	682.79	681.96	681.19	680.48	679.83	679.24	678.70	678.23	677.81	677.45	677.14	676.90	676.71	676.58	676.50	676.49	676.54	676.65	676.82	677.05	677.35	677.72	678.15	678.66	679.24	679.89	680.62	681.43	682.32	683.29	684.35	685.51	686.75	688.09	689.54	691.08	692.73	694.49	696.37	698.36	700.47	702.71	705.07	707.55	710.15	712.87	715.72	718.70	721.81	725.05	728.43	731.93	735.57	739.34	743.24	747.28	751.44	755.72	760.13	764.66	769.31	774.06	778.93	783.89	788.94	794.08	799.30	804.59	809.93	815.33	820.75	826.20	831.65	837.07	842.44	847.72	852.85	857.76	862.35	866.46	869.86	582.83	0.00	0.00	0.00	
0.00	0.00	523.91	781.11	777.36	773.49	769.59	765.69	761.81	757.97	754.20	750.50	746.88	743.36	739.94	736.61	733.39	730.28	727.27	724.37	721.58	718.89	716.30	713.82	711.43	709.14	706.95	704.85	702.84	700.91	699.08	697.33	695.66	694.07	692.56	691.12	689.76	688.47	687.25	686.10	685.02	684.00	683.05	682.16	681.33	680.57	679.86	679.21	678.62	678.09	677.61	677.20	676.84	676.53	676.29	676.10	675.97	675.90	675.89	675.93	676.04	676.21	676.45	676.74	677.11	677.54	678.05	678.62	679.27	680.00	680.80	681.69	682.66	683.71	684.86	686.10	687.44	688.87	690.41	692.05	693.80	695.67	697.65	699.75	701.97	704.31	706.78	709.36	712.07	714.90	717.86	720.95	724.17	727.51	730.99	734.60	738.34	742.21	746.21	750.34	754.58	758.95	763.44	768.04	772.74	777.55	782.46	787.45	792.53	797.68	802.90	808.16	813.47	818.81	824.16	829.51	834.82	840.07	845.23	850.25	855.06	859.58	863.71	867.22	580.98	0.00	0.00	0.00	
0.00	0.00	522.84	780.38	776.29	772.32	768.37	764.45	760.57	756.75	753.00	749.33	745.74	742.25	738.86	735.57	732.38	729.30	726.32	723.45	720.68	718.01	715.45	712.98	710.62	708.35	706.17	704.08	702.09	700.18	698.36	696.62	694.96	693.38	691.88	690.46	689.10	687.82	686.61	685.47	684.39	683.38	682.43	681.54	680.72	679.96	679.25	678.61	678.02	677.49	677.02	676.60	676.24	675.94	675.70	675.51	675.38	675.31	675.30	675.34	675.45	675.62	675.85	676.15	676.51	676.94	677.44	678.01	678.66	679.38	680.18	681.06	682.03	683.08	684.22	685.45	686.78	688.20	689.73	691.36	693.10	694.96	696.92	699.00	701.21	703.54	705.98	708.55	711.23	714.04	716.98	720.04	723.23	726.54	729.99	733.57	737.27	741.10	745.06	749.14	753.34	757.67	762.10	766.64	771.29	776.04	780.88	785.81	790.81	795.88	801.01	806.19	811.40	816.64	821.88	827.10	832.29	837.41	842.44	847.32	852.01	856.46	860.62	864.65	579.44	0.00	0.00	0.00	
0.00	0.00	260.62	519.69	774.85	770.99	767.04	763.12	759.25	755.45	751.72	748.08	744.53	741.08	737.72	734.47	731.32	728.27	725.33	722.49	719.75	717.11	714.57	712.13	709.79	707.54	705.38	703.31	701.33	699.44	697.64	695.91	694.27	692.70	691.21	689.79	688.45	687.18	685.97	684.84	683.77	682.76	681.82	680.94	680.12	679.36	678.66	678.02	677.43	676.91	676.44	676.02	675.67	675.37	675.12	674.94	674.81	674.74	674.72	674.77	674.87	675.04	675.27	675.57	675.93	676.36	676.85	677.42	678.06	678.78	679.57	680.44	681.40	682.45	683.58	684.80	686.12	687.53	689.05	690.67	692.39	694.23	696.18	698.24	700.43	702.74	705.16	707.70	710.36	713.14	716.05	719.08	722.23	725.52	728.93	732.47	736.13	739.92	743.83	747.86	752.01	756.28	760.65	765.14	769.72	774.40	779.16	784.01	788.93	793.91	798.95	804.03	809.13	814.25	819.37	824.47	829.52	834.50	839.37	844.11	848.65	852.94	856.87	574.59	288.28	0.00	0.00	0.00	
0.00	0.00	0.00	518.32	773.76	769.61	765.61	761.69	757.84	754.06	750.37	746.77	743.26	739.85	736.54	733.33	730.22	727.21	724.30	721.50	718.79	716.18	713.67	711.26	708.94	706.71	704.58	702.53	700.57	698.70	696.91	695.20	693.57	692.02	690.54	689.13	687.80	686.54	685.34	684.22	683.15	682.15	681.22	680.34	679.53	678.78	678.08	677.44	676.86	676.34	675.87	675.46	675.11	674.81	674.56	674.38	674.25	674.18	674.16	674.21	674.31	674.48	674.71	675.00	675.35	675.78	676.27	676.83	677.47	678.18	678.96	679.83	680.78	681.81	682.94	684.15	685.45	686.85	688.36	689.96	691.67	693.49	695.42	697.46	699.63	701.91	704.31	706.82	709.45	712.20	715.08	718.07	721.19	724.44	727.81	731.30	734.92	738.66	742.52	746.49	750.59	754.79	759.10	763.52	768.03	772.63	777.31	782.07	786.90	791.79	796.72	801.69	806.68	811.67	816.66	821.62	826.52	831.35	836.07	840.64	845.03	849.21	853.44	572.65	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	514.38	767.75	764.04	760.17	756.35	752.61	748.96	745.41	741.95	738.58	735.32	732.15	729.09	726.12	723.25	720.48	717.81	715.24	712.76	710.37	708.08	705.88	703.77	701.75	699.81	697.96	696.18	694.49	692.88	691.34	689.87	688.48	687.16	685.91	684.72	683.60	682.55	681.56	680.63	679.76	678.96	678.21	677.52	676.88	676.31	675.79	675.32	674.91	674.56	674.26	674.02	673.83	673.70	673.63	673.62	673.66	673.76	673.93	674.15	674.44	674.79	675.21	675.70	676.25	676.88	677.58	678.36	679.22	680.16	681.18	682.29	683.49	684.78	686.17	687.66	689.24	690.93	692.73	694.64	696.66	698.80	701.06	703.43	705.91	708.51	711.23	714.07	717.03	720.10	723.31	726.63	730.07	733.64	737.33	741.13	745.05	749.07	753.21	757.45	761.79	766.22	770.74	775.34	780.01	784.74	789.52	794.34	799.19	804.05	808.92	813.76	818.57	823.32	827.99	832.55	836.96	841.15	844.87	565.99	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	512.99	766.50	762.56	758.60	754.78	751.09	747.49	743.99	740.58	737.28	734.06	730.95	727.93	725.00	722.18	719.45	716.82	714.28	711.83	709.48	707.22	705.05	702.96	700.96	699.05	697.21	695.46	693.79	692.19	690.66	689.22	687.84	686.53	685.29	684.11	683.01	681.96	680.98	680.06	679.20	678.39	677.65	676.97	676.34	675.76	675.25	674.79	674.38	674.03	673.73	673.49	673.30	673.17	673.10	673.09	673.13	673.23	673.39	673.61	673.89	674.24	674.65	675.13	675.68	676.30	677.00	677.77	678.62	679.54	680.56	681.65	682.84	684.11	685.48	686.95	688.52	690.19	691.97	693.85	695.85	697.96	700.19	702.53	704.98	707.54	710.22	713.02	715.94	718.97	722.13	725.40	728.79	732.30	735.93	739.67	743.52	747.48	751.55	755.71	759.97	764.32	768.74	773.25	777.82	782.44	787.11	791.82	796.54	801.28	806.00	810.70	815.36	819.94	824.44	828.83	833.11	837.30	841.37	564.12	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	509.78	760.89	756.87	753.12	749.50	745.97	742.53	739.19	735.94	732.78	729.72	726.75	723.87	721.09	718.41	715.81	713.31	710.90	708.58	706.35	704.21	702.15	700.18	698.28	696.47	694.74	693.09	691.51	690.00	688.57	687.20	685.91	684.68	683.52	682.42	681.38	680.41	679.50	678.64	677.85	677.11	676.43	675.80	675.24	674.72	674.26	673.86	673.51	673.22	672.97	672.79	672.66	672.58	672.57	672.61	672.70	672.86	673.08	673.36	673.70	674.11	674.58	675.12	675.73	676.42	677.18	678.01	678.93	679.93	681.01	682.18	683.44	684.79	686.24	687.79	689.44	691.19	693.05	695.02	697.10	699.29	701.60	704.01	706.54	709.18	711.94	714.81	717.79	720.90	724.12	727.45	730.91	734.47	738.14	741.93	745.81	749.80	753.88	758.05	762.31	766.65	771.05	775.51	780.03	784.58	789.16	793.76	798.36	802.94	807.49	811.98	816.40	820.72	824.91	828.99	833.15	558.20	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	253.94	506.12	754.87	751.37	747.86	744.42	741.05	737.77	734.58	731.48	728.47	725.56	722.73	720.00	717.36	714.81	712.34	709.97	707.69	705.49	703.37	701.34	699.40	697.53	695.74	694.03	692.39	690.83	689.34	687.93	686.58	685.30	684.08	682.93	681.84	680.82	679.85	678.95	678.10	677.31	676.58	675.91	675.29	674.72	674.21	673.76	673.36	673.01	672.71	672.47	672.29	672.16	672.08	672.06	672.10	672.19	672.35	672.56	672.83	673.17	673.57	674.03	674.57	675.17	675.85	676.59	677.42	678.32	679.30	680.37	681.52	682.76	684.10	685.52	687.05	688.67	690.40	692.23	694.17	696.22	698.38	700.65	703.03	705.51	708.11	710.82	713.64	716.58	719.63	722.79	726.07	729.45	732.95	736.55	740.26	744.07	747.98	751.97	756.06	760.22	764.45	768.75	773.10	777.50	781.94	786.39	790.86	795.31	799.75	804.14	808.47	812.72	816.84	820.80	824.43	552.51	277.56	0.00	0.00	0.00	0.00	0.00	0.00	
