0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	385.45	384.91	384.00	383.40	383.04	382.81	382.65	382.53	382.44	382.37	382.32	382.28	382.26	382.25	382.24	382.26	382.28	382.31	382.36	382.42	382.50	382.58	382.69	382.81	382.94	383.09	383.27	383.46	383.69	383.96	384.29	384.76	385.45	386.44	387.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	385.94	385.53	384.17	382.64	377.26	369.12	365.33	363.25	361.99	361.19	360.64	360.25	359.95	359.73	359.56	359.43	359.33	359.27	359.23	359.21	359.22	359.25	359.30	359.37	359.47	359.60	359.75	359.93	360.16	360.42	360.74	361.14	361.63	362.28	363.19	364.54	366.73	370.64	378.94	384.47	386.06	387.46	387.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	383.98	386.74	384.69	379.40	369.63	364.38	360.36	355.73	350.60	346.86	344.30	342.54	341.31	340.43	339.78	339.28	338.90	338.61	338.38	338.21	338.08	338.00	337.95	337.94	337.96	338.02	338.11	338.24	338.40	338.61	338.87	339.18	339.56	340.04	340.63	341.37	342.35	343.68	345.54	348.21	352.06	357.31	362.05	366.17	371.52	381.44	386.82	388.88	386.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	387.95	384.68	374.33	366.22	359.17	351.81	346.00	341.18	336.69	332.47	328.99	326.30	324.28	322.76	321.61	320.73	320.05	319.52	319.10	318.78	318.53	318.34	318.21	318.13	318.10	318.12	318.18	318.28	318.44	318.65	318.91	319.24	319.65	320.15	320.77	321.54	322.51	323.75	325.36	327.48	330.27	333.85	338.18	342.77	347.69	353.61	361.08	368.24	376.46	386.93	390.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	387.37	386.54	378.29	367.09	357.38	348.97	341.56	334.77	328.91	323.88	319.42	315.46	312.10	309.37	307.18	305.47	304.11	303.04	302.20	301.52	300.99	300.57	300.24	300.00	299.82	299.71	299.66	299.67	299.74	299.86	300.04	300.29	300.61	301.01	301.51	302.13	302.88	303.81	304.97	306.41	308.21	310.49	313.32	316.77	320.82	325.38	330.52	336.47	343.37	350.89	359.41	369.23	380.57	388.91	389.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	388.78	384.07	371.13	360.65	350.46	341.20	332.92	325.54	318.93	313.12	308.04	303.59	299.71	296.38	293.59	291.30	289.43	287.92	286.69	285.70	284.91	284.27	283.76	283.36	283.06	282.84	282.70	282.63	282.63	282.70	282.84	283.05	283.33	283.71	284.18	284.76	285.48	286.35	287.42	288.73	290.32	292.28	294.66	297.53	300.95	304.92	309.47	314.64	320.55	327.26	334.74	343.13	352.50	362.81	373.40	386.47	391.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	389.60	382.15	368.29	355.95	345.13	335.21	326.21	318.10	310.82	304.33	298.57	293.50	289.06	285.19	281.85	279.01	276.62	274.64	273.00	271.64	270.54	269.63	268.90	268.31	267.84	267.49	267.23	267.06	266.98	266.97	267.04	267.19	267.43	267.75	268.18	268.71	269.37	270.18	271.16	272.34	273.77	275.49	277.55	280.02	282.94	286.36	290.32	294.86	300.01	305.86	312.45	319.83	328.04	337.15	347.18	358.12	370.58	384.57	392.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	390.33	381.32	366.86	353.64	341.70	330.97	321.24	312.42	304.46	297.30	290.90	285.20	280.16	275.73	271.85	268.48	265.59	263.13	261.05	259.31	257.85	256.64	255.65	254.83	254.17	253.65	253.24	252.95	252.75	252.65	252.64	252.71	252.88	253.14	253.50	253.97	254.56	255.28	256.17	257.23	258.51	260.04	261.86	264.01	266.55	269.52	272.97	276.93	281.45	286.57	292.36	298.86	306.11	314.17	323.09	332.92	343.76	355.82	369.16	383.76	392.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
