0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 788.20 782.50 774.22 764.71 754.62 744.28 733.89 723.54 713.31 703.23 693.35 683.67 674.22 665.00 656.03 647.31 638.84 630.63 622.67 614.97 607.53 600.34 593.40 586.72 580.28 574.08 568.13 562.41 556.93 551.68 546.65 541.84 537.24 532.86 528.69 524.72 520.96 517.39 514.02 510.84 507.84 505.04 502.41 499.97 497.71 495.62 493.71 491.98 490.42 489.04 487.83 486.80 485.95 485.27 484.77 484.44 484.30 484.33 484.53 484.87 485.29 485.68 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1649.54 3271.43 3234.47 3998.04 3953.68 3907.59 3859.39 3809.62 3758.89 3707.71 3656.49 3605.56 3555.14 3505.44 3456.60 3408.71 3361.88 3316.16 3271.61 3228.26 3186.14 3145.26 3105.64 3067.28 3030.18 2994.34 2959.74 2926.39 2894.26 2863.34 2833.61 2805.06 2777.67 2751.41 2726.28 2702.25 2679.29 2657.40 2636.55 2616.72 2597.90 2580.06 2563.20 2547.30 2532.34 2518.31 2505.19 2492.99 2481.69 2471.27 2461.74 2453.09 2445.32 2438.42 2432.40 2427.25 2422.98 2419.59 2417.10 2415.50 2414.80 2415.02 2416.17 2418.28 2421.37 2425.53 2430.72 1950.00 1955.12 979.34 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 3317.92 4119.41 4900.93 4848.95 4792.96 5531.67 5468.80 5401.86 5332.38 5261.45 5189.85 5118.18 5046.89 4976.32 4906.74 4838.35 4771.31 4705.74 4641.72 4579.34 4518.64 4459.66 4402.42 4346.94 4293.23 4241.29 4191.10 4142.66 4095.96 4050.97 4007.68 3966.06 3926.09 3887.73 3850.98 3815.79 3782.14 3750.00 3719.35 3690.15 3662.39 3636.04 3611.07 3587.47 3565.20 3544.26 3524.61 3506.26 3489.17 3473.34 3458.76 3445.42 3433.31 3422.43 3412.77 3404.33 3397.11 3391.13 3386.37 3382.86 3380.59 3379.58 3379.84 3381.38 3384.19 3388.29 3393.65 2913.47 2921.21 2929.31 2447.91 1963.19 491.35 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 1688.62 3342.66 4981.83 4936.56 5706.76 5646.80 6387.39 6315.81 6241.99 6165.24 6086.15 6005.56 5924.24 5842.80 5761.74 5681.46 5602.26 5524.38 5448.00 5373.26 5300.27 5229.12 5159.87 5092.56 5027.24 4963.91 4902.58 4843.27 4785.96 4730.64 4677.29 4625.90 4576.45 4528.90 4483.23 4439.41 4397.41 4357.20 4318.74 4282.02 4246.99 4213.63 4181.91 4151.79 4123.26 4096.28 4070.84 4046.90 4024.46 4003.48 3983.96 3965.87 3949.21 3933.97 3920.13 3907.69 3896.65 3887.01 3878.76 3871.91 3866.47 3862.44 3859.83 3858.65 3858.90 3860.60 3863.74 3868.34 3874.40 3881.90 3403.25 3412.71 2933.33 2942.11 1967.56 984.68 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 3362.84 5016.82 5809.46 5753.37 6514.51 6445.91 6373.10 7095.55 7014.30 6928.53 6839.93 6749.63 6658.51 6567.25 6476.41 6386.41 6297.58 6210.20 6124.47 6040.56 5958.59 5878.67 5800.87 5725.24 5651.82 5580.63 5511.69 5445.01 5380.57 5318.36 5258.37 5200.58 5144.96 5091.47 5040.11 4990.82 4943.57 4898.34 4855.08 4813.77 4774.37 4736.84 4701.15 4667.27 4635.17 4604.82 4576.20 4549.27 4524.02 4500.42 4478.46 4458.12 4439.38 4422.23 4406.66 4392.67 4380.24 4369.39 4360.10 4352.39 4346.25 4341.69 4338.73 4337.36 4337.59 4339.43 4342.87 4347.89 4354.40 3875.58 3885.01 3895.60 3417.79 3428.67 2948.23 1971.57 493.30 0.00 0.00 
0.00 0.00 0.00 3391.09 5055.34 5853.53 6636.59 6572.09 7326.06 7248.99 7167.37 7083.66 6999.57 6913.31 6825.07 6735.49 6645.20 6554.78 6464.74 6375.46 6287.27 6200.45 6115.21 6031.72 5950.11 5870.50 5792.95 5717.55 5644.32 5573.29 5504.49 5437.92 5373.57 5311.45 5251.53 5193.79 5138.21 5084.77 5033.44 4984.17 4936.95 4891.73 4848.49 4807.19 4767.79 4730.27 4694.58 4660.71 4628.61 4598.27 4569.65 4542.73 4517.48 4493.89 4471.93 4451.59 4432.86 4415.71 4400.15 4386.16 4373.74 4362.89 4353.60 4345.89 4339.74 4335.17 4332.19 4330.80 4331.02 4332.85 4336.30 4341.38 4348.16 4356.74 4367.07 4378.58 3902.14 3914.51 3436.35 2955.49 1974.98 0.00 0.00 
0.00 0.00 1710.45 4240.16 5049.02 5843.86 6625.20 7391.59 7316.14 7237.47 7962.00 7872.16 7778.33 7681.72 7583.10 7483.19 7382.65 7282.07 7181.95 7082.71 6984.71 6888.23 6793.51 6700.73 6610.04 6521.56 6435.39 6351.59 6270.20 6191.27 6114.81 6040.82 5969.32 5900.27 5833.68 5769.52 5707.76 5648.37 5591.32 5536.57 5484.09 5433.85 5385.80 5339.90 5296.12 5254.42 5214.77 5177.13 5141.47 5107.75 5075.94 5046.03 5017.97 4991.76 4967.36 4944.75 4923.93 4904.87 4887.57 4872.02 4858.21 4846.13 4835.79 4827.19 4820.33 4815.21 4811.85 4810.26 4810.44 4812.41 4816.18 4821.76 4829.15 4838.23 4361.58 4373.54 4386.58 3910.40 3433.11 2953.60 2469.65 988.75 0.00 
0.00 0.00 3417.48 5090.53 5893.19 6682.12 7457.39 7385.21 8132.43 8047.47 7956.57 7864.15 7769.46 7672.63 7574.14 7474.55 7374.42 7274.28 7174.59 7075.76 6978.12 6881.96 6787.51 6694.97 6604.49 6516.18 6430.15 6346.47 6265.19 6186.34 6109.95 6036.02 5964.56 5895.56 5829.00 5764.86 5703.12 5643.75 5586.71 5531.98 5479.51 5429.27 5381.22 5335.33 5291.55 5249.86 5210.20 5172.56 5136.90 5103.18 5071.38 5041.46 5013.41 4987.19 4962.79 4940.19 4919.37 4900.31 4883.01 4867.45 4853.63 4841.54 4831.19 4822.57 4815.69 4810.55 4807.16 4805.52 4805.66 4807.59 4811.33 4816.91 4824.42 4833.85 4845.02 4857.54 4382.59 4396.76 3921.10 3443.49 2962.37 1978.25 0.00 
0.00 0.00 3404.05 5082.84 5888.24 6678.66 7453.94 7382.12 8129.77 8043.67 7953.10 7860.12 7764.99 7667.96 7569.44 7469.94 7369.97 7270.01 7170.51 7071.86 6974.38 6878.37 6784.04 6691.60 6601.20 6512.97 6427.00 6343.36 6262.11 6183.29 6106.92 6033.01 5961.57 5892.57 5826.02 5761.89 5700.15 5640.78 5583.74 5529.00 5476.53 5426.29 5378.24 5332.35 5288.57 5246.87 5207.22 5169.58 5133.91 5100.19 5068.39 5038.47 5010.41 4984.20 4959.79 4937.19 4916.36 4897.30 4879.99 4864.42 4850.59 4838.49 4828.12 4819.47 4812.56 4807.38 4803.94 4802.26 4802.33 4804.19 4807.86 4813.38 4820.81 4830.24 4841.61 4854.23 4379.34 4393.89 3918.56 3441.46 2961.31 1980.46 0.00 
