0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	278.17	280.26	284.15	288.52	292.86	296.95	300.70	304.09	307.10	309.72	311.95	313.79	315.23	316.27	316.90	317.13	316.94	316.35	315.36	313.96	312.17	309.99	307.43	304.48	301.14	297.44	293.40	289.10	284.76	280.89	278.81	0.00	0.00	0.00	
0.00	0.00	0.00	269.83	275.06	281.61	286.76	291.44	295.81	299.86	303.57	306.91	309.88	312.47	314.67	316.48	317.90	318.93	319.55	319.77	319.59	319.01	318.03	316.66	314.90	312.76	310.23	307.32	304.04	300.38	296.37	292.04	287.38	282.23	275.62	270.29	0.00	0.00	
0.00	0.00	265.09	267.77	276.18	282.98	288.58	293.49	297.93	301.98	305.66	308.97	311.91	314.47	316.65	318.45	319.85	320.87	321.48	321.70	321.53	320.95	319.99	318.63	316.89	314.77	312.28	309.40	306.14	302.51	298.51	294.11	289.24	283.64	276.83	268.43	265.85	0.00	
0.00	0.00	259.67	268.41	276.79	283.73	289.53	294.54	299.02	303.08	306.75	310.05	312.98	315.53	317.70	319.48	320.88	321.89	322.50	322.72	322.54	321.98	321.02	319.67	317.94	315.83	313.35	310.49	307.25	303.63	299.63	295.20	290.23	284.48	277.59	269.29	260.68	0.00	
0.00	0.00	259.44	268.26	276.69	283.68	289.50	294.53	299.02	303.08	306.75	310.05	312.98	315.53	317.70	319.48	320.88	321.89	322.50	322.72	322.54	321.98	321.02	319.67	317.94	315.83	313.35	310.49	307.25	303.63	299.63	295.20	290.23	284.49	277.61	269.34	260.74	0.00	
0.00	0.00	264.67	267.39	275.93	282.83	288.50	293.45	297.90	301.96	305.65	308.97	311.91	314.47	316.65	318.45	319.85	320.87	321.48	321.70	321.53	320.95	319.99	318.63	316.89	314.77	312.28	309.40	306.14	302.52	298.52	294.12	289.25	283.67	276.88	268.50	265.93	0.00	
0.00	0.00	0.00	269.30	274.74	281.43	286.66	291.38	295.78	299.85	303.56	306.91	309.88	312.47	314.67	316.48	317.90	318.93	319.55	319.77	319.59	319.01	318.03	316.66	314.90	312.76	310.23	307.32	304.04	300.38	296.38	292.05	287.40	282.26	275.67	270.34	0.00	0.00	
0.00	0.00	0.00	0.00	277.98	280.13	284.06	288.47	292.83	296.93	300.69	304.08	307.09	309.72	311.95	313.79	315.23	316.27	316.90	317.13	316.94	316.35	315.36	313.96	312.17	309.99	307.43	304.48	301.14	297.44	293.40	289.11	284.77	280.91	278.84	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
