0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 16.85 17.26 18.11 19.41 21.30 23.97 27.69 32.74 39.35 47.64 57.48 68.53 80.32 92.44 104.56 116.50 128.17 139.51 150.48 160.99 170.80 179.39 185.38 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 16.38 38.15 38.61 51.20 53.34 56.47 60.97 67.29 76.03 87.88 103.54 123.58 148.15 176.87 208.85 242.99 278.21 313.70 348.92 383.58 417.52 450.61 482.70 513.54 542.73 569.82 469.87 488.20 218.06 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 27.60 38.42 49.91 62.24 64.44 67.59 72.04 78.23 86.70 98.11 113.21 132.71 157.14 186.62 220.74 258.58 299.01 340.90 383.36 425.77 467.73 509.00 549.44 588.89 627.19 664.20 700.02 735.49 633.32 519.68 386.67 0.00 0.00 0.00 
0.00 0.00 0.00 16.98 38.98 50.29 62.22 64.07 78.18 82.30 88.08 96.00 106.64 120.74 139.07 162.36 191.13 225.48 264.95 308.63 355.31 403.82 453.19 502.71 551.91 600.50 648.27 695.06 740.70 784.91 827.09 740.68 778.31 673.77 553.30 249.70 0.00 0.00 
0.00 0.00 0.00 39.90 50.85 62.33 74.60 76.88 80.33 85.05 91.47 100.05 111.37 126.09 144.87 168.35 196.97 230.77 269.37 311.97 357.52 404.99 453.49 502.34 551.10 599.46 647.22 694.29 740.62 786.31 831.73 878.29 923.28 828.83 720.58 594.29 0.00 0.00 
0.00 0.00 0.00 40.37 62.61 63.32 75.77 78.35 82.11 87.29 94.20 103.30 115.16 130.35 149.50 173.13 201.62 235.00 272.91 314.66 359.31 405.95 453.75 502.08 550.48 598.64 646.39 693.64 740.44 787.04 834.02 882.07 929.80 837.35 883.30 608.11 0.00 0.00 
0.00 0.00 18.64 52.30 63.24 74.90 76.57 79.32 94.64 100.42 108.24 118.59 132.09 149.42 171.30 198.40 231.18 269.74 313.68 362.14 414.00 468.12 523.53 579.45 635.39 690.97 745.97 800.23 853.66 906.15 957.61 884.54 935.20 987.42 893.65 790.08 312.63 0.00 
0.00 0.00 18.76 52.51 63.46 75.13 76.85 79.68 95.08 100.97 108.90 119.38 133.00 150.44 172.40 199.53 232.28 270.73 314.49 362.74 414.39 468.32 523.56 579.36 635.21 690.74 745.71 799.98 853.42 905.99 957.67 885.24 936.68 989.17 896.63 793.64 316.48 0.00 
0.00 0.00 18.64 52.31 63.25 74.91 76.58 79.33 94.65 100.42 108.24 118.59 132.09 149.41 171.29 198.39 231.17 269.73 313.66 362.12 413.98 468.10 523.50 579.42 635.35 690.92 745.91 800.15 853.54 905.97 957.30 884.21 934.75 986.80 892.72 788.53 311.71 0.00 
0.00 0.00 0.00 40.39 62.62 63.33 75.77 78.35 82.12 87.30 94.20 103.30 115.15 130.34 149.48 173.12 201.60 234.97 272.88 314.62 359.27 405.90 453.69 502.01 550.40 598.55 646.28 693.49 740.24 786.76 833.60 881.47 928.93 836.32 881.76 606.77 0.00 0.00 
0.00 0.00 0.00 39.92 50.87 62.35 74.60 76.88 80.34 85.06 91.47 100.05 111.37 126.08 144.85 168.33 196.93 230.73 269.32 311.91 357.46 404.92 453.41 502.25 551.00 599.33 647.07 694.09 740.36 785.94 831.20 877.50 922.35 827.74 719.16 593.10 0.00 0.00 
0.00 0.00 0.00 16.99 39.00 50.30 62.23 64.08 78.19 82.31 88.08 96.00 106.64 120.73 139.05 162.33 191.09 225.42 264.89 308.55 355.22 403.73 453.09 502.60 551.78 600.35 648.09 694.83 740.40 784.50 826.53 739.99 777.49 672.93 552.51 249.34 0.00 0.00 
0.00 0.00 0.00 0.00 27.60 38.43 49.92 62.24 64.45 67.60 72.05 78.23 86.70 98.10 113.19 132.68 157.10 186.57 220.67 258.50 298.92 340.81 383.26 425.65 467.60 508.86 549.27 588.67 626.90 663.82 699.49 734.75 632.60 519.12 386.23 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 16.39 38.16 38.62 51.21 53.35 56.48 60.97 67.29 76.02 87.86 103.52 123.54 148.09 176.80 208.78 242.90 278.12 313.60 348.81 383.47 417.39 450.46 482.52 513.30 542.41 569.36 469.45 487.74 217.88 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 16.85 17.26 18.11 19.41 21.30 23.97 27.69 32.73 39.34 47.62 57.45 68.49 80.29 92.40 104.52 116.46 128.12 139.46 150.43 160.93 170.72 179.28 185.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
